,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,possibly_sensitive,retweeted_status,negative,neutral,positive
0,2014-03-03 18:29:02+00:00,440554458468978688,440554458468978688,"""@SunMoonMars: ""@SunMoonMars: $AAPL P3 squeeze spike soon"" Happened already""","<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 101866726, 'id_str': '101866726', 'name': 'JC Tsai', 'screen_name': 'Fortune168899', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 18, 'friends_count': 21, 'listed_count': 0, 'created_at': 'Mon Jan 04 21:22:43 +0000 2010', 'favourites_count': 1, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1795, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [30, 35]}], 'urls': [], 'user_mentions': [{'screen_name': 'SunMoonMars', 'name': 'Cheslava Kurenkova', 'id': 171734037, 'id_str': '171734037', 'indices': [1, 13]}, {'screen_name': 'SunMoonMars', 'name': 'Cheslava Kurenkova', 'id': 171734037, 'id_str': '171734037', 'indices': [16, 28]}]}",False,False,medium,en,,,0.012152386,0.59046626,0.39738125
1,2014-03-03 15:05:53+00:00,440503334110130176,440503334110130176,$C Daily Chart  $C Most recent stock chart and technical analysis. $AAPL $BIB $ABX $DIA $SKTO $BIB http://sto http://t.co/a40IGxOhuA,"<a href=""http://investorshangout.com/"" rel=""nofollow"">Investors Hangout</a>",False,,,,,,"{'id': 2181334776, 'id_str': '2181334776', 'name': 'lookn4wins', 'screen_name': 'lookn4wins', 'location': '', 'url': None, 'description': 'I am lookn4wins', 'protected': False, 'followers_count': 280, 'friends_count': 501, 'listed_count': 7, 'created_at': 'Fri Nov 08 02:59:26 +0000 2013', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 6223, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000709634272/e2cf5730645fbf55556d6a93914be36e_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000709634272/e2cf5730645fbf55556d6a93914be36e_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'C', 'indices': [0, 2]}, {'text': 'C', 'indices': [16, 18]}, {'text': 'AAPL', 'indices': [67, 72]}, {'text': 'BIB', 'indices': [73, 77]}, {'text': 'ABX', 'indices': [78, 82]}, {'text': 'DIA', 'indices': [83, 87]}, {'text': 'SKTO', 'indices': [88, 93]}, {'text': 'BIB', 'indices': [94, 98]}], 'urls': [{'url': 'http://t.co/a40IGxOhuA', 'expanded_url': 'http://investorshangout.com/boards/message?id=1276713', 'display_url': 'investorshangout.com/boards/message…', 'indices': [110, 132]}], 'user_mentions': []}",False,False,medium,en,0.0,,0.011918287,0.9317976,0.056284115
2,2014-03-03 08:49:41+00:00,440408660250877952,440408660250877952,"AAPLiPhone integration,to use $GOOG maps lol ""It looks as if the wait for the the Apple iCar is finally over: http://t.co/ByavlDwZ3v $AAPL”","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 259030734, 'id_str': '259030734', 'name': 'Victor Ranu', 'screen_name': 'V1C125', 'location': 'bay area〰Socal', 'url': None, 'description': ""Jus 'Bout that action, boss"", 'protected': False, 'followers_count': 120, 'friends_count': 272, 'listed_count': 0, 'created_at': 'Tue Mar 01 00:52:08 +0000 2011', 'favourites_count': 1006, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 4318, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2968762756/2f15a0e8c6b7b6ba419a1211f7ebe649_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2968762756/2f15a0e8c6b7b6ba419a1211f7ebe649_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/259030734/1349726450', 'profile_link_color': '038543', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'GOOG', 'indices': [30, 35]}], 'urls': [{'url': 'http://t.co/ByavlDwZ3v', 'expanded_url': 'http://cnb.cx/1gMk5R0', 'display_url': 'cnb.cx/1gMk5R0', 'indices': [110, 132]}], 'user_mentions': []}",False,False,medium,en,0.0,,0.002949475,0.09653807,0.9005124
3,2014-03-03 09:16:52+00:00,440415501185843200,440415501185843200,RT @CNBC: It looks as if the wait for the the Apple iCar is finally over: http://t.co/mfoM5iqANp $AAPL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 546908328, 'id_str': '546908328', 'name': 'Ahmed Albulushi', 'screen_name': 'muscat44', 'location': 'Muscat, Oman', 'url': None, 'description': 'muscat44@gmail.com', 'protected': False, 'followers_count': 71, 'friends_count': 103, 'listed_count': 0, 'created_at': 'Fri Apr 06 13:52:30 +0000 2012', 'favourites_count': 122, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 412, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000635819315/95999924194ffe7d25e92e91698fb015_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000635819315/95999924194ffe7d25e92e91698fb015_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/546908328/1357040349', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [97, 102]}], 'urls': [{'url': 'http://t.co/mfoM5iqANp', 'expanded_url': 'http://cnb.cx/1gMk5R0', 'display_url': 'cnb.cx/1gMk5R0', 'indices': [74, 96]}], 'user_mentions': [{'screen_name': 'CNBC', 'name': 'CNBC', 'id': 20402945, 'id_str': '20402945', 'indices': [3, 8]}]}",False,False,medium,en,0.0,"{'created_at': 'Mon Mar 03 08:45:08 +0000 2014', 'id': 440407513541140480, 'id_str': '440407513541140480', 'text': 'It looks as if the wait for the the Apple iCar is finally over: http://t.co/mfoM5iqANp $AAPL', 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 20402945, 'id_str': '20402945', 'name': 'CNBC', 'screen_name': 'CNBC', 'location': '', 'url': 'http://cnbc.com', 'description': 'First in Business Worldwide', 'protected': False, 'followers_count': 1405382, 'friends_count': 835, 'listed_count': 16885, 'created_at': 'Mon Feb 09 00:03:41 +0000 2009', 'favourites_count': 1328, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': True, 'statuses_count': 32209, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0D181F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000001282625/cb244200a71930168f181caf04dbd4c2.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000001282625/cb244200a71930168f181caf04dbd4c2.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/425685904808607744/rimi44dt_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/425685904808607744/rimi44dt_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20402945/1371566404', 'profile_link_color': '2D648A', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EAEBEA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 22, 'favorite_count': 12, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [87, 92]}], 'urls': [{'url': 'http://t.co/mfoM5iqANp', 'expanded_url': 'http://cnb.cx/1gMk5R0', 'display_url': 'cnb.cx/1gMk5R0', 'indices': [64, 86]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0.0027810975,0.18918967,0.8080293
4,2014-03-03 16:06:12+00:00,440518513292099585,440518513292099584,$AAPL Apple Is Now Advertising The iPhone 5C On Tumblr http://t.co/cuPH5Kj4AF,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 1934537768, 'id_str': '1934537768', 'name': 'Greater Stocks', 'screen_name': 'GreaterStocks', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 4, 'friends_count': 0, 'listed_count': 1, 'created_at': 'Fri Oct 04 15:06:30 +0000 2013', 'favourites_count': 0, 'utc_offset': -14400, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 47977, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000547622732/a08cac0036b154d7c2a6e57103cd5204_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000547622732/a08cac0036b154d7c2a6e57103cd5204_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/cuPH5Kj4AF', 'expanded_url': 'http://top10stocks2buy.com/i.php?http://finance.yahoo.com/news/apple-now-advertising-iphone-5c-150534141.html&t6t=AAPL', 'display_url': 'top10stocks2buy.com/i.php?http://f…', 'indices': [55, 77]}], 'user_mentions': []}",False,False,medium,en,0.0,,0.004055751,0.49841082,0.49753353
5,2014-03-03 15:02:54+00:00,440502583300722688,440502583300722688,RT @CNBCJosh: Talking about $AAPL new in-car technology on @SquawkStreet at 10:20AM ET,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 106498703, 'id_str': '106498703', 'name': 'Squawk on the Street', 'screen_name': 'SquawkStreet', 'location': 'NYSE', 'url': 'http://sots.cnbc.com', 'description': ""CNBC's Squawk on the Street, 9 a.m. to 12 p.m. ET."", 'protected': False, 'followers_count': 56394, 'friends_count': 412, 'listed_count': 928, 'created_at': 'Tue Jan 19 19:22:51 +0000 2010', 'favourites_count': 68, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 13913, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000007422720/b8238ba4b7b9547254d954a2876d44d3.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000007422720/b8238ba4b7b9547254d954a2876d44d3.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3409352762/94b47420424cdf8927a1affe3bbf190e_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3409352762/94b47420424cdf8927a1affe3bbf190e_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/106498703/1372158309', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [28, 33]}], 'urls': [], 'user_mentions': [{'screen_name': 'CNBCJosh', 'name': 'Josh Lipton', 'id': 468703129, 'id_str': '468703129', 'indices': [3, 12]}, {'screen_name': 'SquawkStreet', 'name': 'Squawk on the Street', 'id': 106498703, 'id_str': '106498703', 'indices': [59, 72]}]}",False,False,medium,en,,"{'created_at': 'Mon Mar 03 15:00:21 +0000 2014', 'id': 440501939516633088, 'id_str': '440501939516633088', 'text': 'Talking about $AAPL new in-car technology on @SquawkStreet at 10:20AM ET', 'source': '<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 468703129, 'id_str': '468703129', 'name': 'Josh Lipton', 'screen_name': 'CNBCJosh', 'location': 'Silicon Valley', 'url': 'http://www.cnbc.com/', 'description': 'CNBC Technology Correspondent.', 'protected': False, 'followers_count': 2988, 'friends_count': 259, 'listed_count': 93, 'created_at': 'Thu Jan 19 20:34:00 +0000 2012', 'favourites_count': 1, 'utc_offset': -36000, 'time_zone': 'Hawaii', 'geo_enabled': False, 'verified': True, 'statuses_count': 1784, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/777654238/d8e4fe5b726d54c0bcb9aa8086657823.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/777654238/d8e4fe5b726d54c0bcb9aa8086657823.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3397774384/47bef903bcef5fbe017c55b1cad85d2c_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3397774384/47bef903bcef5fbe017c55b1cad85d2c_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [14, 19]}], 'urls': [], 'user_mentions': [{'screen_name': 'SquawkStreet', 'name': 'Squawk on the Street', 'id': 106498703, 'id_str': '106498703', 'indices': [45, 58]}]}, 'favorited': False, 'retweeted': False, 'lang': 'en'}",0.0034375556,0.8149217,0.18164092
6,2014-03-03 20:39:05+00:00,440587186618920961,440587186618920960,$SPY $QQQ $GLD $EEM Jim Cramer: The Follow-the-Futures Playbook http://t.co/rOnI9afNvc $AAPL $FB $GDX $RSX,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",False,,,,,,"{'id': 2369474654, 'id_str': '2369474654', 'name': 'Breaking News 720', 'screen_name': 'BreakingNews720', 'location': 'London', 'url': None, 'description': 'Bringing you every story as it happens from every corner of the globe', 'protected': False, 'followers_count': 15, 'friends_count': 34, 'listed_count': 0, 'created_at': 'Sun Mar 02 22:39:53 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 422, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/440256227910496257/JLXb41h9_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/440256227910496257/JLXb41h9_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'SPY', 'indices': [0, 4]}, {'text': 'QQQ', 'indices': [5, 9]}, {'text': 'GLD', 'indices': [10, 14]}, {'text': 'EEM', 'indices': [15, 19]}, {'text': 'AAPL', 'indices': [87, 92]}, {'text': 'FB', 'indices': [93, 96]}, {'text': 'GDX', 'indices': [97, 101]}, {'text': 'RSX', 'indices': [102, 106]}], 'urls': [{'url': 'http://t.co/rOnI9afNvc', 'expanded_url': 'http://adf.ly/eKJJE', 'display_url': 'adf.ly/eKJJE', 'indices': [64, 86]}], 'user_mentions': []}",False,False,medium,en,0.0,,0.010055418,0.8686332,0.121311255
7,2014-03-03 20:45:50+00:00,440588885307842560,440588885307842560,"@MarketWatch $AAPL 10 O'clock ""tonight"" Russian Army Gonna Attack &amp; Invade CRIMEA/Ukraine. CASH&amp;RUNFAST.",web,False,,,624413.0,624413.0,MarketWatch,"{'id': 2369132834, 'id_str': '2369132834', 'name': 'K PAS', 'screen_name': 'KPAS20', 'location': '', 'url': None, 'description': 'HAHAHAHAHAHAHAHAHAHA', 'protected': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Sun Mar 02 16:55:16 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 82, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/440169990054875136/WbEP8B0Z_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/440169990054875136/WbEP8B0Z_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [13, 18]}], 'urls': [], 'user_mentions': [{'screen_name': 'MarketWatch', 'name': 'MarketWatch', 'id': 624413, 'id_str': '624413', 'indices': [0, 12]}]}",False,False,medium,en,,,0.6089295,0.36935595,0.021714473
8,2014-03-03 14:37:24+00:00,440496166023610370,440496166023610368,"@MarketWatch $AAPL All in all, Z......BERG, Could become an Analyst ""After Bankruptcy"". GO BLACKBERRY ""NSA PROOF""",web,False,,,624413.0,624413.0,MarketWatch,"{'id': 2369132834, 'id_str': '2369132834', 'name': 'K PAS', 'screen_name': 'KPAS20', 'location': '', 'url': None, 'description': 'HAHAHAHAHAHAHAHAHAHA', 'protected': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Sun Mar 02 16:55:16 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 53, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/440169990054875136/WbEP8B0Z_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/440169990054875136/WbEP8B0Z_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [13, 18]}], 'urls': [], 'user_mentions': [{'screen_name': 'MarketWatch', 'name': 'MarketWatch', 'id': 624413, 'id_str': '624413', 'indices': [0, 12]}]}",False,False,medium,en,,,0.0112449,0.32805932,0.6606958
9,2014-03-03 14:47:48+00:00,440498783273500675,440498783273500672,$AAPL my longs continue higher but still be cautious,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 232379382, 'id_str': '232379382', 'name': 'B-SALE', 'screen_name': 'bramsal', 'location': '', 'url': None, 'description': 'MSc Accounting/Economics (University of Toronto) BA Finance (University of Texas)', 'protected': False, 'followers_count': 174, 'friends_count': 28, 'listed_count': 8, 'created_at': 'Fri Dec 31 00:31:11 +0000 2010', 'favourites_count': 4, 'utc_offset': -21600, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 5753, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/232918188/ap0809150155821.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/232918188/ap0809150155821.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1576627289/images_c_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1576627289/images_c_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.06418445,0.7069779,0.2288377
