,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,retweeted_status,possibly_sensitive,negative,neutral,positive
0,2014-02-11 21:45:52+00:00,433356235874631680,433356235874631680,@Carl_C_Icahn Wall street prove fashionably late for the most part. Great pick $AAPL! If anyone is still left out they're unfashionable.,web,False,4.318692888072888e+17,4.318692888072888e+17,1534167900.0,1534167900.0,Carl_C_Icahn,"{'id': 555378854, 'id_str': '555378854', 'name': 'awlawdy', 'screen_name': 'awwwlawdy', 'location': 'the internet', 'url': 'http://twitter.com', 'description': 'Superfan, occupation cool aid drinker', 'protected': False, 'followers_count': 60, 'friends_count': 106, 'listed_count': 0, 'created_at': 'Mon Apr 16 19:54:40 +0000 2012', 'favourites_count': 320, 'utc_offset': -14400, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 414, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000136129998/2cOPboea.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000136129998/2cOPboea.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000512550774/dfbc1712cff974cd2048b9c5eebee84b_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000512550774/dfbc1712cff974cd2048b9c5eebee84b_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/555378854/1357703994', 'profile_link_color': '0900FF', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [79, 84]}], 'urls': [], 'user_mentions': [{'screen_name': 'Carl_C_Icahn', 'name': 'Carl Icahn', 'id': 1534167900, 'id_str': '1534167900', 'indices': [0, 13]}]}",False,False,medium,en,,,0.04139751,0.14258857,0.8160138
1,2014-02-11 02:37:44+00:00,433067298652307456,433067298652307456,"RT @Carl_C_Icahn: $GOOG @ 19x2014 est operating profit. At same multiple $AAPL=$1,245 per share. Ridiculous. Keep buying Tim! You still hav…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 29570118, 'id_str': '29570118', 'name': 'Mark Rau', 'screen_name': 'markrau', 'location': '96813', 'url': 'http://markrau.com', 'description': 'stay hungry. stay foolish. because the people who are crazy enough to think they can change the world, are the ones who do.', 'protected': False, 'followers_count': 213, 'friends_count': 303, 'listed_count': 5, 'created_at': 'Tue Apr 07 22:55:42 +0000 2009', 'favourites_count': 23, 'utc_offset': -36000, 'time_zone': 'Hawaii', 'geo_enabled': True, 'verified': False, 'statuses_count': 2738, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000792377820/09ee4b17c4f66bd540ec6d7a0ad87ee1_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000792377820/09ee4b17c4f66bd540ec6d7a0ad87ee1_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/29570118/1351435517', 'profile_link_color': '2DB0ED', 'profile_sidebar_border_color': 'FF9900', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '808080', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'GOOG', 'indices': [18, 23]}, {'text': 'AAPL', 'indices': [73, 78]}], 'urls': [], 'user_mentions': [{'screen_name': 'Carl_C_Icahn', 'name': 'Carl Icahn', 'id': 1534167900, 'id_str': '1534167900', 'indices': [3, 16]}]}",False,False,medium,en,"{'created_at': 'Fri Feb 07 19:17:38 +0000 2014', 'id': 431869378607329281, 'id_str': '431869378607329281', 'text': '$GOOG @ 19x2014 est operating profit. At same multiple $AAPL=$1,245 per share. Ridiculous. Keep buying Tim! You still have $145 billion cash', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1534167900, 'id_str': '1534167900', 'name': 'Carl Icahn', 'screen_name': 'Carl_C_Icahn', 'location': '', 'url': 'http://www.ielp.com/', 'description': 'Chairman of Icahn Enterprises L.P.; etc., etc.              Some people get rich studying artificial intelligence.  Me, I make money studying natural stupidity.', 'protected': False, 'followers_count': 144629, 'friends_count': 76, 'listed_count': 1611, 'created_at': 'Thu Jun 20 15:22:29 +0000 2013', 'favourites_count': 0, 'utc_offset': -14400, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 77, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000021016777/1d530fa4b92b883270c5bdd7583ed073_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000021016777/1d530fa4b92b883270c5bdd7583ed073_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 452, 'favorite_count': 244, 'entities': {'hashtags': [], 'symbols': [{'text': 'GOOG', 'indices': [0, 5]}, {'text': 'AAPL', 'indices': [55, 60]}], 'urls': [], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'lang': 'en'}",,0.42596465,0.46342355,0.1106119
2,2014-02-11 07:10:37+00:00,433135971995877376,433135971995877376,Are you buying $CLRX $KOG $RELL $AAPL Check out http://t.co/Pqx3qDUuuc,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2302455451, 'id_str': '2302455451', 'name': 'Serge Aaron', 'screen_name': 'Nyendishs', 'location': '', 'url': None, 'description': 'Brownies ARE a health food...if you count mental health.', 'protected': False, 'followers_count': 125, 'friends_count': 339, 'listed_count': 0, 'created_at': 'Tue Jan 21 03:57:29 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 401, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/425643169363939328/kdIIuVQS_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/425643169363939328/kdIIuVQS_normal.jpeg', 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'CLRX', 'indices': [15, 20]}, {'text': 'KOG', 'indices': [21, 25]}, {'text': 'RELL', 'indices': [26, 31]}, {'text': 'AAPL', 'indices': [32, 37]}], 'urls': [{'url': 'http://t.co/Pqx3qDUuuc', 'expanded_url': 'http://bit.ly/1ekQzi1', 'display_url': 'bit.ly/1ekQzi1', 'indices': [48, 70]}], 'user_mentions': []}",False,False,medium,en,,0.0,0.007790618,0.9125319,0.079677336
3,2014-02-11 16:08:28+00:00,433271326384467968,433271326384467968,@61point8 It spooks me all the time - in fact you've given me my first two $AAPL trades ever :)  Thanks.,web,False,4.3327067831455334e+17,4.3327067831455334e+17,1439033714.0,1439033714.0,61point8,"{'id': 124585235, 'id_str': '124585235', 'name': 'Kym L', 'screen_name': 'KymLang', 'location': '', 'url': None, 'description': ""Not my actual name - but close\r\n\r\n(shhh....I'm napping)\r\n\r\nOh, yeah.  I do charts, too"", 'protected': False, 'followers_count': 975, 'friends_count': 43, 'listed_count': 35, 'created_at': 'Fri Mar 19 22:16:56 +0000 2010', 'favourites_count': 1090, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 31491, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000777679770/a5488b82085c750da69cbb28ef66e0cc_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000777679770/a5488b82085c750da69cbb28ef66e0cc_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/124585235/1373001764', 'profile_link_color': '93A644', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [75, 80]}], 'urls': [], 'user_mentions': [{'screen_name': '61point8', 'name': 'Peter Ghostine', 'id': 1439033714, 'id_str': '1439033714', 'indices': [0, 9]}]}",False,False,medium,en,,,0.0032622006,0.029117461,0.96762013
4,2014-02-10 23:33:10+00:00,433020850934009856,433020850934009856,RT @tradingview: $AAPL chart by bigrediska: http://t.co/xGhxg93kwQ AAPL.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 37092528, 'id_str': '37092528', 'name': 'noyournot', 'screen_name': 'noyournot', 'location': 'in my mine', 'url': None, 'description': None, 'protected': False, 'followers_count': 237, 'friends_count': 860, 'listed_count': 22, 'created_at': 'Sat May 02 00:43:08 +0000 2009', 'favourites_count': 17, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 28294, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/286244094/228171main_image_1087_428-321_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/286244094/228171main_image_1087_428-321_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [17, 22]}], 'urls': [{'url': 'http://t.co/xGhxg93kwQ', 'expanded_url': 'http://www.tradingview.com/v/2X6Nh5yM/', 'display_url': 'tradingview.com/v/2X6Nh5yM/', 'indices': [44, 66]}], 'user_mentions': [{'screen_name': 'tradingview', 'name': 'TradingView', 'id': 373457750, 'id_str': '373457750', 'indices': [3, 15]}]}",False,False,medium,en,"{'created_at': 'Mon Feb 10 21:16:06 +0000 2014', 'id': 432986354524233728, 'id_str': '432986354524233728', 'text': '$AAPL chart by bigrediska: http://t.co/xGhxg93kwQ AAPL.', 'source': '<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 373457750, 'id_str': '373457750', 'name': 'TradingView', 'screen_name': 'tradingview', 'location': 'Chicago', 'url': 'http://www.tradingview.com', 'description': 'Interactive online charts with free real-time data. Embed charts into any blog or forum and they update themselves. Share trading ideas and follow investors.', 'protected': False, 'followers_count': 3406, 'friends_count': 668, 'listed_count': 186, 'created_at': 'Wed Sep 14 16:22:38 +0000 2011', 'favourites_count': 89, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'verified': False, 'statuses_count': 76861, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1542864097/logo-128_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1542864097/logo-128_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 1, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/xGhxg93kwQ', 'expanded_url': 'http://www.tradingview.com/v/2X6Nh5yM/', 'display_url': 'tradingview.com/v/2X6Nh5yM/', 'indices': [27, 49]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0.0,0.0087825935,0.88138354,0.10983375
5,2014-02-11 14:12:27+00:00,433242129855287296,433242129855287296,@SquawkStreet @jimcramer $GOOG $AAPL $NFLX must join forces to  build out nation wide state of art fiber system. ATT &amp; Comcast wont do it.,web,False,,,106498703.0,106498703.0,SquawkStreet,"{'id': 16789555, 'id_str': '16789555', 'name': 'ybfmiami', 'screen_name': 'ybfmiami', 'location': 'Miami,FL', 'url': None, 'description': 'Lawyer, Investor. Harvard U. Democracy works only when an intelligent few (PBO) gets to do what it wants.  GOP Congress is a tyranny of morons . #GTAV', 'protected': False, 'followers_count': 1630, 'friends_count': 2001, 'listed_count': 52, 'created_at': 'Wed Oct 15 19:22:58 +0000 2008', 'favourites_count': 57, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 8483, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/859659891/0df99ddc55db10e5928bc584b5ef6db7.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/859659891/0df99ddc55db10e5928bc584b5ef6db7.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000025612492/68c5db365ad9dca343b0f68421e7d5ac_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000025612492/68c5db365ad9dca343b0f68421e7d5ac_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16789555/1388601036', 'profile_link_color': '333333', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '0084B4', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'GOOG', 'indices': [25, 30]}, {'text': 'AAPL', 'indices': [31, 36]}, {'text': 'NFLX', 'indices': [37, 42]}], 'urls': [], 'user_mentions': [{'screen_name': 'SquawkStreet', 'name': 'Squawk on the Street', 'id': 106498703, 'id_str': '106498703', 'indices': [0, 13]}, {'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': 14216123, 'id_str': '14216123', 'indices': [14, 24]}]}",False,False,medium,en,,,0.17406164,0.59919536,0.22674307
6,2014-02-11 16:00:06+00:00,433269220835487745,433269220835487744,$AAPL more new highs for day,web,False,,,,,,"{'id': 1345672002, 'id_str': '1345672002', 'name': 'BuckarooTrades', 'screen_name': 'BuckarooTrades', 'location': 'Dallas/Fort Worth, Texas', 'url': None, 'description': 'Entertainment only. Not investment advice. Not a recommendation to buy or sell anything. Information, accuracy, outcomes, opinions, and all else not guaranteed.', 'protected': False, 'followers_count': 76, 'friends_count': 141, 'listed_count': 0, 'created_at': 'Fri Apr 12 01:20:52 +0000 2013', 'favourites_count': 364, 'utc_offset': -21600, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 787, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3508923308/d76d5b7867bfde8716973e8859865f1f_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3508923308/d76d5b7867bfde8716973e8859865f1f_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1345672002/1366173371', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.00560532,0.09126241,0.9031322
7,2014-02-11 19:53:23+00:00,433327928533716992,433327928533716992,Extreme Options trading for 100% returns Sign up for Free 1 week Alerts http://t.co/VGzdHEK1vp $FB $AAPL,web,False,,,,,,"{'id': 2275089253, 'id_str': '2275089253', 'name': 'Waldo Mihalak', 'screen_name': 'WaldoMihalak', 'location': 'Jiangyou, China', 'url': None, 'description': 'twitter hype yeah! Follow me now while you remember. If not you will be folllowing me next, when im famous. Big up!', 'protected': False, 'followers_count': 11, 'friends_count': 68, 'listed_count': 0, 'created_at': 'Fri Jan 03 20:58:20 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 646, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/420299511957692416/psmhR94Z_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/420299511957692416/psmhR94Z_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'FB', 'indices': [95, 98]}, {'text': 'AAPL', 'indices': [99, 104]}], 'urls': [{'url': 'http://t.co/VGzdHEK1vp', 'expanded_url': 'http://bit.ly/1edyFIA', 'display_url': 'bit.ly/1edyFIA', 'indices': [72, 94]}], 'user_mentions': []}",False,False,medium,en,,0.0,0.0032155127,0.21904686,0.77773756
8,2014-02-11 17:09:46+00:00,433286753051365376,433286753051365376,"Top ticker lookups on http://t.co/E6yr9ENnYt yesty: $AAPL, $BAC, $FB, $GE, $C, $TSLA, $TWTR, $BBY ... apols for tardiness",web,False,,,,,,"{'id': 339754154, 'id_str': '339754154', 'name': 'Allen Wastler', 'screen_name': 'AWastler', 'location': 'Englewood Cliffs, NJ', 'url': 'http://www.cnbc.com/id/22784508', 'description': 'Allen Wastler is managing editor of http://CNBC.com. Also a former CNN Web exec and TV commentator. Fly fishes; cigar = homage to J. Jonah and Perry W.', 'protected': False, 'followers_count': 877, 'friends_count': 243, 'listed_count': 21, 'created_at': 'Thu Jul 21 16:12:36 +0000 2011', 'favourites_count': 4, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1294, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000106035618/9df18fa5afb1f6f5a8387fd68c7770f0.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000106035618/9df18fa5afb1f6f5a8387fd68c7770f0.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3668531839/04cc7eebf1ca1c04bad9275694c0cc1a_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3668531839/04cc7eebf1ca1c04bad9275694c0cc1a_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/339754154/1383232129', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [52, 57]}, {'text': 'BAC', 'indices': [59, 63]}, {'text': 'FB', 'indices': [65, 68]}, {'text': 'GE', 'indices': [70, 73]}, {'text': 'C', 'indices': [75, 77]}, {'text': 'TSLA', 'indices': [79, 84]}, {'text': 'TWTR', 'indices': [86, 91]}, {'text': 'BBY', 'indices': [93, 97]}], 'urls': [{'url': 'http://t.co/E6yr9ENnYt', 'expanded_url': 'http://CNBC.com', 'display_url': 'CNBC.com', 'indices': [22, 44]}], 'user_mentions': []}",False,False,medium,en,,0.0,0.018416394,0.6002401,0.38134348
9,2014-02-11 17:17:47+00:00,433288770515767296,433288770515767296,#RareEarths prices are higher again this morning. $MCP should see nice action as #REE prices are bouncing back. 120% upside $AAPL $GOOG $FB,web,False,,,,,,"{'id': 490808118, 'id_str': '490808118', 'name': 'Louie', 'screen_name': 'Louie_SFO', 'location': '', 'url': None, 'description': 'IT engineer.', 'protected': False, 'followers_count': 148, 'friends_count': 285, 'listed_count': 8, 'created_at': 'Sun Feb 12 23:02:08 +0000 2012', 'favourites_count': 421, 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 661, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2175950711/Moon_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2175950711/Moon_normal.JPG', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'RareEarths', 'indices': [0, 11]}, {'text': 'REE', 'indices': [81, 85]}], 'symbols': [{'text': 'MCP', 'indices': [50, 54]}, {'text': 'AAPL', 'indices': [124, 129]}, {'text': 'GOOG', 'indices': [130, 135]}, {'text': 'FB', 'indices': [136, 139]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.0029624398,0.049042143,0.9479955
