,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,possibly_sensitive,retweeted_status,negative,neutral,positive
0,2014-01-13 16:30:54+00:00,422767723832029184,422767723832029184,@Aapl_pain $AAPL catching a bid on a Monday. I am hugely surprised! /s,web,False,,,462950376.0,462950376.0,Aapl_pain,"{'id': 78067051, 'id_str': '78067051', 'name': 'Mani Ghasemlou', 'screen_name': 'manicakes', 'location': 'Montreal', 'url': 'http://pocketresume.net', 'description': 'Software guy and finance geek. BSc Comp Sci - Mcgill University. MBA - John Molson School of Business.', 'protected': False, 'followers_count': 66, 'friends_count': 62, 'listed_count': 2, 'created_at': 'Mon Sep 28 17:17:27 +0000 2009', 'favourites_count': 13, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 483, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3704826713/dc47a1114a6a30dd09259833aede9b3a_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3704826713/dc47a1114a6a30dd09259833aede9b3a_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [11, 16]}], 'urls': [], 'user_mentions': [{'screen_name': 'Aapl_pain', 'name': 'Travis Lewis', 'id': 462950376, 'id_str': '462950376', 'indices': [0, 10]}]}",False,False,medium,en,,,0.06400367,0.18985443,0.7461419
1,2014-01-13 02:00:49+00:00,422548760183734272,422548760183734272,"$AAPL $GOOG $NFLX $SHLD $FB $ISRG
$NRP :16.60 🔜🔜🔜🔻🔻⬇️ 6⃣💲
Put 16 feb","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 2273862972, 'id_str': '2273862972', 'name': '1000000$', 'screen_name': '100000034134435', 'location': '', 'url': None, 'description': 'Me $ 1,000 become a $ 1 million just tried to trade elite\r\nWork daily and weekly only', 'protected': False, 'followers_count': 14, 'friends_count': 100, 'listed_count': 0, 'created_at': 'Fri Jan 03 02:48:57 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 58, 'lang': 'ar', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/418938836895297536/dtnyHtEn_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/418938836895297536/dtnyHtEn_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}, {'text': 'GOOG', 'indices': [6, 11]}, {'text': 'NFLX', 'indices': [12, 17]}, {'text': 'SHLD', 'indices': [18, 23]}, {'text': 'FB', 'indices': [24, 27]}, {'text': 'ISRG', 'indices': [28, 33]}, {'text': 'NRP', 'indices': [34, 38]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.02477365,0.8302857,0.1449407
2,2014-01-13 12:19:02+00:00,422704339485220865,422704339485220864,Google Set To Challenge Microsoft And Apple In The Connected Car Market $GOOG  $AAPL $MSFT http://t.co/69bOo5V2iz,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",False,,,,,,"{'id': 256618813, 'id_str': '256618813', 'name': 'Carolann', 'screen_name': 'carolann_larkin', 'location': 'Philadelphia, PA', 'url': None, 'description': '// I tweet about work...retail, fashion, ecommerce, & everything digital. // I believe in the power of positive vibes. //', 'protected': False, 'followers_count': 167, 'friends_count': 418, 'listed_count': 4, 'created_at': 'Wed Feb 23 18:28:43 +0000 2011', 'favourites_count': 31, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'verified': False, 'statuses_count': 1398, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '363336', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/399057032/ikat2.jpg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/399057032/ikat2.jpg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2998715832/7fd445533a01bfd37add0642848bbfee_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2998715832/7fd445533a01bfd37add0642848bbfee_normal.jpeg', 'profile_link_color': 'CC3366', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'E6F6F9', 'profile_text_color': '333333', 'profile_use_background_image': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'GOOG', 'indices': [72, 77]}, {'text': 'AAPL', 'indices': [79, 84]}, {'text': 'MSFT', 'indices': [85, 90]}], 'urls': [{'url': 'http://t.co/69bOo5V2iz', 'expanded_url': 'http://seekingalpha.com/article/1936071?source=iphoneportfolioapp_twitter', 'display_url': 'seekingalpha.com/article/193607…', 'indices': [91, 113]}], 'user_mentions': []}",False,False,medium,en,0.0,,0.0060209357,0.62773716,0.3662418
3,2014-01-13 14:08:04+00:00,422731778634170370,422731778634170368,Short side $GC_F $AAPL all miners,web,False,,,,,,"{'id': 1154437602, 'id_str': '1154437602', 'name': 'David - RB', 'screen_name': 'rb_fin', 'location': '', 'url': 'http://rbfin.cobick.com/', 'description': 'Trading account of @DavidRainville . RB FINANCIAL - RB TRADING FUND . Weekly Financial Newsletter. Only opinions; not to be taken as advice. rbfund@cobick.com', 'protected': False, 'followers_count': 165, 'friends_count': 261, 'listed_count': 4, 'created_at': 'Wed Feb 06 16:23:25 +0000 2013', 'favourites_count': 1209, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 3668, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/790101031/686e5045847f036dc3c5b3e81a2e7b87.jpeg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/790101031/686e5045847f036dc3c5b3e81a2e7b87.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000204912874/be08c90ca5e8b8c001bf732d448b6cc9_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000204912874/be08c90ca5e8b8c001bf732d448b6cc9_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1154437602/1377307288', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'GC_F', 'indices': [11, 16]}, {'text': 'AAPL', 'indices': [17, 22]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.026438156,0.84162724,0.13193455
4,2014-01-13 21:15:29+00:00,422839341585428480,422839341585428480,RT @businessinsider: Google Just Hired The Guy Who Designed The iPod $AAPL $GOOG by @nichcarlson http://t.co/fGE7zXnrZr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 33732872, 'id_str': '33732872', 'name': 'William Brown', 'screen_name': 'merryheart22', 'location': 'Palos Verdes Estates,CA', 'url': None, 'description': ""I'm a fun lovin dad,a Christian, investor, USC Trojan football fan,Tuskegee Univ grad,post grad student, LA Lakers fan, venture philanthropist,athlete."", 'protected': False, 'followers_count': 1323, 'friends_count': 1826, 'listed_count': 12, 'created_at': 'Tue Apr 21 00:23:21 +0000 2009', 'favourites_count': 14, 'utc_offset': -36000, 'time_zone': 'Hawaii', 'geo_enabled': True, 'verified': False, 'statuses_count': 7833, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '352726', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/595320062/18670_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/595320062/18670_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/33732872/1361680682', 'profile_link_color': 'D02B55', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [69, 74]}, {'text': 'GOOG', 'indices': [75, 80]}], 'urls': [{'url': 'http://t.co/fGE7zXnrZr', 'expanded_url': 'http://read.bi/1ayZOOT', 'display_url': 'read.bi/1ayZOOT', 'indices': [97, 119]}], 'user_mentions': [{'screen_name': 'businessinsider', 'name': 'Business Insider', 'id': 20562637, 'id_str': '20562637', 'indices': [3, 19]}, {'screen_name': 'nichcarlson', 'name': 'Nicholas Carlson', 'id': 9549942, 'id_str': '9549942', 'indices': [84, 96]}]}",False,False,medium,en,0.0,"{'created_at': 'Mon Jan 13 21:11:28 +0000 2014', 'id': 422838331882627072, 'id_str': '422838331882627072', 'text': 'Google Just Hired The Guy Who Designed The iPod $AAPL $GOOG by @nichcarlson http://t.co/fGE7zXnrZr', 'source': '<a href=""http://www.businessinsider.com"" rel=""nofollow"">Business Insider</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 20562637, 'id_str': '20562637', 'name': 'Business Insider', 'screen_name': 'businessinsider', 'location': 'New York, NY', 'url': 'http://businessinsider.com/', 'description': 'The latest business news and analysis.', 'protected': False, 'followers_count': 428099, 'friends_count': 89, 'listed_count': 12169, 'created_at': 'Wed Feb 11 01:18:18 +0000 2009', 'favourites_count': 44, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 136978, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/450331951/WDF4918_TwitterBG.jpg', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/450331951/WDF4918_TwitterBG.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/715773334/BI-icon-twitter2_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/715773334/BI-icon-twitter2_normal.png', 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 7, 'favorite_count': 1, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [48, 53]}, {'text': 'GOOG', 'indices': [54, 59]}], 'urls': [{'url': 'http://t.co/fGE7zXnrZr', 'expanded_url': 'http://read.bi/1ayZOOT', 'display_url': 'read.bi/1ayZOOT', 'indices': [76, 98]}], 'user_mentions': [{'screen_name': 'nichcarlson', 'name': 'Nicholas Carlson', 'id': 9549942, 'id_str': '9549942', 'indices': [63, 75]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0.0034951672,0.41988376,0.5766212
5,2014-01-13 16:51:56+00:00,422773017035280385,422773017035280384,RT @RedDogT3Live: rdr in $AAPL was good for 10 points -Action area was $531.11- still long some- even a decent bull flag continuation trade…,web,False,,,,,,"{'id': 1388067565, 'id_str': '1388067565', 'name': 'LouisvilleCapital', 'screen_name': 'LouisvilleWhale', 'location': 'Boston', 'url': None, 'description': 'Swing and position trading strategies. Stocks, ETFs, mutual funds, options, currencies. Macro & technical focus.', 'protected': False, 'followers_count': 519, 'friends_count': 928, 'listed_count': 6, 'created_at': 'Sun Apr 28 22:21:21 +0000 2013', 'favourites_count': 1058, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 3870, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3588235282/15b691a58e68fd31506843013f6c082e_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3588235282/15b691a58e68fd31506843013f6c082e_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'better', 'indices': [139, 140]}], 'symbols': [{'text': 'AAPL', 'indices': [25, 30]}], 'urls': [], 'user_mentions': [{'screen_name': 'RedDogT3Live', 'name': 'Scott Redler', 'id': 455824771, 'id_str': '455824771', 'indices': [3, 16]}]}",False,False,medium,en,,"{'created_at': 'Mon Jan 13 16:21:14 +0000 2014', 'id': 422765289038565376, 'id_str': '422765289038565376', 'text': 'rdr in $AAPL was good for 10 points -Action area was $531.11- still long some- even a decent bull flag continuation trade- #better', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 455824771, 'id_str': '455824771', 'name': 'Scott Redler', 'screen_name': 'RedDogT3Live', 'location': 'New York, NY', 'url': 'http://www.t3live.com', 'description': 'Chief Strategist T3Live/T3TradingGroup, frequent CNBC/Bloomberg guest, IronMan, devoted Husband & Father. Free morning note: http://www.t3live.com/morning-note', 'protected': False, 'followers_count': 21128, 'friends_count': 316, 'listed_count': 680, 'created_at': 'Thu Jan 05 15:16:53 +0000 2012', 'favourites_count': 1082, 'utc_offset': -21600, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 37451, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://a0.twimg.com/profile_background_images/400299491/t3_insignia.png', 'profile_background_image_url_https': 'https://si0.twimg.com/profile_background_images/400299491/t3_insignia.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000261570410/15deee32223e7d03e56158887125779b_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000261570410/15deee32223e7d03e56158887125779b_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': {'id': '3b0eea538598dc42', 'url': 'https://api.twitter.com/1.1/geo/id/3b0eea538598dc42.json', 'place_type': 'city', 'name': 'Novato', 'full_name': 'Novato, CA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-122.623857, 38.038421], [-122.623857, 38.147819], [-122.481364, 38.147819], [-122.481364, 38.038421]]]}, 'attributes': {}}, 'contributors': None, 'retweet_count': 1, 'favorite_count': 1, 'entities': {'hashtags': [{'text': 'better', 'indices': [123, 130]}], 'symbols': [{'text': 'AAPL', 'indices': [7, 12]}], 'urls': [], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'lang': 'en'}",0.0064469725,0.12209876,0.8714543
6,2014-01-13 14:42:26+00:00,422740427289403392,422740427289403392,$AAPL - Wireless Charging Is The Must-Have Feature for Apples iWatch -&gt; http://t.co/THjCAUqXXQ #stock #stocks #stockaction,"<a href=""http://stock-news.net"" rel=""nofollow"">stocknews77feed</a>",False,,,,,,"{'id': 403276334, 'id_str': '403276334', 'name': 'LoveStockNews', 'screen_name': 'stocknews77', 'location': 'Arlington', 'url': None, 'description': 'Daily news stock news', 'protected': False, 'followers_count': 230, 'friends_count': 6, 'listed_count': 4, 'created_at': 'Wed Nov 02 08:25:10 +0000 2011', 'favourites_count': 0, 'utc_offset': 3600, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'verified': False, 'statuses_count': 25963, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '642D8B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme10/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000761811083/304df04498efe13a0d02381596171990_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000761811083/304df04498efe13a0d02381596171990_normal.png', 'profile_link_color': 'FF0000', 'profile_sidebar_border_color': '65B0DA', 'profile_sidebar_fill_color': '7AC3EE', 'profile_text_color': '3D1957', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stock', 'indices': [98, 104]}, {'text': 'stocks', 'indices': [105, 112]}, {'text': 'stockaction', 'indices': [113, 125]}], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/THjCAUqXXQ', 'expanded_url': 'http://stock-news.net/238819', 'display_url': 'stock-news.net/238819', 'indices': [75, 97]}], 'user_mentions': []}",False,False,medium,en,0.0,,0.0020810338,0.08089285,0.91702604
7,2014-01-13 21:55:35+00:00,422849433076637696,422849433076637696,Great question. Missed opportunity. MT @om: Why did $AAPL not try and bring @tfadell home?  Anyone got theories? #nest $GOOG,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 15485461, 'id_str': '15485461', 'name': 'Tadas Viskanta', 'screen_name': 'abnormalreturns', 'location': '', 'url': 'http://abnormalreturns.com', 'description': 'Founder and Editor of Abnormal Returns', 'protected': False, 'followers_count': 37805, 'friends_count': 306, 'listed_count': 1755, 'created_at': 'Fri Jul 18 19:48:17 +0000 2008', 'favourites_count': 35, 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 9903, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/247577144/ar-avatar_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/247577144/ar-avatar_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'nest', 'indices': [113, 118]}], 'symbols': [{'text': 'AAPL', 'indices': [52, 57]}, {'text': 'GOOG', 'indices': [119, 124]}], 'urls': [], 'user_mentions': [{'screen_name': 'om', 'name': 'Om Malik', 'id': 989, 'id_str': '989', 'indices': [39, 42]}, {'screen_name': 'tfadell', 'name': 'Tony Fadell', 'id': 21576543, 'id_str': '21576543', 'indices': [76, 84]}]}",False,False,medium,en,,,0.56457037,0.3840153,0.051414356
8,2014-01-13 20:01:45+00:00,422820785971941378,422820785971941376,$AAPL chart by @FibLine: http://t.co/5O7JfxOSvD AAPL.,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>",False,,,,,,"{'id': 373457750, 'id_str': '373457750', 'name': 'TradingView', 'screen_name': 'tradingview', 'location': 'Chicago', 'url': 'http://www.tradingview.com', 'description': 'Interactive online charts with free real-time data. Embed charts into any blog or forum and they update themselves. Share trading ideas and follow investors.', 'protected': False, 'followers_count': 3207, 'friends_count': 667, 'listed_count': 164, 'created_at': 'Wed Sep 14 16:22:38 +0000 2011', 'favourites_count': 72, 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'verified': False, 'statuses_count': 70888, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1542864097/logo-128_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1542864097/logo-128_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/5O7JfxOSvD', 'expanded_url': 'http://www.tradingview.com/v/oGarGN0B/', 'display_url': 'tradingview.com/v/oGarGN0B/', 'indices': [25, 47]}], 'user_mentions': [{'screen_name': 'FibLine', 'name': 'Juan Doe', 'id': 82711419, 'id_str': '82711419', 'indices': [15, 23]}]}",False,False,medium,en,0.0,,0.008252396,0.8279364,0.16381116
9,2014-01-13 20:02:18+00:00,422820924388159488,422820924388159488,$NQ_f is down 50 handles with $AAPL green.,web,False,,,,,,"{'id': 1969740852, 'id_str': '1969740852', 'name': 'selling_theta', 'screen_name': 'selling_theta', 'location': '', 'url': None, 'description': 'economist, independent trader, crossfitter, empiricist, fan of hilarity.  Keep Calm and Short the VIX.', 'protected': False, 'followers_count': 66, 'friends_count': 94, 'listed_count': 2, 'created_at': 'Fri Oct 18 23:44:40 +0000 2013', 'favourites_count': 41, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2075, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000615767715/518014d0252733e3285d1791a5f70f98_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000615767715/518014d0252733e3285d1791a5f70f98_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'NQ_f', 'indices': [0, 5]}, {'text': 'AAPL', 'indices': [30, 35]}], 'urls': [], 'user_mentions': []}",False,False,medium,en,,,0.2869579,0.6782573,0.03478483
