,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,negative,neutral,positive
0,2014-03-19 01:05:22+00:00,446090017006292992,446090017006292992,"RT @philstockworld: 5 Bullish Trade Ideas for This Morning on $AAPL, $GOOG, $CMG, $NFLX &amp; $TSLA + a link to our live Webcast at 1pm:  http:…",web,False,,,,,,"{'id': 1955857488, 'id_str': '1955857488', 'name': 'CrashBoxx', 'screen_name': 'Plaiwuiwu', 'location': '', 'url': None, 'description': 'GOLDEN RULE ! WHOS GOT THE GOLD MAKES THE RULES', 'protected': False, 'followers_count': 86, 'friends_count': 337, 'listed_count': 0, 'created_at': 'Sat Oct 12 06:08:55 +0000 2013', 'favourites_count': 747, 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'verified': False, 'statuses_count': 625, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/446051175536672768/wx4YO4oE_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/446051175536672768/wx4YO4oE_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1955857488/1395182223', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Tue Mar 18 13:17:33 +0000 2014', 'id': 445911889475022848, 'id_str': '445911889475022848', 'text': '5 Bullish Trade Ideas for This Morning on $AAPL, $GOOG, $CMG, $NFLX &amp; $TSLA + a link to our live Webcast at 1pm:  http://t.co/vmkREL97ye', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 16838276, 'id_str': '16838276', 'name': 'Phil Davis', 'screen_name': 'philstockworld', 'location': 'USA', 'url': 'http://www.philstockworld.com', 'description': 'High Finance For Real People - Fun and Profits!   Order Stock World Weekly or our PSW Report @ http://tinyurl.com/TwitterOffer7', 'protected': False, 'followers_count': 394729, 'friends_count': 172, 'listed_count': 76, 'created_at': 'Sat Oct 18 12:00:54 +0000 2008', 'favourites_count': 24, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 4265, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/62329749/puppet_head_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/62329749/puppet_head_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16838276/1363505184', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1373, 'favorite_count': 528, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [42, 47]}, {'text': 'GOOG', 'indices': [49, 54]}, {'text': 'CMG', 'indices': [56, 60]}, {'text': 'NFLX', 'indices': [62, 67]}, {'text': 'TSLA', 'indices': [74, 79]}], 'urls': [{'url': 'http://t.co/vmkREL97ye', 'expanded_url': 'http://www.philstockworld.com/2014/03/18/turnaround-tuesday-strong-bounce-tested-already/', 'display_url': 'philstockworld.com/2014/03/18/tur…', 'indices': [118, 140]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [62, 67]}, {'text': 'GOOG', 'indices': [69, 74]}, {'text': 'CMG', 'indices': [76, 80]}, {'text': 'NFLX', 'indices': [82, 87]}, {'text': 'TSLA', 'indices': [94, 99]}], 'urls': [{'url': 'http://t.co/vmkREL97ye', 'expanded_url': 'http://www.philstockworld.com/2014/03/18/turnaround-tuesday-strong-bounce-tested-already/', 'display_url': 'philstockworld.com/2014/03/18/tur…', 'indices': [143, 144]}], 'user_mentions': [{'screen_name': 'philstockworld', 'name': 'Phil Davis', 'id': 16838276, 'id_str': '16838276', 'indices': [3, 18]}]}",False,False,0.0,medium,en,0.0076269144,0.73927313,0.25310004
1,2014-03-19 15:02:33+00:00,446300701094735872,446300701094735872,"$AAPL iPhone 6 Release Delayed as Apple Unveils Cheaper iPhone 5C, iPad 4 - International Business Times AU http://t.co/F1E8HzRRNI","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 2283836664, 'id_str': '2283836664', 'name': 'Apple_News_Now', 'screen_name': 'Apple_News_Now', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 4, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Thu Jan 09 16:50:53 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 11629, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/432056079397031937/SYK_rmKk_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/432056079397031937/SYK_rmKk_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/F1E8HzRRNI', 'expanded_url': 'http://top10stocks2buy.com/i.php?http://au.ibtimes.com/articles/544001/20140319/iphone-6-release-date-specs-features-rumors.htm&t6t=AAPL', 'display_url': 'top10stocks2buy.com/i.php?http://a…', 'indices': [108, 130]}], 'user_mentions': []}",False,False,0.0,medium,en,0.22663932,0.709151,0.06420951
2,2014-03-19 15:05:46+00:00,446301510583201792,446301510583201792,@SquawkStreet saying @tim_cook's response to a subpar book on $AAPL defensive is pure nonsense,web,False,,,106498703.0,106498703.0,SquawkStreet,"{'id': 319727721, 'id_str': '319727721', 'name': 'Bosco Ho', 'screen_name': 'wboscoho', 'location': 'USA', 'url': None, 'description': 'Investor; systems architect & developer; jack of all trades', 'protected': False, 'followers_count': 74, 'friends_count': 345, 'listed_count': 2, 'created_at': 'Sat Jun 18 16:42:28 +0000 2011', 'favourites_count': 13, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 1967, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1809614293/bullfear300v2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1809614293/bullfear300v2_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [62, 67]}], 'urls': [], 'user_mentions': [{'screen_name': 'SquawkStreet', 'name': 'Squawk on the Street', 'id': 106498703, 'id_str': '106498703', 'indices': [0, 13]}, {'screen_name': 'tim_cook', 'name': 'Tim Cook', 'id': 1636590253, 'id_str': '1636590253', 'indices': [21, 30]}]}",False,False,,medium,en,0.8813868,0.11031254,0.008300599
3,2014-03-19 11:43:19+00:00,446250562372501504,446250562372501504,Apple's Tim Cook fires back at new book about the company. $AAPL http://t.co/ULjiJxTXAU,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",False,,,,,,"{'id': 119372054, 'id_str': '119372054', 'name': 'Becky Quick', 'screen_name': 'BeckyQuick', 'location': '', 'url': None, 'description': ""Wife & mom. Co-host of CNBC's Squawk Box from 6-9 am Eastern with Joe Kernen and Andrew Ross Sorkin. Fortune columnist. Former WSJ reporter. Rutgers grad."", 'protected': False, 'followers_count': 72452, 'friends_count': 421, 'listed_count': 1608, 'created_at': 'Wed Mar 03 12:58:15 +0000 2010', 'favourites_count': 207, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': True, 'statuses_count': 4902, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1193710103/white_shirt_pic_of_web_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1193710103/white_shirt_pic_of_web_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [59, 64]}], 'urls': [{'url': 'http://t.co/ULjiJxTXAU', 'expanded_url': 'http://www.cnbc.com/id/101488949', 'display_url': 'cnbc.com/id/101488949', 'indices': [65, 87]}], 'user_mentions': []}",False,False,0.0,medium,en,0.014468502,0.7441462,0.24138528
4,2014-03-19 12:54:43+00:00,446268530762481664,446268530762481664,@danielhsqr @jonfortt @Sonos $AAPL should have bought $P long ago.  AND Sonos.  They don't play nicely with Sonos which is annoying.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,4.462676706323374e+17,4.462676706323374e+17,38502647.0,38502647.0,danielhsqr,"{'id': 14126376, 'id_str': '14126376', 'name': 'Dasan 2.01', 'screen_name': 'dasan', 'location': 'Aposematic Capital, LLC', 'url': 'http://www.scottsixpence.com', 'description': 'Riding the gravitational waves...', 'protected': False, 'followers_count': 6547, 'friends_count': 269, 'listed_count': 286, 'created_at': 'Tue Mar 11 18:51:55 +0000 2008', 'favourites_count': 698, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 39345, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '3EDA2B', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/446265920030142465/BAhfKcuw_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/446265920030142465/BAhfKcuw_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/14126376/1395233374', 'profile_link_color': '0000FF', 'profile_sidebar_border_color': '87BC44', 'profile_sidebar_fill_color': 'E0FF92', 'profile_text_color': '000000', 'profile_use_background_image': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [29, 34]}, {'text': 'P', 'indices': [54, 56]}], 'urls': [], 'user_mentions': [{'screen_name': 'danielhsqr', 'name': 'Daniel Ernst', 'id': 38502647, 'id_str': '38502647', 'indices': [0, 11]}, {'screen_name': 'jonfortt', 'name': 'Jon Fortt', 'id': 26819104, 'id_str': '26819104', 'indices': [12, 21]}, {'screen_name': 'Sonos', 'name': 'Sonos', 'id': 16727022, 'id_str': '16727022', 'indices': [22, 28]}]}",False,False,,medium,en,0.8789699,0.10860865,0.012421384
5,2014-03-19 14:58:06+00:00,446299581223944192,446299581223944192,RT @paulwoll: $AAPL working well since yesterday long play thru 530 looking better each day..  IMHO.,web,False,,,,,,"{'id': 1955857488, 'id_str': '1955857488', 'name': 'CrashBoxx', 'screen_name': 'Plaiwuiwu', 'location': '', 'url': None, 'description': 'GOLDEN RULE ! WHOS GOT THE GOLD MAKES THE RULES', 'protected': False, 'followers_count': 87, 'friends_count': 346, 'listed_count': 0, 'created_at': 'Sat Oct 12 06:08:55 +0000 2013', 'favourites_count': 767, 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'verified': False, 'statuses_count': 684, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/446051175536672768/wx4YO4oE_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/446051175536672768/wx4YO4oE_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1955857488/1395182223', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed Mar 19 14:55:58 +0000 2014', 'id': 446299044579532800, 'id_str': '446299044579532800', 'text': '$AAPL working well since yesterday long play thru 530 looking better each day..  IMHO.', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 53215424, 'id_str': '53215424', 'name': 'Woll Street', 'screen_name': 'paulwoll', 'location': 'West Coast', 'url': 'http://www.wollst.com/', 'description': 'Stocks/options trader, investor, & mentor. I work hard to post high quality setups for free. Site in development.', 'protected': False, 'followers_count': 10008, 'friends_count': 100, 'listed_count': 380, 'created_at': 'Thu Jul 02 22:52:34 +0000 2009', 'favourites_count': 1682, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 70289, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '0F85CE', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/834974121/0d52cb01f4758ce75181f95c32f121ef.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/834974121/0d52cb01f4758ce75181f95c32f121ef.jpeg', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3481626485/aaf1dae4fe71031a2cf6ee20d04c1ff6_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3481626485/aaf1dae4fe71031a2cf6ee20d04c1ff6_normal.png', 'profile_link_color': '0F85CE', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '004E7E', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 2, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'lang': 'en'}",0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [14, 19]}], 'urls': [], 'user_mentions': [{'screen_name': 'paulwoll', 'name': 'Woll Street', 'id': 53215424, 'id_str': '53215424', 'indices': [3, 12]}]}",False,False,,medium,en,0.0035652914,0.025455326,0.9709793
6,2014-03-19 21:18:30+00:00,446395312010428417,446395312010428416,“@WSJ: Apple CEO Tim Cook slams new book 'Haunted Empire: Apple After Steve Jobs': http://t.co/KC4mgSwbId $AAPL” lol I condone this book tho,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,4.4639174939797504e+17,4.4639174939797504e+17,3108351.0,3108351.0,WSJ,"{'id': 1597496262, 'id_str': '1597496262', 'name': 'Carly McQueen', 'screen_name': 'carlymcqueen', 'location': 'Detroit  |  NYC', 'url': 'http://autumnacid.tumblr.com', 'description': 'Jalapeños, dad jokes', 'protected': False, 'followers_count': 49, 'friends_count': 68, 'listed_count': 0, 'created_at': 'Tue Jul 16 04:41:21 +0000 2013', 'favourites_count': 1221, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 751, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/440029810023092224/STV2329N_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/440029810023092224/STV2329N_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1597496262/1393745932', 'profile_link_color': '93A644', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [], 'urls': [{'url': 'http://t.co/KC4mgSwbId', 'expanded_url': 'http://on.wsj.com/1gHtHid', 'display_url': 'on.wsj.com/1gHtHid', 'indices': [83, 105]}], 'user_mentions': [{'screen_name': 'WSJ', 'name': 'Wall Street Journal', 'id': 3108351, 'id_str': '3108351', 'indices': [1, 5]}]}",False,False,0.0,medium,en,0.38046926,0.5135412,0.1059896
7,2014-03-19 12:26:22+00:00,446261396255154177,446261396255154176,$AAPL Uuuuaaawwwww!,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 502514954, 'id_str': '502514954', 'name': 'Billy Guerra', 'screen_name': 'guerra_billy', 'location': '', 'url': None, 'description': 'Is still Under Construction.', 'protected': False, 'followers_count': 20, 'friends_count': 119, 'listed_count': 0, 'created_at': 'Sat Feb 25 05:09:58 +0000 2012', 'favourites_count': 71, 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 233, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3714139953/4b34db56e98a8a0c66383c407032012c_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3714139953/4b34db56e98a8a0c66383c407032012c_normal.jpeg', 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [], 'user_mentions': []}",False,False,,medium,es,0.14016412,0.34247264,0.51736325
8,2014-03-19 16:17:07+00:00,446319466394423297,446319466394423296,"$AAPL - This Morning: In Defense of Oracle, Adobe, Apples March Upside, FB Eng... -&gt; http://t.co/I8Xof24fkB #stock #stocks #stockaction","<a href=""http://pagemy.de"" rel=""nofollow"">timeline4you</a>",False,,,,,,"{'id': 2180886595, 'id_str': '2180886595', 'name': 'stocknews247', 'screen_name': 'stocknews247', 'location': '', 'url': None, 'description': 'Stock Market News every Day', 'protected': False, 'followers_count': 707, 'friends_count': 15, 'listed_count': 6, 'created_at': 'Thu Nov 07 21:27:01 +0000 2013', 'favourites_count': 0, 'utc_offset': 3600, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'verified': False, 'statuses_count': 71508, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000722319261/dd1f0da18eb09daa96f38f0ddaa1886d_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000722319261/dd1f0da18eb09daa96f38f0ddaa1886d_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [{'text': 'stock', 'indices': [111, 117]}, {'text': 'stocks', 'indices': [118, 125]}, {'text': 'stockaction', 'indices': [126, 138]}], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/I8Xof24fkB', 'expanded_url': 'http://stock-news.net/539694', 'display_url': 'stock-news.net/539694', 'indices': [88, 110]}], 'user_mentions': []}",False,False,0.0,medium,en,0.025084632,0.848184,0.12673138
9,2014-03-19 04:12:11+00:00,446137030935064576,446137030935064576,"Apple Inc. Dutch Sales Impressive; BlackBerry Ltd, Nokia Not So Much $AAPL http://t.co/Ky07ck6hSU","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 704897486, 'id_str': '704897486', 'name': 'Stock Wire', 'screen_name': 'stockwire24', 'location': 'United Kingdom', 'url': 'http://dowbands.com/fxcm', 'description': ""'Wiring' you the most recent and relevant news concerning US stocks. Stay ahead of the market with us, since there's no such thing as a free lunch in economics!"", 'protected': False, 'followers_count': 1003, 'friends_count': 2, 'listed_count': 35, 'created_at': 'Thu Jul 19 11:36:58 +0000 2012', 'favourites_count': 0, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 88280, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3746097771/0c3f62db6b4f4b9ea3e9fbc867060c96_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3746097771/0c3f62db6b4f4b9ea3e9fbc867060c96_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/704897486/1370189920', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [69, 74]}], 'urls': [{'url': 'http://t.co/Ky07ck6hSU', 'expanded_url': 'http://bit.ly/1j1IqI6', 'display_url': 'bit.ly/1j1IqI6', 'indices': [75, 97]}], 'user_mentions': []}",False,False,0.0,medium,en,0.013829365,0.41641003,0.5697607
