,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,negative,neutral,positive
0,2014-12-05 10:55:09+00:00,540821673763958785,540821673763958784,RT @greatspoke: Analyst Finds You Stocks That are Cheap Read Here $VIICQ $CTIX $NTEK $GRCU $AAPL $TGT $ELRA http://t.co/whX7wi83Rz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 2782226301, 'id_str': '2782226301', 'name': 'rokcasine', 'screen_name': 'rokcasine', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 129, 'listed_count': 3, 'favourites_count': 0, 'statuses_count': 655, 'created_at': 'Wed Sep 24 07:48:40 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/516580493219725313/AfBqv7Kb_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/516580493219725313/AfBqv7Kb_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2782226301/1413539201', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Fri Dec 05 08:35:40 +0000 2014', 'id': 540786571164024832, 'id_str': '540786571164024832', 'text': 'Analyst Finds You Stocks That are Cheap Read Here $VIICQ $CTIX $NTEK $GRCU $AAPL $TGT $ELRA http://t.co/whX7wi83Rz', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1101409862, 'id_str': '1101409862', 'name': 'Alex Valter', 'screen_name': 'greatspoke', 'location': 'USA', 'url': None, 'description': 'Right now, you can participate in a new unique social experiment', 'protected': False, 'verified': False, 'followers_count': 218045, 'friends_count': 26, 'listed_count': 70, 'favourites_count': 784, 'statuses_count': 9374, 'created_at': 'Fri Jan 18 16:32:01 +0000 2013', 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '9EB300', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1101409862/1401883721', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 403, 'favorite_count': 1, 'entities': {'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/whX7wi83Rz', 'expanded_url': 'http://goo.gl/LuwQ9H', 'display_url': 'goo.gl/LuwQ9H', 'indices': [92, 114]}], 'user_mentions': [], 'symbols': [{'text': 'VIICQ', 'indices': [50, 56]}, {'text': 'CTIX', 'indices': [57, 62]}, {'text': 'NTEK', 'indices': [63, 68]}, {'text': 'GRCU', 'indices': [69, 74]}, {'text': 'AAPL', 'indices': [75, 80]}, {'text': 'TGT', 'indices': [81, 85]}, {'text': 'ELRA', 'indices': [86, 91]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/whX7wi83Rz', 'expanded_url': 'http://goo.gl/LuwQ9H', 'display_url': 'goo.gl/LuwQ9H', 'indices': [108, 130]}], 'user_mentions': [{'screen_name': 'greatspoke', 'name': 'Alex Valter', 'id': 1101409862, 'id_str': '1101409862', 'indices': [3, 14]}], 'symbols': [{'text': 'VIICQ', 'indices': [66, 72]}, {'text': 'CTIX', 'indices': [73, 78]}, {'text': 'NTEK', 'indices': [79, 84]}, {'text': 'GRCU', 'indices': [85, 90]}, {'text': 'AAPL', 'indices': [91, 96]}, {'text': 'TGT', 'indices': [97, 101]}, {'text': 'ELRA', 'indices': [102, 107]}]}",False,False,False,medium,en,2014-12-05 10:55:09.663,0.010762486,0.8198822,0.1693553
1,2014-12-04 23:26:08+00:00,540648277016711168,540648277016711168,$AAPL A federal judge questioned whether any of the plaintiffs in a long-running antitrust suit against $AAPL had actually bought the iPods,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 1370906497, 'id_str': '1370906497', 'name': 'MAISA ', 'screen_name': 'MaisaCorp', 'location': 'U.S.A', 'url': None, 'description': ""MAISA's Platform is based  MAISA's proprietary Optimization on Mathematical Probability Algorithm (OMPA) which derived majority from applied mathematics."", 'protected': False, 'verified': False, 'followers_count': 758, 'friends_count': 3, 'listed_count': 17, 'favourites_count': 174, 'statuses_count': 24641, 'created_at': 'Mon Apr 22 00:38:27 +0000 2013', 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0014CC', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/849257254/807fff3e1514737148b8189b289a51d4.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/849257254/807fff3e1514737148b8189b289a51d4.jpeg', 'profile_background_tile': True, 'profile_link_color': '0014CC', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3557296223/a73cb8bb8effbfd1f90590ab48523b10_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3557296223/a73cb8bb8effbfd1f90590ab48523b10_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1370906497/1398212892', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}, {'text': 'AAPL', 'indices': [104, 109]}]}",False,False,False,medium,en,2014-12-04 23:26:08.657,0.2406656,0.7343205,0.02501388
2,2014-12-04 23:28:19+00:00,540648826474729473,540648826474729472,$AAPL in Full Support of Naming Alabama Anti-Discrimination Bill After Tim Cook http://t.co/CFUuxB34fJ,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",False,,,,,,"{'id': 632296843, 'id_str': '632296843', 'name': 'FOBManny', 'screen_name': 'fobmanny', 'location': 'Raleigh, NC', 'url': None, 'description': 'Rookie Trader who loves vino, single malts, golf, football and of course.....THE CLEMSON TIGERS!!!', 'protected': False, 'verified': False, 'followers_count': 105, 'friends_count': 201, 'listed_count': 5, 'favourites_count': 936, 'statuses_count': 5086, 'created_at': 'Tue Jul 10 20:34:41 +0000 2012', 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'F58208', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/601179794/pnn85poaaf99620jy2ph.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/601179794/pnn85poaaf99620jy2ph.jpeg', 'profile_background_tile': False, 'profile_link_color': '8600B3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/496399505600688129/LtCqfVHL_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/496399505600688129/LtCqfVHL_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/632296843/1404938267', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/CFUuxB34fJ', 'expanded_url': 'http://www.macrumors.com/2014/12/04/apple-supports-alabama-bill-tim-cook/', 'display_url': 'macrumors.com/2014/12/04/app…', 'indices': [80, 102]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,True,medium,en,2014-12-04 23:28:19.658,0.009005267,0.7021638,0.28883103
3,2014-12-04 23:30:04+00:00,540649266889228288,540649266889228288,$AAPL Anyone researching iAds?,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 18252961, 'id_str': '18252961', 'name': 'Blake E. Marquis', 'screen_name': 'blakeemarquis', 'location': 'Venice, CA', 'url': 'http://instagram.com/blakeemarquis', 'description': 'American artist and designer. Partner at @mistressvenice', 'protected': False, 'verified': False, 'followers_count': 1638, 'friends_count': 523, 'listed_count': 22, 'favourites_count': 8, 'statuses_count': 1029, 'created_at': 'Fri Dec 19 21:41:26 +0000 2008', 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '8B542B', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/26494783/twitter_bg_big.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/26494783/twitter_bg_big.jpg', 'profile_background_tile': False, 'profile_link_color': '9D582E', 'profile_sidebar_border_color': 'D9B17E', 'profile_sidebar_fill_color': 'EADEAA', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/515546664921083905/6bW4Y_Aj_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/515546664921083905/6bW4Y_Aj_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,False,medium,en,2014-12-04 23:30:04.661,0.052123845,0.90688294,0.040993154
4,2014-12-05 14:00:00+00:00,540868192772444160,540868192772444160,Let's get ready for another great Friday of trading! $AAPL $SPY $LNKD $FB $TWTR $NFLX $AMZN $PCLN http://t.co/DC9otekJ3l  #thecoachsroster,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",False,,,,,,"{'id': 1634354948, 'id_str': '1634354948', 'name': 'WinningStockCoach', 'screen_name': 'stock_coach', 'location': '', 'url': 'http://www.winningstockcoach.com', 'description': ""http://www.winningstockcoach.com\r\nJoin The Coach's Roster newsletter or check out my other services to assist you in obtaining your financial freedom."", 'protected': False, 'verified': False, 'followers_count': 20063, 'friends_count': 368, 'listed_count': 26, 'favourites_count': 5241, 'statuses_count': 10129, 'created_at': 'Wed Jul 31 02:20:05 +0000 2013', 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/453034211910230017/kuSf9M2R.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/453034211910230017/kuSf9M2R.jpeg', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/429488313062281216/I0NAuiBg_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/429488313062281216/I0NAuiBg_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1634354948/1396846846', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [{'text': 'thecoachsroster', 'indices': [122, 138]}], 'trends': [], 'urls': [{'url': 'http://t.co/DC9otekJ3l', 'expanded_url': 'http://bit.ly/1CVDITB', 'display_url': 'bit.ly/1CVDITB', 'indices': [98, 120]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [53, 58]}, {'text': 'SPY', 'indices': [59, 63]}, {'text': 'LNKD', 'indices': [64, 69]}, {'text': 'FB', 'indices': [70, 73]}, {'text': 'TWTR', 'indices': [74, 79]}, {'text': 'NFLX', 'indices': [80, 85]}, {'text': 'AMZN', 'indices': [86, 91]}, {'text': 'PCLN', 'indices': [92, 97]}]}",False,False,False,medium,en,2014-12-05 14:00:00.659,0.0015028486,0.030841114,0.96765596
5,2014-12-05 19:30:00+00:00,540951240000024576,540951240000024576,"Even With Apple Watch Delayed, I'm Raising My AAPL Price Target To $165 http://t.co/w7qnIUkgCU $AAPL","<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha Apple</a>",False,,,,,,"{'id': 2173999435, 'id_str': '2173999435', 'name': 'AAPL Stock Alerts', 'screen_name': 'SAlphaAAPL', 'location': 'New York', 'url': 'http://seekingalpha.com/symbol/aapl', 'description': 'News and articles about AAPL from Seeking Alpha. Read More: http://seekingalpha.com/symbol/aapl/news', 'protected': False, 'verified': False, 'followers_count': 1169, 'friends_count': 15, 'listed_count': 29, 'favourites_count': 0, 'statuses_count': 5509, 'created_at': 'Mon Nov 04 13:15:33 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000109529681/c74d2042a05078878683a8ba5186b2b8.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000109529681/c74d2042a05078878683a8ba5186b2b8.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000693410360/faa6d00b7d8eead61a92b2de708d5a7d_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000693410360/faa6d00b7d8eead61a92b2de708d5a7d_normal.png', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/w7qnIUkgCU', 'expanded_url': 'http://seekingalpha.com/article/2718225-even-with-apple-watch-delayed-im-raising-my-aapl-price-target-to-165?source=feed_tickers', 'display_url': 'seekingalpha.com/article/271822…', 'indices': [72, 94]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [95, 100]}]}",False,False,False,medium,en,2014-12-05 19:30:00.661,0.008551932,0.44932297,0.54212505
6,2014-12-05 15:18:37+00:00,540887977333772289,540887977333772288,$AAPL utter trash. Market is up and still way below pre flash crash amount. WTF man. WTF how is 6.5M shares control this stock. i give up,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 65424301, 'id_str': '65424301', 'name': 'Fanboy101', 'screen_name': 'RealFanboy101', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 36, 'friends_count': 0, 'listed_count': 4, 'favourites_count': 0, 'statuses_count': 6701, 'created_at': 'Thu Aug 13 18:02:54 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png', 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_5_normal.png', 'default_profile': True, 'default_profile_image': True, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,False,medium,en,2014-12-05 15:18:37.666,0.9458399,0.048148245,0.0060118763
7,2014-12-05 09:25:06+00:00,540799011943636993,540799011943636992,Taiwan accuse des marques de smartphones de violer la vie privée http://t.co/gaDTVmTq3z $2498 $AAPL,"<a href=""http://test.zonebourse.com"" rel=""nofollow"">Zonebourse Communauté</a>",False,,,,,,"{'id': 1953776653, 'id_str': '1953776653', 'name': 'Zonebourse News', 'screen_name': 'ZonebourseNews', 'location': 'web', 'url': 'http://www.zonebourse.com', 'description': None, 'protected': False, 'verified': False, 'followers_count': 216, 'friends_count': 6, 'listed_count': 17, 'favourites_count': 1, 'statuses_count': 28807, 'created_at': 'Fri Oct 11 09:29:35 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000600883639/3695db7b83dcdc42146203e5386408e2_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000600883639/3695db7b83dcdc42146203e5386408e2_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1953776653/1381854859', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/gaDTVmTq3z', 'expanded_url': 'http://www.zonebourse.com/SAMSUNG-ELECTRONICS-CO-LT-6494906/actualite/Taiwan-accuse-des-marques-de-smartphones-de-violer-la-vie-privee-19501158/', 'display_url': 'zonebourse.com/SAMSUNG-ELECTR…', 'indices': [65, 87]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [94, 99]}]}",False,False,False,medium,fr,2014-12-05 09:25:06.664,0.027992878,0.90766674,0.06434019
8,2014-12-05 08:51:32+00:00,540790564615368704,540790564615368704,RT @greatspoke: Analyst Finds You Stocks That are Cheap Read Here $VIICQ $CTIX $NTEK $GRCU $AAPL $TGT $ELRA http://t.co/whX7wi83Rz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 2780474315, 'id_str': '2780474315', 'name': 'ilzhancu', 'screen_name': 'ilzhancu', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 53, 'listed_count': 1, 'favourites_count': 0, 'statuses_count': 811, 'created_at': 'Mon Sep 22 18:40:52 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/523041282394828800/4hZzLRB__normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/523041282394828800/4hZzLRB__normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2780474315/1413539803', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Fri Dec 05 08:35:40 +0000 2014', 'id': 540786571164024832, 'id_str': '540786571164024832', 'text': 'Analyst Finds You Stocks That are Cheap Read Here $VIICQ $CTIX $NTEK $GRCU $AAPL $TGT $ELRA http://t.co/whX7wi83Rz', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1101409862, 'id_str': '1101409862', 'name': 'Alex Valter', 'screen_name': 'greatspoke', 'location': 'USA', 'url': None, 'description': 'Right now, you can participate in a new unique social experiment', 'protected': False, 'verified': False, 'followers_count': 218048, 'friends_count': 26, 'listed_count': 70, 'favourites_count': 784, 'statuses_count': 9369, 'created_at': 'Fri Jan 18 16:32:01 +0000 2013', 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '9EB300', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1101409862/1401883721', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 32, 'favorite_count': 0, 'entities': {'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/whX7wi83Rz', 'expanded_url': 'http://goo.gl/LuwQ9H', 'display_url': 'goo.gl/LuwQ9H', 'indices': [92, 114]}], 'user_mentions': [], 'symbols': [{'text': 'VIICQ', 'indices': [50, 56]}, {'text': 'CTIX', 'indices': [57, 62]}, {'text': 'NTEK', 'indices': [63, 68]}, {'text': 'GRCU', 'indices': [69, 74]}, {'text': 'AAPL', 'indices': [75, 80]}, {'text': 'TGT', 'indices': [81, 85]}, {'text': 'ELRA', 'indices': [86, 91]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/whX7wi83Rz', 'expanded_url': 'http://goo.gl/LuwQ9H', 'display_url': 'goo.gl/LuwQ9H', 'indices': [108, 130]}], 'user_mentions': [{'screen_name': 'greatspoke', 'name': 'Alex Valter', 'id': 1101409862, 'id_str': '1101409862', 'indices': [3, 14]}], 'symbols': [{'text': 'VIICQ', 'indices': [66, 72]}, {'text': 'CTIX', 'indices': [73, 78]}, {'text': 'NTEK', 'indices': [79, 84]}, {'text': 'GRCU', 'indices': [85, 90]}, {'text': 'AAPL', 'indices': [91, 96]}, {'text': 'TGT', 'indices': [97, 101]}, {'text': 'ELRA', 'indices': [102, 107]}]}",False,False,False,medium,en,2014-12-05 08:51:32.664,0.010762486,0.8198822,0.1693553
9,2014-12-05 21:16:11+00:00,540977961898217473,540977961898217472,This weeks Stocks you should Watch $SBNY $ARG $CNX $AAPL Must have http://t.co/fW2jm6NWnI,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2723829103, 'id_str': '2723829103', 'name': 'Kelly Orta', 'screen_name': 'Holman52Orta', 'location': 'Plainview, AR', 'url': None, 'description': 'Act or accept.�- Anonymous', 'protected': False, 'verified': False, 'followers_count': 16, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 375, 'created_at': 'Mon Aug 11 11:47:12 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/498808236451954689/o1ud9dXn_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/498808236451954689/o1ud9dXn_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/fW2jm6NWnI', 'expanded_url': 'http://bit.ly/1z3Van3', 'display_url': 'bit.ly/1z3Van3', 'indices': [67, 89]}], 'user_mentions': [], 'symbols': [{'text': 'SBNY', 'indices': [35, 40]}, {'text': 'ARG', 'indices': [41, 45]}, {'text': 'CNX', 'indices': [46, 50]}, {'text': 'AAPL', 'indices': [51, 56]}]}",False,False,False,medium,en,2014-12-05 21:16:11.658,0.0042099142,0.41076574,0.5850244
