,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,negative,neutral,positive
0,2014-05-07 18:58:46+00:00,464117152359145472,464117152359145472,RT @SeekingAlpha: Buy BlackBerry. Sell Apple http://t.co/8msHh7NgNo $AAPL #APPLE $BBRY,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",False,,,,,,"{'id': 287291671, 'id_str': '287291671', 'name': 'CANDD', 'screen_name': 'candd20', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 119, 'friends_count': 542, 'listed_count': 0, 'created_at': 'Sun Apr 24 18:08:52 +0000 2011', 'favourites_count': 12, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2095, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000498783871/3cd1889b005eaf142ba5264d63108178_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000498783871/3cd1889b005eaf142ba5264d63108178_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Wed May 07 18:56:11 +0000 2014', 'id': 464116503093063680, 'id_str': '464116503093063680', 'text': 'Buy BlackBerry. Sell Apple http://t.co/8msHh7NgNo $AAPL #APPLE $BBRY', 'source': '<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 23059499, 'id_str': '23059499', 'name': 'Seeking Alpha', 'screen_name': 'SeekingAlpha', 'location': '', 'url': 'http://SeekingAlpha.com', 'description': 'Seeking Alpha is the #1 crowd sourced equity research platform. Follow analysis by investors for investors from Seeking Alpha. Sign up at http://t.co/q8sAeDrsnR', 'protected': False, 'followers_count': 56019, 'friends_count': 9, 'listed_count': 2014, 'created_at': 'Fri Mar 06 12:52:56 +0000 2009', 'favourites_count': 16, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 237528, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'D9D9D9', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/460405071453249536/hNv3Xbww_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/460405071453249536/hNv3Xbww_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23059499/1398763809', 'profile_link_color': '4A0C0D', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 2, 'favorite_count': 0, 'entities': {'hashtags': [{'text': 'APPLE', 'indices': [56, 62]}], 'symbols': [{'text': 'AAPL', 'indices': [50, 55]}, {'text': 'BBRY', 'indices': [63, 68]}], 'urls': [{'url': 'http://t.co/8msHh7NgNo', 'expanded_url': 'http://seekingalpha.com/article/2199343-buy-blackberry-sell-apple?source=feed_f', 'display_url': 'seekingalpha.com/article/219934…', 'indices': [27, 49]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,0,"{'hashtags': [{'text': 'APPLE', 'indices': [74, 80]}], 'symbols': [{'text': 'AAPL', 'indices': [68, 73]}, {'text': 'BBRY', 'indices': [81, 86]}], 'urls': [{'url': 'http://t.co/8msHh7NgNo', 'expanded_url': 'http://seekingalpha.com/article/2199343-buy-blackberry-sell-apple?source=feed_f', 'display_url': 'seekingalpha.com/article/219934…', 'indices': [45, 67]}], 'user_mentions': [{'screen_name': 'SeekingAlpha', 'name': 'Seeking Alpha', 'id': 23059499, 'id_str': '23059499', 'indices': [3, 16]}]}",False,False,0.0,medium,en,0.08044916,0.8501229,0.06942789
1,2014-05-07 03:20:00+00:00,463880904008425472,463880904008425472,Insider Trading alerts on $MU $BAH $DOW $AAPL View now http://t.co/le8VyWfp4d,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2454745888, 'id_str': '2454745888', 'name': 'Calloway England', 'screen_name': 'CallowayEngland', 'location': 'Scout Lake, Saskatchewan', 'url': None, 'description': 'Nobody can give you freedom. Nobody can give you equality or justice or anything. If youre a man, you take it. -Malcolm X', 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Wed Apr 02 11:08:41 +0000 2014', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3115, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455310584175554560/7V64yr7K_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455310584175554560/7V64yr7K_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'MU', 'indices': [26, 29]}, {'text': 'BAH', 'indices': [30, 34]}, {'text': 'DOW', 'indices': [35, 39]}, {'text': 'AAPL', 'indices': [40, 45]}], 'urls': [{'url': 'http://t.co/le8VyWfp4d', 'expanded_url': 'http://bit.ly/1fO8wxd', 'display_url': 'bit.ly/1fO8wxd', 'indices': [55, 77]}], 'user_mentions': []}",False,False,0.0,medium,en,0.006409143,0.8964479,0.09714308
2,2014-05-07 03:29:18+00:00,463883244438450177,463883244438450176,Great #Pennystock #research $LIFE $IRM $AJG $AAPL #economy http://t.co/W5VnTrsJJs,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2438341789, 'id_str': '2438341789', 'name': 'Orson Jagger', 'screen_name': 'OrsonJaggerp', 'location': 'Saronville, NE', 'url': None, 'description': 'Sometimes you just got to give yourself what you wish someone else would give you.- Dr Phil', 'protected': False, 'followers_count': 2, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Fri Apr 11 11:07:16 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2985, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455366493832622081/B4o5fjhK_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455366493832622081/B4o5fjhK_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [{'text': 'Pennystock', 'indices': [6, 17]}, {'text': 'research', 'indices': [18, 27]}, {'text': 'economy', 'indices': [50, 58]}], 'symbols': [{'text': 'LIFE', 'indices': [28, 33]}, {'text': 'IRM', 'indices': [34, 38]}, {'text': 'AJG', 'indices': [39, 43]}, {'text': 'AAPL', 'indices': [44, 49]}], 'urls': [{'url': 'http://t.co/W5VnTrsJJs', 'expanded_url': 'http://bit.ly/1fO9nxG', 'display_url': 'bit.ly/1fO9nxG', 'indices': [59, 81]}], 'user_mentions': []}",False,False,0.0,medium,en,0.002951898,0.026496893,0.9705513
3,2014-05-07 13:07:57+00:00,464028866462224385,464028866462224384,RT @Investopedia: Can @Apple $AAPL Sustain This Latest Rally? http://t.co/x2HPG6GRCb,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",False,,,,,,"{'id': 1269744714, 'id_str': '1269744714', 'name': 'JeanGuillaume Pieyre', 'screen_name': 'JeanGuillaumePi', 'location': 'Swizerland', 'url': 'http://www.rmgroup.com', 'description': 'Jean-Guillaume Pieyre: Founder & CEO\r\nThe Risk Management Group - RMG (Geneva, Switzerland)', 'protected': False, 'followers_count': 11, 'friends_count': 38, 'listed_count': 0, 'created_at': 'Fri Mar 15 13:43:12 +0000 2013', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 69, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3382988215/c7d73fadc0d60fb1b942ffb9b37c9328_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3382988215/c7d73fadc0d60fb1b942ffb9b37c9328_normal.jpeg', 'profile_link_color': 'A1A1A1', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Mon May 05 13:01:20 +0000 2014', 'id': 463302426322546690, 'id_str': '463302426322546690', 'text': 'Can @Apple $AAPL Sustain This Latest Rally? http://t.co/x2HPG6GRCb', 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">HootSuite</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 21459600, 'id_str': '21459600', 'name': 'Investopedia', 'screen_name': 'Investopedia', 'location': '', 'url': 'http://www.investopedia.com', 'description': 'We believe individuals can excel at managing their finances. We empower investors by providing free educational content & tools.', 'protected': False, 'followers_count': 36306, 'friends_count': 2730, 'listed_count': 1178, 'created_at': 'Sat Feb 21 03:14:19 +0000 2009', 'favourites_count': 91, 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 6135, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '181B24', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/777783589/caf769d67b00faa69d1ca09c595476e3.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/777783589/caf769d67b00faa69d1ca09c595476e3.jpeg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1891984499/Investopedia_I_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1891984499/Investopedia_I_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/21459600/1363889246', 'profile_link_color': '003899', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '222222', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 1, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [11, 16]}], 'urls': [{'url': 'http://t.co/x2HPG6GRCb', 'expanded_url': 'http://ow.ly/wqG6k', 'display_url': 'ow.ly/wqG6k', 'indices': [44, 66]}], 'user_mentions': [{'screen_name': 'Apple', 'name': '@apple', 'id': 380749300, 'id_str': '380749300', 'indices': [4, 10]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [29, 34]}], 'urls': [{'url': 'http://t.co/x2HPG6GRCb', 'expanded_url': 'http://ow.ly/wqG6k', 'display_url': 'ow.ly/wqG6k', 'indices': [62, 84]}], 'user_mentions': [{'screen_name': 'Investopedia', 'name': 'Investopedia', 'id': 21459600, 'id_str': '21459600', 'indices': [3, 16]}, {'screen_name': 'Apple', 'name': '@apple', 'id': 380749300, 'id_str': '380749300', 'indices': [22, 28]}]}",False,False,0.0,medium,en,0.004962788,0.83640844,0.15862878
4,2014-05-07 05:51:01+00:00,463918908609544192,463918908609544192,Are you considering selling $TDG $ADSK $SE $AAPL #Research http://t.co/Ahar52c7y2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2433841919, 'id_str': '2433841919', 'name': 'Fox Galvan', 'screen_name': 'interlinevm', 'location': 'Oquawka, Illinois', 'url': None, 'description': 'Blessed is the man, who having nothing to say, abstains from giving wordy evidence of the fact. - George Eliot', 'protected': False, 'followers_count': 44, 'friends_count': 42, 'listed_count': 1, 'created_at': 'Mon Mar 24 18:25:30 +0000 2014', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2492, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455318420792176643/X5vojtcY_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455318420792176643/X5vojtcY_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [{'text': 'Research', 'indices': [49, 58]}], 'symbols': [{'text': 'TDG', 'indices': [28, 32]}, {'text': 'ADSK', 'indices': [33, 38]}, {'text': 'SE', 'indices': [39, 42]}, {'text': 'AAPL', 'indices': [43, 48]}], 'urls': [{'url': 'http://t.co/Ahar52c7y2', 'expanded_url': 'http://bit.ly/QcN3Sb', 'display_url': 'bit.ly/QcN3Sb', 'indices': [59, 81]}], 'user_mentions': []}",False,False,0.0,medium,en,0.016778452,0.94597673,0.03724471
5,2014-05-07 14:48:13+00:00,464054099408084992,464054099408084992,Are you Investing in $AXP $JBL $NRG $AAPL #wallstreet http://t.co/umHcSB9lMZ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2530963659, 'id_str': '2530963659', 'name': 'Eden Escobedo', 'screen_name': 'EdenEscobedopqo', 'location': 'Hico, WV', 'url': None, 'description': 'The man who does not read good books has no advantage over the man who cannot read them. - Mark Twain', 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Mon May 05 12:46:26 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 122, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/463741878152605696/OzWY3mLX_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/463741878152605696/OzWY3mLX_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [{'text': 'wallstreet', 'indices': [42, 53]}], 'symbols': [{'text': 'AXP', 'indices': [21, 25]}, {'text': 'JBL', 'indices': [26, 30]}, {'text': 'NRG', 'indices': [31, 35]}, {'text': 'AAPL', 'indices': [36, 41]}], 'urls': [{'url': 'http://t.co/umHcSB9lMZ', 'expanded_url': 'http://bit.ly/1uArH1x', 'display_url': 'bit.ly/1uArH1x', 'indices': [54, 76]}], 'user_mentions': []}",False,False,0.0,medium,en,0.007003036,0.91255647,0.08044053
6,2014-05-07 02:04:52+00:00,463861996065013762,463861996065013760,Regretting your investment in $AAPL $CWH $STI $CSIQ Must have http://t.co/TTT9Xvd2AM,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2425455704, 'id_str': '2425455704', 'name': 'Alistair Cooper', 'screen_name': 'AlistairCooperk', 'location': 'Sugarloaf, Pennsylvania', 'url': None, 'description': 'In three words I can sum up everything Ive learned about life: It gs on.?- Robert Frost', 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Thu Apr 03 11:07:15 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2178, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455325003492229120/T_yJSf20_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455325003492229120/T_yJSf20_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [30, 35]}, {'text': 'CWH', 'indices': [36, 40]}, {'text': 'STI', 'indices': [41, 45]}, {'text': 'CSIQ', 'indices': [46, 51]}], 'urls': [{'url': 'http://t.co/TTT9Xvd2AM', 'expanded_url': 'http://bit.ly/1fO0ofV', 'display_url': 'bit.ly/1fO0ofV', 'indices': [62, 84]}], 'user_mentions': []}",False,False,0.0,medium,en,0.30316052,0.6494504,0.047389098
7,2014-05-07 02:06:02+00:00,463862289674694657,463862289674694656,Looking for research on $HSIC $PDCO $BAX $AAPL Check out http://t.co/jOFBRsfPDu,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2441917168, 'id_str': '2441917168', 'name': 'Malaki Babcock', 'screen_name': 'unlavishedkl', 'location': 'Quilchena, British Columbia', 'url': None, 'description': 'A good film script should be able to do completely without dialogue. - David Mamet', 'protected': False, 'followers_count': 6, 'friends_count': 5, 'listed_count': 0, 'created_at': 'Fri Mar 28 11:31:48 +0000 2014', 'favourites_count': 1, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4935, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/449551243841507330/J2rtspRZ_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/449551243841507330/J2rtspRZ_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'HSIC', 'indices': [24, 29]}, {'text': 'PDCO', 'indices': [30, 35]}, {'text': 'BAX', 'indices': [36, 40]}, {'text': 'AAPL', 'indices': [41, 46]}], 'urls': [{'url': 'http://t.co/jOFBRsfPDu', 'expanded_url': 'http://bit.ly/1fO0vYW', 'display_url': 'bit.ly/1fO0vYW', 'indices': [57, 79]}], 'user_mentions': []}",False,False,0.0,medium,en,0.007528557,0.8646716,0.1277999
8,2014-05-07 14:34:21+00:00,464050609738772480,464050609738772480,"$AAPL iOS 8, iPhone 6, and iWearable rumors starting to really pick up. June-&gt;September might be a mini-Christmas for fanboys like myself","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",False,,,,,,"{'id': 37573873, 'id_str': '37573873', 'name': 'Charlie Dolan', 'screen_name': 'cdolan92', 'location': 'Steel City || Philly || Naples', 'url': 'http://sequoiawaste.com', 'description': ""Co-Founder | Tech lead @SequoiaWaste. Avid skier, race car driver, Godfather, and Kellog/Post/General Mill's connoisseur"", 'protected': False, 'followers_count': 254, 'friends_count': 282, 'listed_count': 1, 'created_at': 'Mon May 04 02:37:16 +0000 2009', 'favourites_count': 564, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 2315, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1117338484/image_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1117338484/image_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/37573873/1381104926', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [], 'user_mentions': []}",False,False,,medium,en,0.0047043455,0.12856722,0.86672854
9,2014-05-07 07:36:29+00:00,463945450135904256,463945450135904256,$CMA Get more info on $OGE $NEM $AAPL #money http://t.co/fQRgAS1gDu,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2476031880, 'id_str': '2476031880', 'name': 'Heide Clem', 'screen_name': 'HeideClemng', 'location': 'Skykomish, Washington', 'url': None, 'description': 'Hell is other people. - Jean-Paul Sartre', 'protected': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Sat May 03 21:55:46 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 150, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/462942042968952832/l83SscNy_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/462942042968952832/l83SscNy_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,0,0,"{'hashtags': [{'text': 'money', 'indices': [38, 44]}], 'symbols': [{'text': 'CMA', 'indices': [0, 4]}, {'text': 'OGE', 'indices': [22, 26]}, {'text': 'NEM', 'indices': [27, 31]}, {'text': 'AAPL', 'indices': [32, 37]}], 'urls': [{'url': 'http://t.co/fQRgAS1gDu', 'expanded_url': 'http://bit.ly/1op91xu', 'display_url': 'bit.ly/1op91xu', 'indices': [45, 67]}], 'user_mentions': []}",False,False,0.0,medium,en,0.007433314,0.83112967,0.16143699
