,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,negative,neutral,positive
0,2014-04-15 16:48:58+00:00,456111954088558592,456111954088558592,Apple support level update: $AAPL $SPY $SPX $ND_F $NDX  http://t.co/RAgKUd8OiT,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 2395081952, 'id_str': '2395081952', 'name': 'Financial Overview', 'screen_name': 'finoverview', 'location': 'Sofia', 'url': 'http://www.finoverview.com', 'description': 'Financial markets, charts, trading ideas and infographics', 'protected': False, 'followers_count': 26, 'friends_count': 39, 'listed_count': 0, 'created_at': 'Mon Mar 17 20:48:43 +0000 2014', 'favourites_count': 6, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 25, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/448454632562376706/dkD6F-HE_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/448454632562376706/dkD6F-HE_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2395081952/1395089745', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [28, 33]}, {'text': 'SPY', 'indices': [34, 38]}, {'text': 'SPX', 'indices': [39, 43]}, {'text': 'ND_F', 'indices': [44, 49]}, {'text': 'NDX', 'indices': [50, 54]}], 'urls': [{'url': 'http://t.co/RAgKUd8OiT', 'expanded_url': 'http://stks.co/i0VBk', 'display_url': 'stks.co/i0VBk', 'indices': [56, 78]}], 'user_mentions': []}",False,False,0.0,medium,en,0.0060914583,0.739261,0.25464743
1,2014-04-15 00:32:33+00:00,455866230801715203,455866230801715200,$AAPL - Be Wary of Widely Held Stocks -&gt; http://t.co/6DOdFtUbIt #stock #stocks #stockaction,"<a href=""http://pagemy.de"" rel=""nofollow"">timeline4you</a>",False,,,,,,"{'id': 2180886595, 'id_str': '2180886595', 'name': 'stocknews247', 'screen_name': 'stocknews247', 'location': '', 'url': None, 'description': 'Stock Market News every Day', 'protected': False, 'followers_count': 736, 'friends_count': 15, 'listed_count': 8, 'created_at': 'Thu Nov 07 21:27:01 +0000 2013', 'favourites_count': 0, 'utc_offset': 7200, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'verified': False, 'statuses_count': 87331, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000722319261/dd1f0da18eb09daa96f38f0ddaa1886d_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000722319261/dd1f0da18eb09daa96f38f0ddaa1886d_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stock', 'indices': [67, 73]}, {'text': 'stocks', 'indices': [74, 81]}, {'text': 'stockaction', 'indices': [82, 94]}], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/6DOdFtUbIt', 'expanded_url': 'http://stock-news.net/659511', 'display_url': 'stock-news.net/659511', 'indices': [44, 66]}], 'user_mentions': []}",False,False,0.0,medium,en,0.03142451,0.8338465,0.13472903
2,2014-04-15 01:34:10+00:00,455881737122242560,455881737122242560,Are you looking for winners like $JBL $EMR $SEAS $AAPL #NASDAQ http://t.co/yUgGmnOo3M,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2447671606, 'id_str': '2447671606', 'name': 'Coen McCarti', 'screen_name': 'CoenMcCarti', 'location': 'North Lake, NB', 'url': None, 'description': 'You will never get lessons on swimming from a drowning man!', 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Sun Mar 30 17:55:07 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1084, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/450393032802578432/lUcjyQma_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/450393032802578432/lUcjyQma_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'NASDAQ', 'indices': [55, 62]}], 'symbols': [{'text': 'JBL', 'indices': [33, 37]}, {'text': 'EMR', 'indices': [38, 42]}, {'text': 'SEAS', 'indices': [43, 48]}, {'text': 'AAPL', 'indices': [49, 54]}], 'urls': [{'url': 'http://t.co/yUgGmnOo3M', 'expanded_url': 'http://bit.ly/1eHJ4DH', 'display_url': 'bit.ly/1eHJ4DH', 'indices': [63, 85]}], 'user_mentions': []}",False,False,0.0,medium,en,0.0047034193,0.5527177,0.44257885
3,2014-04-15 21:31:52+00:00,456183148183711744,456183148183711744,$AAPL could go up 20-30pts 517,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 162841720, 'id_str': '162841720', 'name': 'axiomfinity', 'screen_name': 'axiomfinity', 'location': 'internet', 'url': 'http://digitalatoll.com', 'description': 'Phi Theta Kappa, Amateur astronomer, Certified software developer, CCNA - BTC: 1GjWgod8aYGJ1jmpJmMhptjBXVhJXMYQSy', 'protected': False, 'followers_count': 512, 'friends_count': 2001, 'listed_count': 12, 'created_at': 'Sun Jul 04 21:07:38 +0000 2010', 'favourites_count': 81, 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 7760, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/448990782393839616/iG-g9PBa_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/448990782393839616/iG-g9PBa_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/162841720/1353704864', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [], 'user_mentions': []}",False,False,,medium,en,0.0126241,0.35477513,0.63260067
4,2014-04-15 20:26:38+00:00,456166731694612480,456166731694612480,Hoy #Apple Inc. $AAPL cerró a $517.9599.,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 1892633899, 'id_str': '1892633899', 'name': 'Nerd Criollo', 'screen_name': 'nerdcriollo', 'location': '0100100101', 'url': None, 'description': 'Seguro trabajas para uno. Curador de noticias de tecnologia.', 'protected': False, 'followers_count': 143, 'friends_count': 279, 'listed_count': 2, 'created_at': 'Sun Sep 22 05:37:51 +0000 2013', 'favourites_count': 0, 'utc_offset': -16200, 'time_zone': 'Caracas', 'geo_enabled': False, 'verified': False, 'statuses_count': 4222, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000840902723/5f83d44971e03f5f789a3ec43f71cd8b_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000840902723/5f83d44971e03f5f789a3ec43f71cd8b_normal.png', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Apple', 'indices': [4, 10]}], 'symbols': [{'text': 'AAPL', 'indices': [16, 21]}], 'urls': [], 'user_mentions': []}",False,False,,medium,es,0.013418576,0.6277334,0.35884798
5,2014-04-15 11:16:43+00:00,456028340617375744,456028340617375744,Why Amazon's Smartphone Is No Threat to Apple http://t.co/ZSKJ8OQom2  via @TheStreet $AAPL $AMZN $BBRY $GOOG $MSFT,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>",False,,,,,,"{'id': 73782019, 'id_str': '73782019', 'name': 'Richard Saintvilus', 'screen_name': 'Richard_WSPB', 'location': 'Charlotte, NC', 'url': 'http://www.wallstplaybook.com', 'description': ""Founder and CEO of Wall Street Playbook. If it moves the market, we're interested. Proving news, analysis and actionable investing ideas."", 'protected': False, 'followers_count': 1287, 'friends_count': 1999, 'listed_count': 27, 'created_at': 'Sun Sep 13 01:31:47 +0000 2009', 'favourites_count': 226, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 9418, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/447474152182538240/sqbsDK-6_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/447474152182538240/sqbsDK-6_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/73782019/1365707117', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [85, 90]}, {'text': 'AMZN', 'indices': [91, 96]}, {'text': 'BBRY', 'indices': [97, 102]}, {'text': 'GOOG', 'indices': [103, 108]}, {'text': 'MSFT', 'indices': [109, 114]}], 'urls': [{'url': 'http://t.co/ZSKJ8OQom2', 'expanded_url': 'http://www.thestreet.com/story/12669505/1/why-amazons-smartphone-is-no-threat-to-apple.html', 'display_url': 'thestreet.com/story/12669505…', 'indices': [46, 68]}], 'user_mentions': [{'screen_name': 'TheStreet', 'name': 'TheStreet', 'id': 15281391, 'id_str': '15281391', 'indices': [74, 84]}]}",False,False,0.0,medium,en,0.020522479,0.58889836,0.39057904
6,2014-04-15 11:26:26+00:00,456030785900793856,456030785900793856,Shoud you sell or hold stocks like $VNTA $GOOG $CME  $AAPL #liquidity http://t.co/XVgiWFB4mj,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2405266809, 'id_str': '2405266809', 'name': 'Quinten Lennon', 'screen_name': 'prefulfilloq', 'location': 'Woodstock, Connecticut', 'url': None, 'description': 'If all the economists were laid end to end, theyd never reach a conclusion. -George Bernard Shaw', 'protected': False, 'followers_count': 54, 'friends_count': 105, 'listed_count': 0, 'created_at': 'Wed Mar 12 16:52:15 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1492, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455316704650743808/baPNjrWV_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455316704650743808/baPNjrWV_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'liquidity', 'indices': [59, 69]}], 'symbols': [{'text': 'VNTA', 'indices': [35, 40]}, {'text': 'GOOG', 'indices': [41, 46]}, {'text': 'CME', 'indices': [47, 51]}, {'text': 'AAPL', 'indices': [53, 58]}], 'urls': [{'url': 'http://t.co/XVgiWFB4mj', 'expanded_url': 'http://bit.ly/1iSpyFr', 'display_url': 'bit.ly/1iSpyFr', 'indices': [70, 92]}], 'user_mentions': []}",False,False,0.0,medium,en,0.01922533,0.9198293,0.060945414
7,2014-04-15 02:21:52+00:00,455893741224865792,455893741224865792,Whats going on with $URS $UDR $RVBD  $AAPL #overvalued http://t.co/asaLJLkINK,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2473755827, 'id_str': '2473755827', 'name': 'Braylin McQuillen', 'screen_name': 'BraylinMcQuille', 'location': 'Somers, New York', 'url': None, 'description': 'No one can make you feel inferior without your consent. - Eleanor Roosevelt', 'protected': False, 'followers_count': 14, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Thu Apr 10 11:14:06 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 511, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/454990374876876801/GuPgxMzM_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/454990374876876801/GuPgxMzM_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'overvalued', 'indices': [43, 54]}], 'symbols': [{'text': 'URS', 'indices': [20, 24]}, {'text': 'UDR', 'indices': [25, 29]}, {'text': 'RVBD', 'indices': [30, 35]}, {'text': 'AAPL', 'indices': [37, 42]}], 'urls': [{'url': 'http://t.co/asaLJLkINK', 'expanded_url': 'http://bit.ly/1kZXKli', 'display_url': 'bit.ly/1kZXKli', 'indices': [55, 77]}], 'user_mentions': []}",False,False,0.0,medium,en,0.3350443,0.6329016,0.032054137
8,2014-04-15 16:30:05+00:00,456107201958907904,456107201958907904,$AAPL Microsoft's Office for iPad Shakes Up Mobile Enterprise http://t.co/eDJ6wHMV3A,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 1696445958, 'id_str': '1696445958', 'name': 'Colin Kuberski', 'screen_name': 'ColinKuberski', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 198, 'friends_count': 0, 'listed_count': 1, 'created_at': 'Sat Aug 24 13:23:10 +0000 2013', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 66244, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000351073653/78f9a955f4b9008e5ef56e83078934ea_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000351073653/78f9a955f4b9008e5ef56e83078934ea_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/eDJ6wHMV3A', 'expanded_url': 'http://top10stocks2buy.com/i.php?http://www.cio.com/article/751477/Microsoft_s_Office_for_iPad_Shakes_Up_Mobile_Enterprise&t6t=AAPL', 'display_url': 'top10stocks2buy.com/i.php?http://w…', 'indices': [62, 84]}], 'user_mentions': []}",False,False,0.0,medium,en,0.0042404328,0.2599352,0.7358244
9,2014-04-15 19:16:34+00:00,456149098832216064,456149098832216064,out of $AAPL 522.5 call 1.38 from average .86.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 40811479, 'id_str': '40811479', 'name': 'Quang Doan', 'screen_name': 'Japanesegunto', 'location': 'U.S.', 'url': None, 'description': 'Love to trade stocks and options but always emotional take over the trades. This year I want to focus on my ideas and trade with it.....and no but..I love dogs', 'protected': False, 'followers_count': 133, 'friends_count': 40, 'listed_count': 3, 'created_at': 'Mon May 18 04:15:18 +0000 2009', 'favourites_count': 13, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'verified': False, 'statuses_count': 12836, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1221358745/DSC00670_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1221358745/DSC00670_normal.JPG', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [7, 12]}], 'urls': [], 'user_mentions': []}",False,False,,medium,en,0.04957684,0.87701005,0.07341314
