,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,retweeted_status,negative,neutral,positive
0,2014-05-02 14:17:45+00:00,462234492896161793,462234492896161792,#Stocks you migh want to Sell $LNC $NYCB $CFX $AAPL #overvalued http://t.co/5aZo8kQAfD,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2438332898, 'id_str': '2438332898', 'name': 'Rudi Shaverek', 'screen_name': 'RudolfShaverek', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Fri Apr 11 11:05:26 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2368, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455362183493201920/yUjgTZ6F_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455362183493201920/yUjgTZ6F_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Stocks', 'indices': [0, 7]}, {'text': 'overvalued', 'indices': [52, 63]}], 'symbols': [{'text': 'LNC', 'indices': [30, 34]}, {'text': 'NYCB', 'indices': [35, 40]}, {'text': 'CFX', 'indices': [41, 45]}, {'text': 'AAPL', 'indices': [46, 51]}], 'urls': [{'url': 'http://t.co/5aZo8kQAfD', 'expanded_url': 'http://bit.ly/1rWLgyZ', 'display_url': 'bit.ly/1rWLgyZ', 'indices': [64, 86]}], 'user_mentions': []}",False,False,0.0,medium,en,,0.22986275,0.69288504,0.07725214
1,2014-05-02 14:21:34+00:00,462235453362409473,462235453362409472,"$AAPL Best expense tracking apps for iPhone, Android, and Windows Phone http://t.co/S3c6p8wcPM","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 1676338525, 'id_str': '1676338525', 'name': 'The Good Trader', 'screen_name': 'TheGoodTrader', 'location': '', 'url': None, 'description': None, 'protected': False, 'followers_count': 93, 'friends_count': 0, 'listed_count': 4, 'created_at': 'Fri Aug 16 18:00:38 +0000 2013', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 51856, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000309046924/4db7b08ab3f0e51d1e989bd5faf3a38f_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000309046924/4db7b08ab3f0e51d1e989bd5faf3a38f_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/S3c6p8wcPM', 'expanded_url': 'http://top10stocks2buy.com/i.php?http://www.zdnet.com/best-expense-tracking-apps-for-iphone-android-and-windows-phone-7000029007/&t6t=AAPL', 'display_url': 'top10stocks2buy.com/i.php?http://w…', 'indices': [72, 94]}], 'user_mentions': []}",False,False,0.0,medium,en,,0.0027708097,0.07813402,0.91909516
2,2014-05-02 09:17:53+00:00,462159028970192896,462159028970192896,$AIG Get research on $XEC $EOG $AAPL #financial http://t.co/ow7bLyEd8o,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2447106414, 'id_str': '2447106414', 'name': 'Mariano Maesta', 'screen_name': 'MarianoMaestasd', 'location': 'Greer, South Carolina', 'url': None, 'description': 'After Im dead Id rather have people ask why I have no monument than why I have one. - Cato the Elder', 'protected': False, 'followers_count': 15, 'friends_count': 0, 'listed_count': 2, 'created_at': 'Wed Apr 16 12:16:53 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1439, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458741721547825152/uHZYAV_z_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458741721547825152/uHZYAV_z_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'financial', 'indices': [37, 47]}], 'symbols': [{'text': 'AIG', 'indices': [0, 4]}, {'text': 'XEC', 'indices': [21, 25]}, {'text': 'EOG', 'indices': [26, 30]}, {'text': 'AAPL', 'indices': [31, 36]}], 'urls': [{'url': 'http://t.co/ow7bLyEd8o', 'expanded_url': 'http://bit.ly/1iG5gEm', 'display_url': 'bit.ly/1iG5gEm', 'indices': [48, 70]}], 'user_mentions': []}",False,False,0.0,medium,en,,0.011200023,0.78211975,0.20668018
3,2014-05-02 15:52:53+00:00,462258433950248960,462258433950248960,Todays Stocks you should Watch $BAH $NKE $UB $AAPL Click http://t.co/ffT4C4jHnA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2483722516, 'id_str': '2483722516', 'name': 'Jaron Baker', 'screen_name': 'JaronBakererk', 'location': 'Crystal Beach, ON', 'url': None, 'description': 'Just to travel is rather boring, but to travel with a purpose is educational and exciting. ? Sargent Shriver', 'protected': False, 'followers_count': 18, 'friends_count': 0, 'listed_count': 2, 'created_at': 'Mon Apr 14 09:02:41 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2790, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455866886220034048/lbODVI58_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455866886220034048/lbODVI58_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'BAH', 'indices': [31, 35]}, {'text': 'NKE', 'indices': [36, 40]}, {'text': 'UB', 'indices': [41, 44]}, {'text': 'AAPL', 'indices': [45, 50]}], 'urls': [{'url': 'http://t.co/ffT4C4jHnA', 'expanded_url': 'http://bit.ly/1fEkxVN', 'display_url': 'bit.ly/1fEkxVN', 'indices': [57, 79]}], 'user_mentions': []}",False,False,0.0,medium,en,,0.0055431393,0.8198584,0.17459846
4,2014-05-01 22:22:05+00:00,461993991480045568,461993991480045568,RT @itzstockchartz: $AAPL Apple’s $600 Barrier http://t.co/vS9se5GLhE via @WSJMoneyBeat,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 33833817, 'id_str': '33833817', 'name': 'Tommy P.', 'screen_name': 'TradeLeaps', 'location': 'Raleigh, NC', 'url': None, 'description': 'Swing trader. Life is better than good!', 'protected': False, 'followers_count': 285, 'friends_count': 188, 'listed_count': 11, 'created_at': 'Tue Apr 21 06:31:30 +0000 2009', 'favourites_count': 206, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 17244, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/235840887/Wall_Street_Bull.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/235840887/Wall_Street_Bull.png', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/424109264987521024/DAF8Qb9r_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/424109264987521024/DAF8Qb9r_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/33833817/1397189429', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [20, 25]}], 'urls': [{'url': 'http://t.co/vS9se5GLhE', 'expanded_url': 'http://on.wsj.com/1u9T1DL', 'display_url': 'on.wsj.com/1u9T1DL', 'indices': [47, 69]}], 'user_mentions': [{'screen_name': 'itzstockchartz', 'name': 'itzstockchartz', 'id': 38040229, 'id_str': '38040229', 'indices': [3, 18]}, {'screen_name': 'WSJMoneyBeat', 'name': 'WSJ MoneyBeat', 'id': 18858395, 'id_str': '18858395', 'indices': [74, 87]}]}",False,False,0.0,medium,en,"{'created_at': 'Thu May 01 21:33:28 +0000 2014', 'id': 461981756510330881, 'id_str': '461981756510330881', 'text': '$AAPL Apple’s $600 Barrier http://t.co/vS9se5GLhE via @WSJMoneyBeat', 'source': '<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 38040229, 'id_str': '38040229', 'name': 'itzstockchartz', 'screen_name': 'itzstockchartz', 'location': 'Ridgefield, CT', 'url': 'https://www.vizify.com/itzstockchartz/twitter-video', 'description': 'Commentary, Stock Charts, Videos & more... Visit Itz Stock Chartz    Facebook: http://on.fb.me/RAVXpE & on Tumblr http://itzstockchartz.tumblr.com/', 'protected': False, 'followers_count': 2431, 'friends_count': 355, 'listed_count': 60, 'created_at': 'Tue May 05 22:37:40 +0000 2009', 'favourites_count': 2719, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 35393, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/424459205/Stock-Chart1.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/424459205/Stock-Chart1.jpg', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/456184990649163776/yEXRxHEk_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/456184990649163776/yEXRxHEk_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/38040229/1397597920', 'profile_link_color': '041E85', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'urls': [{'url': 'http://t.co/vS9se5GLhE', 'expanded_url': 'http://on.wsj.com/1u9T1DL', 'display_url': 'on.wsj.com/1u9T1DL', 'indices': [27, 49]}], 'user_mentions': [{'screen_name': 'WSJMoneyBeat', 'name': 'WSJ MoneyBeat', 'id': 18858395, 'id_str': '18858395', 'indices': [54, 67]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0.0059173643,0.8715632,0.12251958
5,2014-05-02 20:18:12+00:00,462325203104989184,462325203104989184,Todays Stocks you should Watch $CCL $HTS $SPN $AAPL Try this RATE_LIMIT_EXCEEDED,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2483723613, 'id_str': '2483723613', 'name': 'Rey Larson', 'screen_name': 'ReyLarsoni', 'location': 'Aguila, Arizona', 'url': None, 'description': 'Sex and religion are closer to each other than either might prefer. - Saint Thomas More', 'protected': False, 'followers_count': 8, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Mon Apr 14 09:08:43 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2804, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458655763682963456/T2G74Ayj_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458655763682963456/T2G74Ayj_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'CCL', 'indices': [31, 35]}, {'text': 'HTS', 'indices': [36, 40]}, {'text': 'SPN', 'indices': [41, 45]}, {'text': 'AAPL', 'indices': [46, 51]}], 'urls': [], 'user_mentions': []}",False,False,,medium,en,,0.0065061245,0.64109516,0.35239872
6,2014-05-02 20:23:14+00:00,462326469788569600,462326469788569600,Shoud you sell or hold stocks like $GILD $MRC $TTC $AAPL #overvalued http://t.co/VVGrx9jhcR,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2433842338, 'id_str': '2433842338', 'name': 'Esau Cooper', 'screen_name': 'mispresentye', 'location': 'East Smethport, Pennsylvania', 'url': None, 'description': 'It is time I stepped aside for a less experienced and less able man. - Professor Scott Elledge on his retirement from Cornell', 'protected': False, 'followers_count': 37, 'friends_count': 60, 'listed_count': 1, 'created_at': 'Mon Mar 24 18:23:22 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2681, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455316778629881858/glv3mP_5_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455316778629881858/glv3mP_5_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'overvalued', 'indices': [57, 68]}], 'symbols': [{'text': 'GILD', 'indices': [35, 40]}, {'text': 'MRC', 'indices': [41, 45]}, {'text': 'TTC', 'indices': [46, 50]}, {'text': 'AAPL', 'indices': [51, 56]}], 'urls': [{'url': 'http://t.co/VVGrx9jhcR', 'expanded_url': 'http://bit.ly/1mmiPvf', 'display_url': 'bit.ly/1mmiPvf', 'indices': [69, 91]}], 'user_mentions': []}",False,False,0.0,medium,en,,0.17371792,0.78125274,0.04502931
7,2014-05-02 20:29:46+00:00,462328113930989568,462328113930989568,$COV Are you looking for winners like $HMA $SEAS $AAPL #money http://t.co/sBpzclLJMF,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2473735611, 'id_str': '2473735611', 'name': 'Maxx Leatherby', 'screen_name': 'MaxxLeatherbyqy', 'location': 'Bedford Park, IL', 'url': None, 'description': 'Do first things first, and second things not at all.- Peter Drucker.', 'protected': False, 'followers_count': 23, 'friends_count': 0, 'listed_count': 0, 'created_at': 'Thu Apr 10 11:04:25 +0000 2014', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2865, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/455002002913644545/kYWF0u9h_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/455002002913644545/kYWF0u9h_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'money', 'indices': [55, 61]}], 'symbols': [{'text': 'COV', 'indices': [0, 4]}, {'text': 'HMA', 'indices': [38, 42]}, {'text': 'SEAS', 'indices': [43, 48]}, {'text': 'AAPL', 'indices': [49, 54]}], 'urls': [{'url': 'http://t.co/sBpzclLJMF', 'expanded_url': 'http://bit.ly/1fEPsBe', 'display_url': 'bit.ly/1fEPsBe', 'indices': [62, 84]}], 'user_mentions': []}",False,False,0.0,medium,en,,0.0068814512,0.66746795,0.32565075
8,2014-05-02 14:32:33+00:00,462238217404571649,462238217404571648,@GICfutures Target for $AAPL next week?,web,False,4.62236944496214e+17,4.62236944496214e+17,154726606.0,154726606.0,GICfutures,"{'id': 188097788, 'id_str': '188097788', 'name': 'Andrew Mecwan', 'screen_name': 'AndrewMecwan', 'location': 'Los Angeles, CA', 'url': None, 'description': 'I like a lot of different things. Quite strange.', 'protected': False, 'followers_count': 152, 'friends_count': 299, 'listed_count': 8, 'created_at': 'Tue Sep 07 22:43:14 +0000 2010', 'favourites_count': 654, 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'verified': False, 'statuses_count': 3756, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/450546498166476800/bsiUI-KW_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/450546498166476800/bsiUI-KW_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/188097788/1392269110', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'symbols': [{'text': 'AAPL', 'indices': [23, 28]}], 'urls': [], 'user_mentions': [{'screen_name': 'GICfutures', 'name': 'Bruce J Moschella ', 'id': 154726606, 'id_str': '154726606', 'indices': [0, 11]}]}",False,False,,medium,en,,0.007956876,0.9195215,0.07252163
9,2014-05-02 12:08:37+00:00,462201995424579587,462201995424579584,RT @philstockworld: #Fed Policy Statement and Trade Ideas for $EZCH and $AAPL #Apple #QE    -- http://t.co/MCOrGiuJ4O,web,False,,,,,,"{'id': 1665510368, 'id_str': '1665510368', 'name': 'Stephen Hogan', 'screen_name': 'StephenSeid', 'location': 'Denver, Co', 'url': 'http://stephenside.com', 'description': 'a curious boy. design clothes. photog,raph.  maker.  singer/songwriter.', 'protected': False, 'followers_count': 132, 'friends_count': 178, 'listed_count': 1, 'created_at': 'Mon Aug 12 16:45:10 +0000 2013', 'favourites_count': 602, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1019, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000459653336/2a03f7dc0f276f11aac5355145f54ae8_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000459653336/2a03f7dc0f276f11aac5355145f54ae8_normal.jpeg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Fed', 'indices': [20, 24]}, {'text': 'Apple', 'indices': [78, 84]}, {'text': 'QE', 'indices': [85, 88]}], 'symbols': [{'text': 'EZCH', 'indices': [62, 67]}, {'text': 'AAPL', 'indices': [72, 77]}], 'urls': [{'url': 'http://t.co/MCOrGiuJ4O', 'expanded_url': 'http://bit.ly/1o3XFip', 'display_url': 'bit.ly/1o3XFip', 'indices': [95, 117]}], 'user_mentions': [{'screen_name': 'philstockworld', 'name': 'Phil Davis', 'id': 16838276, 'id_str': '16838276', 'indices': [3, 18]}]}",False,False,0.0,medium,en,"{'created_at': 'Wed Apr 30 18:09:37 +0000 2014', 'id': 461568068645568512, 'id_str': '461568068645568512', 'text': '#Fed Policy Statement and Trade Ideas for $EZCH and $AAPL #Apple #QE    -- http://t.co/MCOrGiuJ4O', 'source': 'web', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 16838276, 'id_str': '16838276', 'name': 'Phil Davis', 'screen_name': 'philstockworld', 'location': 'USA', 'url': 'http://www.philstockworld.com', 'description': 'High Finance For Real People - Fun and Profits!   Order Stock World Weekly or our PSW Report @ http://tinyurl.com/TwitterOffer7', 'protected': False, 'followers_count': 472507, 'friends_count': 174, 'listed_count': 79, 'created_at': 'Sat Oct 18 12:00:54 +0000 2008', 'favourites_count': 25, 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'verified': False, 'statuses_count': 4342, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/62329749/puppet_head_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/62329749/puppet_head_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16838276/1363505184', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1830, 'favorite_count': 495, 'entities': {'hashtags': [{'text': 'Fed', 'indices': [0, 4]}, {'text': 'Apple', 'indices': [58, 64]}, {'text': 'QE', 'indices': [65, 68]}], 'symbols': [{'text': 'EZCH', 'indices': [42, 47]}, {'text': 'AAPL', 'indices': [52, 57]}], 'urls': [{'url': 'http://t.co/MCOrGiuJ4O', 'expanded_url': 'http://bit.ly/1o3XFip', 'display_url': 'bit.ly/1o3XFip', 'indices': [75, 97]}], 'user_mentions': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0.0057426533,0.9140079,0.08024935
