,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,negative,neutral,positive
0,2014-09-30 13:39:47+00:00,516945505948270592,516945505948270592,"Last Day of 3Q'14 Apple 

Selling iPhone 6's like Pez - 100 per Second, Please 

@jonfortt:  Pep Talk.
@MW_AAPL $AAPL http://t.co/4ioXDHsXPv","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 16995129, 'id_str': '16995129', 'name': 'Steve Mahoney', 'screen_name': 'SteveMahoney_', 'location': 'CO', 'url': 'https://www.linkedin.com/in/stevemahoney', 'description': 'Managing Director | Product Management | Experience IN Robotics | Battery Storage | Education | Healthcare | Investment Management', 'protected': False, 'verified': False, 'followers_count': 1493, 'friends_count': 1932, 'listed_count': 28, 'favourites_count': 1487, 'statuses_count': 13676, 'created_at': 'Mon Oct 27 08:31:55 +0000 2008', 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '475C28', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/456738737477525504/wMJPStnz.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/456738737477525504/wMJPStnz.jpeg', 'profile_background_tile': False, 'profile_link_color': '26361C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/500641384462688257/QjgB6_sq_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/500641384462688257/QjgB6_sq_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16995129/1406804213', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,"{'id': 'e21c8e4914eef2b3', 'url': 'https://api.twitter.com/1.1/geo/id/e21c8e4914eef2b3.json', 'place_type': 'admin', 'name': 'Colorado', 'full_name': 'Colorado, US', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-109.060257, 36.992427], [-109.060257, 41.003445], [-102.041524, 41.003445], [-102.041524, 36.992427]]]}, 'attributes': {}}",,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [{'screen_name': 'jonfortt', 'name': 'Jon Fortt', 'id': 26819104, 'id_str': '26819104', 'indices': [81, 90]}, {'screen_name': 'MW_AAPL', 'name': 'MarketWatch $AAPL', 'id': 298080940, 'id_str': '298080940', 'indices': [103, 111]}], 'symbols': [{'text': 'AAPL', 'indices': [112, 117]}], 'media': [{'id': 516945505033932800, 'id_str': '516945505033932800', 'indices': [118, 140], 'media_url': 'http://pbs.twimg.com/media/ByyPMqvIUAA9m_V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ByyPMqvIUAA9m_V.jpg', 'url': 'http://t.co/4ioXDHsXPv', 'display_url': 'pic.twitter.com/4ioXDHsXPv', 'expanded_url': 'http://twitter.com/SteveMahoney_/status/516945505948270592/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 259, 'h': 194, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 259, 'h': 194, 'resize': 'fit'}, 'medium': {'w': 259, 'h': 194, 'resize': 'fit'}}}]}","{'media': [{'id': 516945505033932800, 'id_str': '516945505033932800', 'indices': [118, 140], 'media_url': 'http://pbs.twimg.com/media/ByyPMqvIUAA9m_V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ByyPMqvIUAA9m_V.jpg', 'url': 'http://t.co/4ioXDHsXPv', 'display_url': 'pic.twitter.com/4ioXDHsXPv', 'expanded_url': 'http://twitter.com/SteveMahoney_/status/516945505948270592/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 259, 'h': 194, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 259, 'h': 194, 'resize': 'fit'}, 'medium': {'w': 259, 'h': 194, 'resize': 'fit'}}}]}",False,False,False,medium,en,2014-09-30 13:39:47.664,0.02919701,0.81073254,0.1600704
1,2014-09-30 04:41:50+00:00,516810126398062592,516810126398062592,$AAPL 9/30 CandleStick Amplitude @ (High=$104.32/Low=$96.07) Price must oscillate &gt;$99.47 for+Bias http://t.co/Ioj4nDsIBK,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 582868501, 'id_str': '582868501', 'name': 'phiℓip abinya', 'screen_name': 'phab24', 'location': 'New York City', 'url': None, 'description': ""CEO:-YUNAMI Inc. :-Asset mgmt. US & Global Mkt; futures & forex. Saving is comforting, investing is breath taking-if you don't risk anything you risk much more."", 'protected': False, 'verified': False, 'followers_count': 189, 'friends_count': 242, 'listed_count': 1, 'favourites_count': 1394, 'statuses_count': 1202, 'created_at': 'Thu May 17 15:19:10 +0000 2012', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/473573084856074241/TXF7Io3F_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/473573084856074241/TXF7Io3F_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/582868501/1411099306', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'media': [{'id': 516810125269815298, 'id_str': '516810125269815298', 'indices': [102, 124], 'media_url': 'http://pbs.twimg.com/media/BywUEh0IUAIxCJa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/BywUEh0IUAIxCJa.jpg', 'url': 'http://t.co/Ioj4nDsIBK', 'display_url': 'pic.twitter.com/Ioj4nDsIBK', 'expanded_url': 'http://twitter.com/phab24/status/516810126398062592/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 263, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 794, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 465, 'resize': 'fit'}}}]}","{'media': [{'id': 516810125269815298, 'id_str': '516810125269815298', 'indices': [102, 124], 'media_url': 'http://pbs.twimg.com/media/BywUEh0IUAIxCJa.jpg', 'media_url_https': 'https://pbs.twimg.com/media/BywUEh0IUAIxCJa.jpg', 'url': 'http://t.co/Ioj4nDsIBK', 'display_url': 'pic.twitter.com/Ioj4nDsIBK', 'expanded_url': 'http://twitter.com/phab24/status/516810126398062592/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 263, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 794, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 465, 'resize': 'fit'}}}]}",False,False,False,medium,en,2014-09-30 04:41:50.663,0.08211892,0.8716921,0.046188954
2,2014-09-30 09:50:48+00:00,516887880409812992,516887880409812992,$AAPL Apple initiated with a “Hold” at Jefferies.,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",False,,,,,,"{'id': 55561590, 'id_str': '55561590', 'name': 'Antonio Costa', 'screen_name': 'ACInvestorBlog', 'location': '', 'url': 'http://www.ac-investor.blogspot.com/', 'description': ""I'm a 39 year old private trader using propriety technical analysis w/ +18yrs experience of investing in stock markets. Do your own research. Tweets not advice."", 'protected': False, 'verified': False, 'followers_count': 8661, 'friends_count': 304, 'listed_count': 322, 'favourites_count': 77, 'statuses_count': 40480, 'created_at': 'Fri Jul 10 13:33:23 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '4D0B0F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/532141174/sc1.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/532141174/sc1.jpg', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': 'FAFAFA', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/306988048/HPIM2904_normal.JPG', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/306988048/HPIM2904_normal.JPG', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/55561590/1401029591', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",,False,False,False,medium,en,2014-09-30 09:50:48.678,0.010104001,0.8226714,0.16722454
3,2014-09-30 03:49:52+00:00,516797048562016256,516797048562016256,Apple Receives Second and Final License Needed to Start iPhone 6 Sales in China http://t.co/9w3WqwdS1o $AAPL,"<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>",False,,,,,,"{'id': 299891017, 'id_str': '299891017', 'name': 'Ravi Romo', 'screen_name': 'RaviRomo', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 98, 'friends_count': 794, 'listed_count': 4, 'favourites_count': 66, 'statuses_count': 7876, 'created_at': 'Mon May 16 21:07:05 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1629240320/surfer_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1629240320/surfer_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/9w3WqwdS1o', 'expanded_url': 'http://www.macrumors.com/2014/09/29/apple-receives-final-license-iphone-6-china/', 'display_url': 'macrumors.com/2014/09/29/app…', 'indices': [80, 102]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [103, 108]}]}",,False,False,False,medium,en,2014-09-30 03:49:52.665,0.0051775537,0.59288114,0.4019413
4,2014-09-30 11:27:53+00:00,516912312260001792,516912312260001792,"Paypal Spinning off, wouldn't spin when Icahn proposed a few months back...Apple pay scared them?

 http://t.co/6zjHIYcQot $IEP $AAPL $EBAY","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 423574278, 'id_str': '423574278', 'name': 'Tannor', 'screen_name': 'TannorP', 'location': ' Ontario, Canada', 'url': 'http://outlierallocators.com/', 'description': ""You have to figure out what your own aptitudes are. If you play games where other people have the aptitudes & you don't, you're going to lose. - Charlie Munger"", 'protected': False, 'verified': False, 'followers_count': 625, 'friends_count': 525, 'listed_count': 12, 'favourites_count': 2001, 'statuses_count': 10615, 'created_at': 'Mon Nov 28 17:38:51 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/542153905/currency.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/542153905/currency.jpg', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/459000175600873474/1FJpENVE_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/459000175600873474/1FJpENVE_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/423574278/1377394014', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/6zjHIYcQot', 'expanded_url': 'http://www.marketwatch.com/story/ebay-to-separate-paypal-and-ebay-into-two-public-companies-2014-09-30?dist=beforebell', 'display_url': 'marketwatch.com/story/ebay-to-…', 'indices': [100, 122]}], 'user_mentions': [], 'symbols': [{'text': 'IEP', 'indices': [123, 127]}, {'text': 'AAPL', 'indices': [128, 133]}, {'text': 'EBAY', 'indices': [134, 139]}]}",,False,False,False,medium,en,2014-09-30 11:27:53.708,0.45993957,0.5002945,0.039765853
5,2014-09-30 16:48:57+00:00,516993111294509058,516993111294509056,Pretty cool new $AAPL design from $MVIS http://t.co/kQm4bQolcj,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 25440185, 'id_str': '25440185', 'name': 'davejaeger61', 'screen_name': 'davejaeger61', 'location': 'Denver, CO', 'url': 'http://www.cohomesteam.com', 'description': 'Realtor, Educator, Hiker, Body Builder, Runner, Studier of Financial Markets, Business Developer', 'protected': False, 'verified': False, 'followers_count': 489, 'friends_count': 931, 'listed_count': 16, 'favourites_count': 46, 'statuses_count': 2118, 'created_at': 'Fri Mar 20 02:25:06 +0000 2009', 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/132330797/DSC02345.JPG', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/132330797/DSC02345.JPG', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000839450069/9b6b2f06d8a14720a5d0e0803ff022de_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000839450069/9b6b2f06d8a14720a5d0e0803ff022de_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/25440185/1402507691', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/kQm4bQolcj', 'expanded_url': 'http://www.patentlyapple.com/patently-apple/2014/09/apple-granted-a-killer-interactive-holographic-display-patent-for-future-macs-and-idevices.html', 'display_url': 'patentlyapple.com/patently-apple…', 'indices': [40, 62]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [16, 21]}, {'text': 'MVIS', 'indices': [34, 39]}]}",,False,False,False,medium,en,2014-09-30 16:48:57.662,0.002308744,0.029925875,0.96776533
6,2014-09-30 16:50:45+00:00,516993564291899393,516993564291899392,Love using choppy unchanged days to see where the leadership is. I have $FISV $MAR $DIS $AAPL $LMT $NKE working for me.,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 250758475, 'id_str': '250758475', 'name': 'Jon Boorman, CMT', 'screen_name': 'JBoorman', 'location': 'Charlotte, NC', 'url': 'http://jonboorman.com', 'description': 'Trend Follower, Portfolio Manager, Market Technician. Frontman for @StrangeBrewNC. Views my own, not investment advice or related to any professional vocation.', 'protected': False, 'verified': False, 'followers_count': 7724, 'friends_count': 401, 'listed_count': 253, 'favourites_count': 2798, 'statuses_count': 16852, 'created_at': 'Fri Feb 11 19:01:42 +0000 2011', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/438347334267584513/iD9fiHAZ.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/438347334267584513/iD9fiHAZ.jpeg', 'profile_background_tile': False, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3384207654/baf1f7bed5f9585dd20e5c79da1630ac_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3384207654/baf1f7bed5f9585dd20e5c79da1630ac_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/250758475/1402535879', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'FISV', 'indices': [72, 77]}, {'text': 'MAR', 'indices': [78, 82]}, {'text': 'DIS', 'indices': [83, 87]}, {'text': 'AAPL', 'indices': [88, 93]}, {'text': 'LMT', 'indices': [94, 98]}, {'text': 'NKE', 'indices': [99, 103]}]}",,False,False,False,medium,en,2014-09-30 16:50:45.675,0.00508061,0.0494622,0.9454574
7,2014-09-30 10:07:00+00:00,516891957264515072,516891957264515072,Apple Defends The Irish Tax Arrangement That Allegedly Saved It Billions Since The '90s.. http://t.co/w0UcdC6ndP $AAPL #tech #stocks,"<a href=""http://12stocks.com/tech"" rel=""nofollow"">TechStocksTweets</a>",False,,,,,,"{'id': 2459430642, 'id_str': '2459430642', 'name': '12Stocks.com Tech', 'screen_name': 'Top_Tech_Stocks', 'location': 'Orlando, FL', 'url': 'http://12stocks.com/tech', 'description': 'New! Just Launched Twitter Page of http://12Stocks.com/tech. Follow Best Performing and Top Trending Tech Stocks Along With Latest Tech Stocks News & Updates @', 'protected': False, 'verified': False, 'followers_count': 159, 'friends_count': 63, 'listed_count': 4, 'favourites_count': 0, 'statuses_count': 32277, 'created_at': 'Wed Apr 23 08:56:25 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458892842325118976/_1nUL7gj_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458892842325118976/_1nUL7gj_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'tech', 'indices': [119, 124]}, {'text': 'stocks', 'indices': [125, 132]}], 'trends': [], 'urls': [{'url': 'http://t.co/w0UcdC6ndP', 'expanded_url': 'http://finance.yahoo.com/news/apple-defends-irish-tax-arrangement-095442964.html', 'display_url': 'finance.yahoo.com/news/apple-def…', 'indices': [90, 112]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [113, 118]}]}",,False,False,False,medium,en,2014-09-30 10:07:00.661,0.015436735,0.76482904,0.2197343
8,2014-09-30 17:54:12+00:00,517009532024008705,517009532024008704,@Consestimate Apple to Announce Q4 2014 Earnings on October 20 $AAPL http://t.co/HMkZaT7A6i,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,5.170026795588813e+17,5.170026795588813e+17,1354252658.0,1354252658.0,Consestimate,"{'id': 2766213605, 'id_str': '2766213605', 'name': 'bribedDuck', 'screen_name': 'bribedDuck', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 28, 'friends_count': 20, 'listed_count': 2, 'favourites_count': 80, 'statuses_count': 297, 'created_at': 'Wed Sep 10 10:24:13 +0000 2014', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'ru', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/509648995975983104/3VTAM7ks_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/509648995975983104/3VTAM7ks_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/HMkZaT7A6i', 'expanded_url': 'http://www.macrumors.com/2014/09/30/q4-2014-earnings-october-20/', 'display_url': 'macrumors.com/2014/09/30/q4-…', 'indices': [69, 91]}], 'user_mentions': [{'screen_name': 'Consestimate', 'name': 'Consestimate', 'id': 1354252658, 'id_str': '1354252658', 'indices': [0, 13]}], 'symbols': [{'text': 'AAPL', 'indices': [63, 68]}]}",,False,False,False,medium,en,2014-09-30 17:54:12.668,0.0037851464,0.74763924,0.24857539
9,2014-09-30 17:54:37+00:00,517009636860637186,517009636860637184,@GEQSense Apple to Announce Q4 2014 Earnings on October 20 $AAPL http://t.co/HMkZaT7A6i,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,5.170009415861043e+17,5.170009415861043e+17,246134345.0,246134345.0,GEQSense,"{'id': 2766213605, 'id_str': '2766213605', 'name': 'bribedDuck', 'screen_name': 'bribedDuck', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 28, 'friends_count': 20, 'listed_count': 2, 'favourites_count': 80, 'statuses_count': 299, 'created_at': 'Wed Sep 10 10:24:13 +0000 2014', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'ru', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/509648995975983104/3VTAM7ks_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/509648995975983104/3VTAM7ks_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/HMkZaT7A6i', 'expanded_url': 'http://www.macrumors.com/2014/09/30/q4-2014-earnings-october-20/', 'display_url': 'macrumors.com/2014/09/30/q4-…', 'indices': [65, 87]}], 'user_mentions': [{'screen_name': 'GEQSense', 'name': 'Gavin Martinsson', 'id': 246134345, 'id_str': '246134345', 'indices': [0, 9]}], 'symbols': [{'text': 'AAPL', 'indices': [59, 64]}]}",,False,False,False,medium,en,2014-09-30 17:54:37.663,0.0037851464,0.74763924,0.24857539
