,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,timestamp_ms,possibly_sensitive,retweeted_status,extended_entities,negative,neutral,positive
0,2015-12-24 18:00:00+00:00,680085531171143680,680085531171143680,"BLOCK TRADE: $AAPL 935,814 shares @ $108.03 [13:00:00]","<a href=""http://www.equityfeed.com"" rel=""nofollow"">Block Alerts</a>",False,,,,,,"{'id': 581221150, 'id_str': '581221150', 'name': 'BlockTradeAlert', 'screen_name': 'BlockTradeAlert', 'location': 'Montreal, Quebec', 'url': 'http://equityfeed.com', 'description': 'Real-time and actionable BLOCK TRADE ALERTS delivered by http://Equityfeed.com', 'protected': False, 'verified': False, 'followers_count': 4169, 'friends_count': 5, 'listed_count': 140, 'favourites_count': 0, 'statuses_count': 60939, 'created_at': 'Tue May 15 20:23:53 +0000 2012', 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/470008676317556736/SMbO0BWA_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/470008676317556736/SMbO0BWA_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/581221150/1400893715', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [13, 18]}]}",False,False,low,en,2015-12-24 18:00:00.666,,,,0.014987144,0.8582407,0.12677203
1,2015-12-24 18:00:54+00:00,680085757629870084,680085757629870080,"$AAPL shorts, you will lose your shirt on this stock.","<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 3214122897, 'id_str': '3214122897', 'name': 'Hope Fusaro', 'screen_name': 'FusaroHope', 'location': 'United States', 'url': None, 'description': 'Hunting trade setups. Broadcasting founding. Own DD is to be done separately.', 'protected': False, 'verified': False, 'followers_count': 80, 'friends_count': 188, 'listed_count': 14, 'favourites_count': 0, 'statuses_count': 1701, 'created_at': 'Mon Apr 27 16:42:40 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/648487739147554816/jfp5h_Fb_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/648487739147554816/jfp5h_Fb_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3214122897/1443446430', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,low,en,2015-12-24 18:00:54.658,,,,0.6379809,0.27961347,0.08240557
2,2015-12-24 17:30:06+00:00,680078006556045312,680078006556045312,Benefits Of Apple Enterprise Deals Flow One Way https://t.co/VDGRsq0228 $IBM $MSFT $AAPL $CSCO,"<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha CIsco</a>",False,,,,,,"{'id': 2174057946, 'id_str': '2174057946', 'name': 'CSCO Stock Alerts', 'screen_name': 'SAlphaCSCO', 'location': 'New York', 'url': 'http://seekingalpha.com/symbol/csco/news', 'description': 'News and articles about CSCO from Seeking Alpha. Read More: http://seekingalpha.com/symbol/csco/news', 'protected': False, 'verified': False, 'followers_count': 191, 'friends_count': 14, 'listed_count': 5, 'favourites_count': 0, 'statuses_count': 11271, 'created_at': 'Mon Nov 04 13:53:09 +0000 2013', 'utc_offset': 7200, 'time_zone': 'Bucharest', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000693536827/3bcc6253d84ccff7d704b3e9c0e93bef_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000693536827/3bcc6253d84ccff7d704b3e9c0e93bef_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/VDGRsq0228', 'expanded_url': 'http://seekingalpha.com/article/3481716-benefits-of-apple-enterprise-deals-flow-one-way?source=feed_tickers', 'display_url': 'seekingalpha.com/article/348171…', 'indices': [48, 71]}], 'user_mentions': [], 'symbols': [{'text': 'IBM', 'indices': [72, 76]}, {'text': 'MSFT', 'indices': [77, 82]}, {'text': 'AAPL', 'indices': [83, 88]}, {'text': 'CSCO', 'indices': [89, 94]}]}",False,False,low,en,2015-12-24 17:30:06.658,0.0,,,0.0029446327,0.09416263,0.9028929
3,2015-12-24 03:20:00+00:00,679864071911542784,679864071911542784,"@harryzimm2013 I have NO $AAPL position anymore. I don't feel it's a value here to re buy. I see sales slowing, not growing.","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",False,,,,,,"{'id': 24680689, 'id_str': '24680689', 'name': 'Jeff York, PPT', 'screen_name': 'Pivotal_Pivots', 'location': 'mpgtrader@gmail.com', 'url': 'http://PivotalPivots.com', 'description': 'Pivot Point Technician, Founder https://t.co/HAMGkrhrVV. My market timing calls are legendary. My charts are prescient. I advise Institutional & private traders', 'protected': False, 'verified': False, 'followers_count': 3157, 'friends_count': 80, 'listed_count': 123, 'favourites_count': 3472, 'statuses_count': 8383, 'created_at': 'Mon Mar 16 12:02:19 +0000 2009', 'utc_offset': -25200, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/783548338/75c9fe41e128a7d06c68827583a73458.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/783548338/75c9fe41e128a7d06c68827583a73458.png', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/637254628371927041/dhg6_hUs_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/637254628371927041/dhg6_hUs_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24680689/1447852977', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [25, 30]}]}",False,False,low,en,2015-12-24 03:20:00.664,,,,0.75129014,0.23274398,0.015965795
4,2015-12-24 01:57:05+00:00,679843205232390144,679843205232390144,"TQQQ Turquoise Hill Resources Ltd. 52Wk Low
https://t.co/Qhq5ndCZKT

$TQQQ $ZJG.TO $XLP $AAPL #TQQQ #pennystocks … https://t.co/g2qiIuHcOg","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': None, 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 602, 'friends_count': 142, 'listed_count': 1081, 'favourites_count': 0, 'statuses_count': 428139, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [{'text': 'TQQQ', 'indices': [94, 99]}, {'text': 'pennystocks', 'indices': [100, 112]}], 'urls': [{'url': 'https://t.co/Qhq5ndCZKT', 'expanded_url': 'http://dlvr.it/D5Fpz0', 'display_url': 'dlvr.it/D5Fpz0', 'indices': [44, 67]}, {'url': 'https://t.co/g2qiIuHcOg', 'expanded_url': 'http://bit.ly/appl_wt_2', 'display_url': 'bit.ly/appl_wt_2', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': [{'text': 'TQQQ', 'indices': [69, 74]}, {'text': 'ZJG.TO', 'indices': [75, 82]}, {'text': 'XLP', 'indices': [83, 87]}, {'text': 'AAPL', 'indices': [88, 93]}]}",False,False,low,in,2015-12-24 01:57:05.660,0.0,,,0.037043463,0.8863207,0.07663579
5,2015-12-24 21:00:08+00:00,680130863175217152,680130863175217152,Apple Voices Concerns Over UK Surveillance Laws $AAPL https://t.co/l0ZS7ngS1h https://t.co/g2qiIuHcOg,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': None, 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 600, 'friends_count': 142, 'listed_count': 1076, 'favourites_count': 0, 'statuses_count': 430154, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/l0ZS7ngS1h', 'expanded_url': 'http://hedge.bz/1m5WF28', 'display_url': 'hedge.bz/1m5WF28', 'indices': [54, 77]}, {'url': 'https://t.co/g2qiIuHcOg', 'expanded_url': 'http://bit.ly/appl_wt_2', 'display_url': 'bit.ly/appl_wt_2', 'indices': [78, 101]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [48, 53]}]}",False,False,low,en,2015-12-24 21:00:08.658,0.0,,,0.13232748,0.8314997,0.03617277
6,2015-12-24 00:19:39+00:00,679818685356347392,679818685356347392,"RT @MadMoneyOnCNBC: Hey @tim_cook, @JimCramer's got a memo for you! A perfect plan for $AAPL in 2016 https://t.co/sNiRm4jFFn https://t.co/D…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1544541589, 'id_str': '1544541589', 'name': 'Dave Walsh', 'screen_name': 'dcwalsh388', 'location': None, 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 31, 'friends_count': 41, 'listed_count': 11, 'favourites_count': 565, 'statuses_count': 1114, 'created_at': 'Tue Jun 25 01:42:17 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/587081745566040064/u-4aG3Zn_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/587081745566040064/u-4aG3Zn_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1544541589/1412525012', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/sNiRm4jFFn', 'expanded_url': 'http://cnb.cx/1MuRq0E', 'display_url': 'cnb.cx/1MuRq0E', 'indices': [101, 124]}], 'user_mentions': [{'screen_name': 'MadMoneyOnCNBC', 'name': 'Mad Money On CNBC', 'id': 16451932, 'id_str': '16451932', 'indices': [3, 18]}, {'screen_name': 'tim_cook', 'name': 'Tim Cook', 'id': 1636590253, 'id_str': '1636590253', 'indices': [24, 33]}, {'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': 14216123, 'id_str': '14216123', 'indices': [35, 45]}], 'symbols': [{'text': 'AAPL', 'indices': [87, 92]}], 'media': [{'id': 679699395667976193, 'id_str': '679699395667976193', 'indices': [125, 140], 'media_url': 'http://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'media_url_https': 'https://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'url': 'https://t.co/DP0mhHlIeN', 'display_url': 'pic.twitter.com/DP0mhHlIeN', 'expanded_url': 'http://twitter.com/MadMoneyOnCNBC/status/679699396804653057/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}}, 'source_status_id': 679699396804653057, 'source_status_id_str': '679699396804653057', 'source_user_id': 16451932, 'source_user_id_str': '16451932'}]}",False,False,low,en,2015-12-24 00:19:39.666,0.0,"{'created_at': 'Wed Dec 23 16:25:39 +0000 2015', 'id': 679699396804653057, 'id_str': '679699396804653057', 'text': ""Hey @tim_cook, @JimCramer's got a memo for you! A perfect plan for $AAPL in 2016 https://t.co/sNiRm4jFFn https://t.co/DP0mhHlIeN"", 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 16451932, 'id_str': '16451932', 'name': 'Mad Money On CNBC', 'screen_name': 'MadMoneyOnCNBC', 'location': None, 'url': 'http://cnb.cx/MadMoney', 'description': ""There's always a bull market somewhere, and Jim Cramer is here to help you find it. On CNBC @ 6pm EST."", 'protected': False, 'verified': True, 'followers_count': 150297, 'friends_count': 200, 'listed_count': 2088, 'favourites_count': 934, 'statuses_count': 17459, 'created_at': 'Thu Sep 25 15:11:30 +0000 2008', 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '313131', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/438428013684731904/sTdLepU7.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/438428013684731904/sTdLepU7.jpeg', 'profile_background_tile': False, 'profile_link_color': '920101', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'FFB600', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/575010171044257792/Biiwavkv_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/575010171044257792/Biiwavkv_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16451932/1427991492', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 16, 'favorite_count': 34, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/sNiRm4jFFn', 'expanded_url': 'http://cnb.cx/1MuRq0E', 'display_url': 'cnb.cx/1MuRq0E', 'indices': [81, 104]}], 'user_mentions': [{'screen_name': 'tim_cook', 'name': 'Tim Cook', 'id': 1636590253, 'id_str': '1636590253', 'indices': [4, 13]}, {'screen_name': 'jimcramer', 'name': 'Jim Cramer', 'id': 14216123, 'id_str': '14216123', 'indices': [15, 25]}], 'symbols': [{'text': 'AAPL', 'indices': [67, 72]}], 'media': [{'id': 679699395667976193, 'id_str': '679699395667976193', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'media_url_https': 'https://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'url': 'https://t.co/DP0mhHlIeN', 'display_url': 'pic.twitter.com/DP0mhHlIeN', 'expanded_url': 'http://twitter.com/MadMoneyOnCNBC/status/679699396804653057/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 679699395667976193, 'id_str': '679699395667976193', 'indices': [105, 128], 'media_url': 'http://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'media_url_https': 'https://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'url': 'https://t.co/DP0mhHlIeN', 'display_url': 'pic.twitter.com/DP0mhHlIeN', 'expanded_url': 'http://twitter.com/MadMoneyOnCNBC/status/679699396804653057/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}}}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}","{'media': [{'id': 679699395667976193, 'id_str': '679699395667976193', 'indices': [125, 140], 'media_url': 'http://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'media_url_https': 'https://pbs.twimg.com/media/CW7G_8jWYAEfRXt.png', 'url': 'https://t.co/DP0mhHlIeN', 'display_url': 'pic.twitter.com/DP0mhHlIeN', 'expanded_url': 'http://twitter.com/MadMoneyOnCNBC/status/679699396804653057/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}}, 'source_status_id': 679699396804653057, 'source_status_id_str': '679699396804653057', 'source_user_id': 16451932, 'source_user_id_str': '16451932'}]}",0.0026211145,0.053936243,0.94344264
7,2015-12-24 19:14:01+00:00,680104158041620484,680104158041620480,https://t.co/MTCW0AnZyy IT Firms Are Working Hard to Expand Cloud Computing Capacity $AAPL $GE $MSFT $SPY https://t.co/D1sXTNvpjw,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2387600588, 'id_str': '2387600588', 'name': 'Arinovas Teknoloji', 'screen_name': 'arinovastech', 'location': 'Istanbul TURKEY', 'url': 'http://www.arinovas.com', 'description': 'eLearning and knowledge management solutions, SaaS, website & mobile app development, Seo, Scm, Ppc, Digital Presence, cloud applications for industries & NGOs', 'protected': False, 'verified': False, 'followers_count': 333, 'friends_count': 13, 'listed_count': 720, 'favourites_count': 0, 'statuses_count': 51326, 'created_at': 'Thu Mar 13 18:10:19 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '174169', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/469084446017081346/7H4K0Ijo.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/469084446017081346/7H4K0Ijo.png', 'profile_background_tile': True, 'profile_link_color': 'D7D89E', 'profile_sidebar_border_color': '2B1F5F', 'profile_sidebar_fill_color': '2E5880', 'profile_text_color': '6CBD9D', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/444214824268873729/7ZCkfNf0_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/444214824268873729/7ZCkfNf0_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2387600588/1394741188', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/MTCW0AnZyy', 'expanded_url': 'http://twitter.com/MarketRealist/status/680100812580851712:How', 'display_url': 'twitter.com/MarketRealist/…', 'indices': [0, 23]}, {'url': 'https://t.co/D1sXTNvpjw', 'expanded_url': 'http://marketrealist.com?p=919898', 'display_url': 'marketrealist.com/?p=919898', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [85, 90]}, {'text': 'GE', 'indices': [91, 94]}, {'text': 'MSFT', 'indices': [95, 100]}, {'text': 'SPY', 'indices': [101, 105]}]}",False,False,low,en,2015-12-24 19:14:01.658,0.0,,,0.0031422882,0.18308415,0.81377363
8,2015-12-24 22:00:11+00:00,680145975260921856,680145975260921856,Tickers trending on TWTR in last 1 hour $AAPL $AMZN $FB $GOOGL $TWTR https://t.co/uI7IPy85G3 … https://t.co/g2qiIuHcOg,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': None, 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 599, 'friends_count': 142, 'listed_count': 1076, 'favourites_count': 0, 'statuses_count': 430211, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/uI7IPy85G3', 'expanded_url': 'http://www.cityfalcon.com/watchlists?assets=$AAPL,$AMZN,$FB,$GOOGL,$TWTR', 'display_url': 'cityfalcon.com/watchlists?ass…', 'indices': [69, 92]}, {'url': 'https://t.co/g2qiIuHcOg', 'expanded_url': 'http://bit.ly/appl_wt_2', 'display_url': 'bit.ly/appl_wt_2', 'indices': [95, 118]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [40, 45]}, {'text': 'AMZN', 'indices': [46, 51]}, {'text': 'FB', 'indices': [52, 55]}, {'text': 'GOOGL', 'indices': [56, 62]}, {'text': 'TWTR', 'indices': [63, 68]}]}",False,False,low,en,2015-12-24 22:00:11.660,0.0,,,0.0074430928,0.7665917,0.22596535
9,2015-12-24 16:59:16+00:00,680070247089586176,680070247089586176,StockCats I'm aware. All I was joking is that $AAPL doesn't have to do much to get their stock price to go higher. https://t.co/g2qiIuHcOg,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': None, 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 601, 'friends_count': 142, 'listed_count': 1076, 'favourites_count': 0, 'statuses_count': 429691, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/g2qiIuHcOg', 'expanded_url': 'http://bit.ly/appl_wt_2', 'display_url': 'bit.ly/appl_wt_2', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [46, 51]}]}",False,False,low,en,2015-12-24 16:59:16.657,0.0,,,0.119927265,0.6915022,0.18857051
