,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,extended_entities,retweeted_status,negative,neutral,positive
0,2015-07-29 13:56:29+00:00,626390844065460224,626390844065460224,Sector Update Consumer: $F $GM $AAPL $MO $ABEV http://t.co/bHpvKKnAkx,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 2927534360, 'id_str': '2927534360', 'name': 'Financial Wired', 'screen_name': 'financialwired1', 'location': '', 'url': 'http://www.financialwired.com/', 'description': 'Financial Wired is an independent investment news and research portal. In contrast to other news platforms, insight is provided by investors and industry expert', 'protected': False, 'verified': False, 'followers_count': 27, 'friends_count': 288, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 1532, 'created_at': 'Fri Dec 12 11:43:29 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/543373777304711168/9rcGTVlw_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/543373777304711168/9rcGTVlw_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2927534360/1418385409', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/bHpvKKnAkx', 'expanded_url': 'http://stks.co/b2IcN', 'display_url': 'stks.co/b2IcN', 'indices': [47, 69]}], 'user_mentions': [], 'symbols': [{'text': 'F', 'indices': [24, 26]}, {'text': 'GM', 'indices': [27, 30]}, {'text': 'AAPL', 'indices': [31, 36]}, {'text': 'MO', 'indices': [37, 40]}, {'text': 'ABEV', 'indices': [41, 46]}]}",False,False,False,low,en,2015-07-29 13:56:29.661,,,0.017057015,0.9037481,0.079194784
1,2015-07-29 14:42:07+00:00,626402328090836993,626402328090836992,IDC: iPad lead continues to decline while overall tablet market shrinks http://t.co/PvQf7e0DF5 #9to5Mac $AAPL http://t.co/F2mCXC1bSU,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 461768237, 'id_str': '461768237', 'name': 'MacHash', 'screen_name': 'MacHashNews', 'location': 'Designed in California', 'url': 'http://machash.com/', 'description': 'Up to the minute Apple news. The best Mac and iOS rumors, apps and more in one feed. #Apple $AAPL From @MobileInfoCtr', 'protected': False, 'verified': False, 'followers_count': 1364, 'friends_count': 107, 'listed_count': 113, 'favourites_count': 9, 'statuses_count': 25887, 'created_at': 'Thu Jan 12 05:04:58 +0000 2012', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '999999', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/443011773/squares-twt.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/443011773/squares-twt.jpg', 'profile_background_tile': True, 'profile_link_color': '0785E0', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/461768237/1415379716', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': '9to5Mac', 'indices': [95, 103]}], 'trends': [], 'urls': [{'url': 'http://t.co/PvQf7e0DF5', 'expanded_url': 'http://dlvr.it/BgtmL4', 'display_url': 'dlvr.it/BgtmL4', 'indices': [72, 94]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [104, 109]}], 'media': [{'id': 626402327969148928, 'id_str': '626402327969148928', 'indices': [110, 132], 'media_url': 'http://pbs.twimg.com/media/CLFtmTUUMAAyEAd.png', 'media_url_https': 'https://pbs.twimg.com/media/CLFtmTUUMAAyEAd.png', 'url': 'http://t.co/F2mCXC1bSU', 'display_url': 'pic.twitter.com/F2mCXC1bSU', 'expanded_url': 'http://twitter.com/MacHashNews/status/626402328090836993/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}, 'large': {'w': 704, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}}}]}",False,False,False,low,en,2015-07-29 14:42:07.666,"{'media': [{'id': 626402327969148928, 'id_str': '626402327969148928', 'indices': [110, 132], 'media_url': 'http://pbs.twimg.com/media/CLFtmTUUMAAyEAd.png', 'media_url_https': 'https://pbs.twimg.com/media/CLFtmTUUMAAyEAd.png', 'url': 'http://t.co/F2mCXC1bSU', 'display_url': 'pic.twitter.com/F2mCXC1bSU', 'expanded_url': 'http://twitter.com/MacHashNews/status/626402328090836993/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 170, 'resize': 'fit'}, 'large': {'w': 704, 'h': 352, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 300, 'resize': 'fit'}}}]}",,0.51121753,0.43847296,0.050309464
2,2015-07-29 14:27:50+00:00,626398733547212800,626398733547212800,"@euSanjith95jb Hi Scott,thks for FL see my last price target for $AAPL $TWTR $TSLA $GOOG on http://t.co/jecGILYuvO","<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,3062775442.0,3062775442.0,euSanjith95jb,"{'id': 3300351053, 'id_str': '3300351053', 'name': 'John Turner', 'screen_name': 'JTstocks', 'location': '', 'url': None, 'description': 'Husband, father of 2 kids, Stock market addict and entrepreneur.', 'protected': False, 'verified': False, 'followers_count': 447, 'friends_count': 554, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 428, 'created_at': 'Wed May 27 11:46:36 +0000 2015', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3300351053/1432727438', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/jecGILYuvO', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [92, 114]}], 'user_mentions': [{'screen_name': 'euSanjith95jb', 'name': 'Scott Peters', 'id': 3062775442, 'id_str': '3062775442', 'indices': [0, 14]}], 'symbols': [{'text': 'AAPL', 'indices': [65, 70]}, {'text': 'TWTR', 'indices': [71, 76]}, {'text': 'TSLA', 'indices': [77, 82]}, {'text': 'GOOG', 'indices': [83, 88]}]}",False,False,False,low,en,2015-07-29 14:27:50.660,,,0.010543798,0.5242025,0.4652537
3,2015-07-29 17:09:00+00:00,626439292479537152,626439292479537152,Afternoon Trade News Analysis on: http://t.co/NxVhTt0dew $FE $PLCM $DHT $AAPL http://t.co/XG5hVFJGig … http://t.co/XG5hVFJGig,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 574, 'friends_count': 142, 'listed_count': 683, 'favourites_count': 0, 'statuses_count': 204742, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/NxVhTt0dew', 'expanded_url': 'http://stks.co/g2rS7', 'display_url': 'stks.co/g2rS7', 'indices': [34, 56]}, {'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [78, 100]}, {'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [103, 125]}], 'user_mentions': [], 'symbols': [{'text': 'FE', 'indices': [57, 60]}, {'text': 'PLCM', 'indices': [61, 66]}, {'text': 'DHT', 'indices': [67, 71]}, {'text': 'AAPL', 'indices': [72, 77]}]}",False,False,False,low,en,2015-07-29 17:09:00.663,,,0.009156308,0.9321211,0.05872249
4,2015-07-29 10:37:10+00:00,626340684379721728,626340684379721728,"GE General Electric Co. Dividend
http://t.co/VxNRTmmXzd

$GE $ITEK $JD $AAPL #GE #pennystocks #stock","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 2181326676, 'id_str': '2181326676', 'name': 'clayton', 'screen_name': 'clayton_dd', 'location': '', 'url': None, 'description': 'I tweet stock research', 'protected': False, 'verified': False, 'followers_count': 569, 'friends_count': 492, 'listed_count': 112, 'favourites_count': 0, 'statuses_count': 120646, 'created_at': 'Fri Nov 08 02:53:01 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000709615783/34899be83af19233fc355a5a66c003e2_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000709615783/34899be83af19233fc355a5a66c003e2_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'GE', 'indices': [77, 80]}, {'text': 'pennystocks', 'indices': [81, 93]}, {'text': 'stock', 'indices': [94, 100]}], 'trends': [], 'urls': [{'url': 'http://t.co/VxNRTmmXzd', 'expanded_url': 'http://dlvr.it/BgmVkT', 'display_url': 'dlvr.it/BgmVkT', 'indices': [33, 55]}], 'user_mentions': [], 'symbols': [{'text': 'GE', 'indices': [57, 60]}, {'text': 'ITEK', 'indices': [61, 66]}, {'text': 'JD', 'indices': [67, 70]}, {'text': 'AAPL', 'indices': [71, 76]}]}",False,False,False,low,en,2015-07-29 10:37:10.660,,,0.022084262,0.7311549,0.24676079
5,2015-07-29 10:39:38+00:00,626341305149427712,626341305149427712,"@DiBBzGFxany Hi Katherina,thks for FL see my last price target for $AAPL $TWTR $TSLA $GOOG on http://t.co/jecGILYuvO","<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,615314378.0,615314378.0,DiBBzGFxany,"{'id': 3300351053, 'id_str': '3300351053', 'name': 'John Turner', 'screen_name': 'JTstocks', 'location': '', 'url': None, 'description': 'Husband, father of 2 kids, Stock market addict and entrepreneur.', 'protected': False, 'verified': False, 'followers_count': 252, 'friends_count': 554, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 214, 'created_at': 'Wed May 27 11:46:36 +0000 2015', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3300351053/1432727438', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/jecGILYuvO', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [94, 116]}], 'user_mentions': [{'screen_name': 'DiBBzGFxany', 'name': 'Katherina Bieber', 'id': 615314378, 'id_str': '615314378', 'indices': [0, 12]}], 'symbols': [{'text': 'AAPL', 'indices': [67, 72]}, {'text': 'TWTR', 'indices': [73, 78]}, {'text': 'TSLA', 'indices': [79, 84]}, {'text': 'GOOG', 'indices': [85, 90]}]}",False,False,False,low,en,2015-07-29 10:39:38.663,,,0.010331735,0.53393334,0.4557349
6,2015-07-29 10:41:24+00:00,626341749728763904,626341749728763904,#Invest #Stocks Wall Street On Front Foot Despite Fed Jitters: Wall Street On Front Foot ... http://t.co/sVXtkI9xUs $FB $AAPL $BABA $IBM,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",False,,,,,,"{'id': 2825810342, 'id_str': '2825810342', 'name': 'The Stock Professor', 'screen_name': 'Stockology101', 'location': 'Philadelphia', 'url': None, 'description': 'Full Time Trading Account. Daily stock updates are NOT recommendations just trade ideas. Lets chat, invest, and make money together!', 'protected': False, 'verified': False, 'followers_count': 370, 'friends_count': 289, 'listed_count': 39, 'favourites_count': 1316, 'statuses_count': 7584, 'created_at': 'Mon Sep 22 07:16:54 +0000 2014', 'utc_offset': 10800, 'time_zone': 'Riyadh', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '001122', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '4A913C', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/536893623527157760/Q-Io0eLb_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/536893623527157760/Q-Io0eLb_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Invest', 'indices': [0, 7]}, {'text': 'Stocks', 'indices': [8, 15]}], 'trends': [], 'urls': [{'url': 'http://t.co/sVXtkI9xUs', 'expanded_url': 'http://bit.ly/1glHr6j', 'display_url': 'bit.ly/1glHr6j', 'indices': [93, 115]}], 'user_mentions': [], 'symbols': [{'text': 'FB', 'indices': [116, 119]}, {'text': 'AAPL', 'indices': [120, 125]}, {'text': 'BABA', 'indices': [126, 131]}, {'text': 'IBM', 'indices': [132, 136]}]}",False,False,False,low,en,2015-07-29 10:41:24.659,,,0.005174437,0.43052173,0.5643039
7,2015-07-29 20:13:43+00:00,626485777954779136,626485777954779136,"$AAPL safe haven, may see some money coming here...","<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 128241358, 'id_str': '128241358', 'name': 'OwensAssetFund', 'screen_name': 'OwensAssetMgt', 'location': 'Houston', 'url': 'https://sites.google.com/site/owensassetfund/', 'description': ""Professional Chartist, starting my Hedge Fund. Bachelor in Computer Science in 2015. I'm a virgo."", 'protected': False, 'verified': False, 'followers_count': 51, 'friends_count': 39, 'listed_count': 10, 'favourites_count': 54, 'statuses_count': 8430, 'created_at': 'Wed Mar 31 14:56:11 +0000 2010', 'utc_offset': -18000, 'time_zone': 'America/Chicago', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '1A1B1F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/170519507/0_IMAGE_050.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/170519507/0_IMAGE_050.jpg', 'profile_background_tile': False, 'profile_link_color': '2FC2EF', 'profile_sidebar_border_color': '181A1E', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/589941104633479168/LuA3dXR__normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/589941104633479168/LuA3dXR__normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/128241358/1429487893', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,False,low,en,2015-07-29 20:13:43.664,,,0.003123784,0.07818914,0.918687
8,2015-07-29 20:14:50+00:00,626486058960687105,626486058960687104,RT bosocial: #toptickertweets $TWTR $FB $AAPL $SPY $GILD $YELP $TSLA $GOOG $UWTI $AMZN #sentiquant #FinTech 201507… http://t.co/QKIsYOIrkx,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2933447393, 'id_str': '2933447393', 'name': 'FINTECHNA', 'screen_name': 'fintechna', 'location': '', 'url': 'http://news.fintechna.com', 'description': 'The most important #fintech weekly newsletter http://bit.ly/fintech_newsletter\nAlso discussion at: http://www.linkd.in/1xoCnBH', 'protected': False, 'verified': False, 'followers_count': 4333, 'friends_count': 2305, 'listed_count': 2463, 'favourites_count': 20366, 'statuses_count': 134617, 'created_at': 'Sat Dec 20 11:02:28 +0000 2014', 'utc_offset': 7200, 'time_zone': 'Rome', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/548469729191411712/s_ab78eS_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/548469729191411712/s_ab78eS_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'toptickertweets', 'indices': [13, 29]}, {'text': 'sentiquant', 'indices': [87, 98]}, {'text': 'FinTech', 'indices': [99, 107]}], 'trends': [], 'urls': [{'url': 'http://t.co/QKIsYOIrkx', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [116, 138]}], 'user_mentions': [], 'symbols': [{'text': 'TWTR', 'indices': [30, 35]}, {'text': 'FB', 'indices': [36, 39]}, {'text': 'AAPL', 'indices': [40, 45]}, {'text': 'SPY', 'indices': [46, 50]}, {'text': 'GILD', 'indices': [51, 56]}, {'text': 'YELP', 'indices': [57, 62]}, {'text': 'TSLA', 'indices': [63, 68]}, {'text': 'GOOG', 'indices': [69, 74]}, {'text': 'UWTI', 'indices': [75, 80]}, {'text': 'AMZN', 'indices': [81, 86]}]}",False,False,False,low,en,2015-07-29 20:14:50.661,,,0.013673216,0.81366926,0.17265755
9,2015-07-29 16:17:17+00:00,626426277566803969,626426277566803968,@fracastillo638 @Andrew_MMh @Father_Jack333 @lynda_29 See my last target price for $AAPL $TSLA $BABA $GPRO $TWTR on http://t.co/Q5sIjsThQ7,"<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,2697353562.0,2697353562.0,fracastillo638,"{'id': 3092918565, 'id_str': '3092918565', 'name': 'Bounce', 'screen_name': 'Stock2Bounce', 'location': '', 'url': None, 'description': 'Derivative trader | Option and stocks investing | Trading momentum and breakout | #stocks #trader #investing #investor #trading #swingtrading', 'protected': False, 'verified': False, 'followers_count': 1066, 'friends_count': 1047, 'listed_count': 9, 'favourites_count': 40, 'statuses_count': 3079, 'created_at': 'Tue Mar 17 17:57:57 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/594129191181938690/8W1mDvF7_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/594129191181938690/8W1mDvF7_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3092918565/1426620537', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/Q5sIjsThQ7', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [116, 138]}], 'user_mentions': [{'screen_name': 'fracastillo638', 'name': 'ximena', 'id': 2697353562, 'id_str': '2697353562', 'indices': [0, 15]}, {'screen_name': 'Andrew_MMh', 'name': 'Andrew', 'id': 2843677477, 'id_str': '2843677477', 'indices': [16, 27]}, {'screen_name': 'Father_Jack333', 'name': 'Christopher Jenkins', 'id': 108663631, 'id_str': '108663631', 'indices': [28, 43]}, {'screen_name': 'lynda_29', 'name': 'Linda Snelgrove', 'id': 155732166, 'id_str': '155732166', 'indices': [44, 53]}], 'symbols': [{'text': 'AAPL', 'indices': [83, 88]}, {'text': 'TSLA', 'indices': [89, 94]}, {'text': 'BABA', 'indices': [95, 100]}, {'text': 'GPRO', 'indices': [101, 106]}, {'text': 'TWTR', 'indices': [107, 112]}]}",False,False,False,low,en,2015-07-29 16:17:17.666,,,0.014070032,0.87115145,0.11477842
