,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,quoted_status_id,quoted_status_id_str,quoted_status,retweeted_status,extended_entities,negative,neutral,positive
0,2015-07-29 22:01:14+00:00,626512835397480449,626512835397480448,New Oriental: Attractive Growth And Value http://t.co/la7jevV9Vs http://t.co/JlYeulNmT2 #stocks #trading #investing $FB $AAPL,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 3389486308, 'id_str': '3389486308', 'name': 'John Lee', 'screen_name': 'JohnyTradr', 'location': 'New York, USA', 'url': None, 'description': 'Father of 2 childrens, Husband, Full-time day trader. I particularly enjoy when everything goes parabolic ! #trader #trading #stockmarket', 'protected': False, 'verified': False, 'followers_count': 478, 'friends_count': 81, 'listed_count': 1, 'favourites_count': 0, 'statuses_count': 993, 'created_at': 'Thu Jul 23 15:56:01 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/624266308612399104/zH8KqAHb_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/624266308612399104/zH8KqAHb_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3389486308/1438072056', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stocks', 'indices': [88, 95]}, {'text': 'trading', 'indices': [96, 104]}, {'text': 'investing', 'indices': [105, 115]}], 'trends': [], 'urls': [{'url': 'http://t.co/la7jevV9Vs', 'expanded_url': 'http://snip.ly/rW3w', 'display_url': 'snip.ly/rW3w', 'indices': [42, 64]}, {'url': 'http://t.co/JlYeulNmT2', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [65, 87]}], 'user_mentions': [], 'symbols': [{'text': 'FB', 'indices': [116, 119]}, {'text': 'AAPL', 'indices': [120, 125]}]}",False,False,False,low,en,2015-07-29 22:01:14.661,,,,,,0.0072930693,0.47462133,0.5180856
1,2015-07-30 14:06:22+00:00,626755719153491969,626755719153491968,"$AAPL $TSLA News: ""Actives on open @ CBOE: $AAPL $TSLA $WFM $MSFT $WYNN"" https://t.co/oMh6TxEmkQ  Analyze: … http://t.co/XG5hVFJGig","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 581, 'friends_count': 142, 'listed_count': 694, 'favourites_count': 0, 'statuses_count': 206859, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'https://t.co/oMh6TxEmkQ', 'expanded_url': 'https://twitter.com/CBOE/status/626755119745474560', 'display_url': 'twitter.com/CBOE/status/62…', 'indices': [73, 96]}, {'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [109, 131]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}, {'text': 'TSLA', 'indices': [6, 11]}, {'text': 'AAPL', 'indices': [43, 48]}, {'text': 'TSLA', 'indices': [49, 54]}, {'text': 'WFM', 'indices': [55, 59]}, {'text': 'MSFT', 'indices': [60, 65]}, {'text': 'WYNN', 'indices': [66, 71]}]}",False,False,False,low,en,2015-07-30 14:06:22.661,6.267551197454746e+17,6.267551197454746e+17,"{'created_at': 'Thu Jul 30 14:03:59 +0000 2015', 'id': 626755119745474560, 'id_str': '626755119745474560', 'text': 'Actives on open @ CBOE: $AAPL $TSLA $WFM $MSFT $WYNN', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 16827489, 'id_str': '16827489', 'name': 'CBOE', 'screen_name': 'CBOE', 'location': 'Chicago', 'url': 'http://www.cboe.com/socialoverview', 'description': 'Chicago Board Options Exchange (CBOE) is the largest U.S. options exchange and the creator of listed options.', 'protected': False, 'verified': True, 'followers_count': 728045, 'friends_count': 2406, 'listed_count': 2957, 'favourites_count': 15, 'statuses_count': 19148, 'created_at': 'Fri Oct 17 17:20:29 +0000 2008', 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C6E2EE', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000004627172/771396a84d8c51d95ff429383c3b3298.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000004627172/771396a84d8c51d95ff429383c3b3298.jpeg', 'profile_background_tile': False, 'profile_link_color': '1F98C7', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DAECF4', 'profile_text_color': '663B12', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2651857971/942c3527598a5c87edacdc78bde4045e_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2651857971/942c3527598a5c87edacdc78bde4045e_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/16827489/1417470113', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 0, 'favorite_count': 0, 'entities': {'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [24, 29]}, {'text': 'TSLA', 'indices': [30, 35]}, {'text': 'WFM', 'indices': [36, 40]}, {'text': 'MSFT', 'indices': [41, 46]}, {'text': 'WYNN', 'indices': [47, 52]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'nl'}",,,0.0055428958,0.7997178,0.19473933
2,2015-07-30 14:06:27+00:00,626755740133421056,626755740133421056,"Today's $YELP $TSLA and $EURUSD Forecasts: 

http://t.co/lKee0GYpq7 &lt;== FREE. 

$AAPL $GOOGL $FB $NFLX … http://t.co/XG5hVFJGig","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 581, 'friends_count': 142, 'listed_count': 694, 'favourites_count': 0, 'statuses_count': 206883, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/lKee0GYpq7', 'expanded_url': 'http://bit.ly/1KtIRIs', 'display_url': 'bit.ly/1KtIRIs', 'indices': [45, 67]}, {'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [108, 130]}], 'user_mentions': [], 'symbols': [{'text': 'YELP', 'indices': [8, 13]}, {'text': 'TSLA', 'indices': [14, 19]}, {'text': 'EURUSD', 'indices': [24, 31]}, {'text': 'AAPL', 'indices': [83, 88]}, {'text': 'GOOGL', 'indices': [89, 95]}, {'text': 'FB', 'indices': [96, 99]}, {'text': 'NFLX', 'indices': [100, 105]}]}",False,False,False,low,en,2015-07-30 14:06:27.663,,,,,,0.009997339,0.8450637,0.14493884
3,2015-07-30 14:06:52+00:00,626755844970053632,626755844970053632,"Today's $YELP $TSLA and $EURUSD Forecasts: 

http://t.co/lKee0GGOyz &lt;== FREE. 

$AAPL $GOOGL $FB $NFLX http://t.co/IFXe4VLiF2","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 581, 'friends_count': 142, 'listed_count': 694, 'favourites_count': 0, 'statuses_count': 206988, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/lKee0GGOyz', 'expanded_url': 'http://bit.ly/1KtIRIs', 'display_url': 'bit.ly/1KtIRIs', 'indices': [45, 67]}, {'url': 'http://t.co/IFXe4VLiF2', 'expanded_url': 'http://ift.tt/1clQiSw', 'display_url': 'ift.tt/1clQiSw', 'indices': [106, 128]}], 'user_mentions': [], 'symbols': [{'text': 'YELP', 'indices': [8, 13]}, {'text': 'TSLA', 'indices': [14, 19]}, {'text': 'EURUSD', 'indices': [24, 31]}, {'text': 'AAPL', 'indices': [83, 88]}, {'text': 'GOOGL', 'indices': [89, 95]}, {'text': 'FB', 'indices': [96, 99]}, {'text': 'NFLX', 'indices': [100, 105]}]}",False,False,False,low,en,2015-07-30 14:06:52.658,,,,,,0.011321168,0.8237058,0.164973
4,2015-07-30 06:12:51+00:00,626636554786746368,626636554786746368,"@tVMangoSausage Hi Casey,thks for FL see my last price target for $AAPL $TWTR $TSLA $GOOG on http://t.co/jecGILYuvO","<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,2483429698.0,2483429698.0,tVMangoSausage,"{'id': 3300351053, 'id_str': '3300351053', 'name': 'John Turner', 'screen_name': 'JTstocks', 'location': '', 'url': None, 'description': 'Husband, father of 2 kids, Stock market addict and entrepreneur.', 'protected': False, 'verified': False, 'followers_count': 657, 'friends_count': 554, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 638, 'created_at': 'Wed May 27 11:46:36 +0000 2015', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3300351053/1432727438', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/jecGILYuvO', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [93, 115]}], 'user_mentions': [{'screen_name': 'tVMangoSausage', 'name': 'Casey', 'id': 2483429698, 'id_str': '2483429698', 'indices': [0, 15]}], 'symbols': [{'text': 'AAPL', 'indices': [66, 71]}, {'text': 'TWTR', 'indices': [72, 77]}, {'text': 'TSLA', 'indices': [78, 83]}, {'text': 'GOOG', 'indices': [84, 89]}]}",False,False,False,low,en,2015-07-30 06:12:51.662,,,,,,0.00985854,0.50976557,0.48037592
5,2015-07-30 13:15:27+00:00,626742905563185152,626742905563185152,"RT @OptionAlert: Largest open interest increases among single stock options for 7/30 include $FB, $TWTR, $AAPL, $PFE, and $MYL.","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 17841130, 'id_str': '17841130', 'name': 'Jamie Lissette', 'screen_name': 'jamielissette', 'location': 'since 2001: Westport, CT', 'url': 'http://www.thehammerstone.com', 'description': 'http://www.thehammerstone.com \nIdeas from a real trader.  Moderator of  Hammerstone Inst. Forum. Visit the site for a free trial. 600 + Institutional clients.', 'protected': False, 'verified': False, 'followers_count': 5660, 'friends_count': 633, 'listed_count': 252, 'favourites_count': 568, 'statuses_count': 23063, 'created_at': 'Wed Dec 03 16:55:58 +0000 2008', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '4F0803', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1461886530/hal_set_up_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1461886530/hal_set_up_normal.png', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [{'screen_name': 'OptionAlert', 'name': 'Option Alert', 'id': 70498392, 'id_str': '70498392', 'indices': [3, 15]}], 'symbols': [{'text': 'FB', 'indices': [93, 96]}, {'text': 'TWTR', 'indices': [98, 103]}, {'text': 'AAPL', 'indices': [105, 110]}, {'text': 'PFE', 'indices': [112, 116]}, {'text': 'MYL', 'indices': [122, 126]}]}",False,False,False,low,en,2015-07-30 13:15:27.663,,,,"{'created_at': 'Thu Jul 30 13:15:16 +0000 2015', 'id': 626742858767335424, 'id_str': '626742858767335424', 'text': 'Largest open interest increases among single stock options for 7/30 include $FB, $TWTR, $AAPL, $PFE, and $MYL.', 'source': '<a href=""http://option-alert.com"" rel=""nofollow"">user notes autopost</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 70498392, 'id_str': '70498392', 'name': 'Option Alert', 'screen_name': 'OptionAlert', 'location': 'New York, New York', 'url': 'http://www.trade-alert.com', 'description': 'The original source of real-time options flow alerts and analytics.', 'protected': False, 'verified': False, 'followers_count': 35861, 'friends_count': 5460, 'listed_count': 253, 'favourites_count': 4, 'statuses_count': 2866, 'created_at': 'Mon Aug 31 20:56:58 +0000 2009', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/391726259/OAicon_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/391726259/OAicon_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/70498392/1393454433', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'FB', 'indices': [76, 79]}, {'text': 'TWTR', 'indices': [81, 86]}, {'text': 'AAPL', 'indices': [88, 93]}, {'text': 'PFE', 'indices': [95, 99]}, {'text': 'MYL', 'indices': [105, 109]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,0.0063743517,0.71623194,0.27739373
6,2015-07-30 17:39:35+00:00,626809376876138496,626809376876138496,$COMPX +19 points while $AAPL is down - about $1.5 above the SMA 200- looks like a down trend,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 5848722, 'id_str': '5848722', 'name': 'David Yablon', 'screen_name': 'day54', 'location': 'CHAPPAQUA, NEW YORK', 'url': None, 'description': 'Trader/Investor/CPA/Bass Guitar Player', 'protected': False, 'verified': False, 'followers_count': 531, 'friends_count': 125, 'listed_count': 84, 'favourites_count': 685, 'statuses_count': 9565, 'created_at': 'Tue May 08 00:50:09 +0000 2007', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme8/bg.gif', 'profile_background_tile': False, 'profile_link_color': '9D582E', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/83256693/mtb_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/83256693/mtb_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'COMPX', 'indices': [0, 6]}, {'text': 'AAPL', 'indices': [24, 29]}]}",False,False,False,low,en,2015-07-30 17:39:35.659,,,,,,0.7391515,0.24459901,0.016249599
7,2015-07-30 19:05:52+00:00,626831090792177664,626831090792177664,"@proskilled1iyr Hi Jimmy,thks for FL see my last price target for $AAPL $TWTR $TSLA $GOOG on http://t.co/jecGILYuvO","<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,615621241.0,615621241.0,proskilled1iyr,"{'id': 3300351053, 'id_str': '3300351053', 'name': 'John Turner', 'screen_name': 'JTstocks', 'location': '', 'url': None, 'description': 'Husband, father of 2 kids, Stock market addict and entrepreneur.', 'protected': False, 'verified': False, 'followers_count': 973, 'friends_count': 554, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 967, 'created_at': 'Wed May 27 11:46:36 +0000 2015', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/603528421595971584/6fOT7Zo5_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3300351053/1432727438', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/jecGILYuvO', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [93, 115]}], 'user_mentions': [{'screen_name': 'proskilled1iyr', 'name': 'Jimmy ', 'id': 615621241, 'id_str': '615621241', 'indices': [0, 15]}], 'symbols': [{'text': 'AAPL', 'indices': [66, 71]}, {'text': 'TWTR', 'indices': [72, 77]}, {'text': 'TSLA', 'indices': [78, 83]}, {'text': 'GOOG', 'indices': [84, 89]}]}",False,False,False,low,en,2015-07-30 19:05:52.660,,,,,,0.010282838,0.4887074,0.5010098
8,2015-07-30 14:54:14+00:00,626767765190242304,626767765190242304,"$SPNC Spectranetics http://t.co/UKZ3MRGmpH

#Greferendum  #5ONTHEWALL #PrimeDay #ES_F #GrowingUpUgly $DYAX $HBAN $GT $DHI $CISCO $AAPL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 154470152, 'id_str': '154470152', 'name': 'PamphletShop', 'screen_name': 'federycoarreola', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 65, 'friends_count': 9, 'listed_count': 29, 'favourites_count': 0, 'statuses_count': 2588, 'created_at': 'Fri Jun 11 09:17:49 +0000 2010', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'es', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/623183244884742144/gzIC9iib_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/623183244884742144/gzIC9iib_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Greferendum', 'indices': [44, 56]}, {'text': '5ONTHEWALL', 'indices': [58, 69]}, {'text': 'PrimeDay', 'indices': [70, 79]}, {'text': 'ES_F', 'indices': [80, 85]}, {'text': 'GrowingUpUgly', 'indices': [86, 100]}], 'trends': [], 'urls': [{'url': 'http://t.co/UKZ3MRGmpH', 'expanded_url': 'http://PamphletShop.com', 'display_url': 'PamphletShop.com', 'indices': [20, 42]}], 'user_mentions': [], 'symbols': [{'text': 'SPNC', 'indices': [0, 5]}, {'text': 'DYAX', 'indices': [101, 106]}, {'text': 'HBAN', 'indices': [107, 112]}, {'text': 'GT', 'indices': [113, 116]}, {'text': 'DHI', 'indices': [117, 121]}, {'text': 'CISCO', 'indices': [122, 128]}, {'text': 'AAPL', 'indices': [129, 134]}]}",False,False,False,low,en,2015-07-30 14:54:14.660,,,,,,0.10968519,0.74680823,0.14350648
9,2015-07-30 14:22:07+00:00,626759682766565377,626759682766565376,"Been a good run 2day but sold to close $AAPL PUTs, Could gap down below $120 but why bother? Startsing 2 feel like pushin on a string","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 1442581346, 'id_str': '1442581346', 'name': 'John RealLifeEnglish', 'screen_name': 'RL_Eng', 'location': 'Learn English', 'url': 'http://www.RealLifeEnglish.com', 'description': 'Join our FREE community of ESL students, teachers, & expats @ Real Life English!', 'protected': False, 'verified': False, 'followers_count': 452, 'friends_count': 155, 'listed_count': 25, 'favourites_count': 66, 'statuses_count': 1208, 'created_at': 'Mon May 20 01:31:17 +0000 2013', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '9D592E', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/344511763024968644/1b7a9c8a2df4bd4a25597f1ca0cb89f5.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/344511763024968644/1b7a9c8a2df4bd4a25597f1ca0cb89f5.jpeg', 'profile_background_tile': False, 'profile_link_color': '9D592E', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '99CC33', 'profile_text_color': '3E4415', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/3785945359/b2a5f8aa6e17465c9f4679eae22dd2a4_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/3785945359/b2a5f8aa6e17465c9f4679eae22dd2a4_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1442581346/1370617752', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [39, 44]}]}",False,False,False,low,en,2015-07-30 14:22:07.660,,,,,,0.47222167,0.3901792,0.13759905
