,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,negative,neutral,positive
0,2014-07-19 16:47:08+00:00,490538339939143681,490538339939143680,"$AAPL - Can This Fast-Growing Company Challenge Apple, Inc.? -&gt; http://t.co/c74ne2eSr7 #stock #stocks #stockaction","<a href=""http://pagemy.de"" rel=""nofollow"">timeline4you</a>",False,,,,,,"{'id': 2180886595, 'id_str': '2180886595', 'name': 'stocknews247', 'screen_name': 'stocknews247', 'location': '', 'url': None, 'description': 'Stock Market News every Day', 'protected': False, 'verified': False, 'followers_count': 846, 'friends_count': 17, 'listed_count': 21, 'favourites_count': 0, 'statuses_count': 147094, 'created_at': 'Thu Nov 07 21:27:01 +0000 2013', 'utc_offset': 7200, 'time_zone': 'Amsterdam', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000722319261/dd1f0da18eb09daa96f38f0ddaa1886d_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000722319261/dd1f0da18eb09daa96f38f0ddaa1886d_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stock', 'indices': [90, 96]}, {'text': 'stocks', 'indices': [97, 104]}, {'text': 'stockaction', 'indices': [105, 117]}], 'trends': [], 'urls': [{'url': 'http://t.co/c74ne2eSr7', 'expanded_url': 'http://stock-news.net/1390584', 'display_url': 'stock-news.net/1390584', 'indices': [67, 89]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,False,medium,en,0.0039029133,0.25956088,0.73653615
1,2014-07-19 00:14:44+00:00,490288594292977666,490288594292977664,$EMC Should you buy $RBC $FAST  $AAPL #singedinvestor http://t.co/VNjK5VS8KJ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2714884714, 'id_str': '2714884714', 'name': 'Walter Boyle', 'screen_name': 'SamWilliam71', 'location': 'Warrenton, TX', 'url': None, 'description': 'Love is composed of a single soul inhabiting two bodies. - Aristotle', 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 97, 'created_at': 'Wed Jul 16 19:23:33 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/489498420466307072/feyq2WLT_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/489498420466307072/feyq2WLT_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'singedinvestor', 'indices': [38, 53]}], 'trends': [], 'urls': [{'url': 'http://t.co/VNjK5VS8KJ', 'expanded_url': 'http://bit.ly/1ldzivU', 'display_url': 'bit.ly/1ldzivU', 'indices': [54, 76]}], 'user_mentions': [], 'symbols': [{'text': 'EMC', 'indices': [0, 4]}, {'text': 'RBC', 'indices': [20, 24]}, {'text': 'FAST', 'indices': [25, 30]}, {'text': 'AAPL', 'indices': [32, 37]}]}",False,False,False,medium,en,0.014833574,0.89669544,0.08847101
2,2014-07-19 00:17:29+00:00,490289286374514688,490289286374514688,"Tech earnings, CPI: Busy week ahead for the markets.. http://t.co/EJC7KPacbG $AAPL #tech #stocks","<a href=""http://12stocks.com/tech"" rel=""nofollow"">TechStocksTweets</a>",False,,,,,,"{'id': 2459430642, 'id_str': '2459430642', 'name': '12Stocks.com Tech', 'screen_name': 'Top_Tech_Stocks', 'location': 'Orlando, FL', 'url': 'http://12stocks.com/tech', 'description': 'New! Just Launched Twitter Page of http://12Stocks.com/tech. Follow Best Performing and Top Trending Tech Stocks Along With Latest Tech Stocks News & Updates @', 'protected': False, 'verified': False, 'followers_count': 84, 'friends_count': 65, 'listed_count': 3, 'favourites_count': 0, 'statuses_count': 17315, 'created_at': 'Wed Apr 23 08:56:25 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/458892842325118976/_1nUL7gj_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/458892842325118976/_1nUL7gj_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'tech', 'indices': [83, 88]}, {'text': 'stocks', 'indices': [89, 96]}], 'trends': [], 'urls': [{'url': 'http://t.co/EJC7KPacbG', 'expanded_url': 'http://finance.yahoo.com/news/tech-earnings--cpi--busy-week-ahead-for-the-markets-190248617.html', 'display_url': 'finance.yahoo.com/news/tech-earn…', 'indices': [54, 76]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [77, 82]}]}",False,False,False,medium,en,0.008769965,0.38777468,0.6034554
3,2014-07-18 23:46:48+00:00,490281564647874560,490281564647874560,#Stock Market Reports on stocks like $OXY $AAPL $UB $IBM #NSE http://t.co/lMLbNornDt,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2657034644, 'id_str': '2657034644', 'name': 'golden thornhill', 'screen_name': 'DonaldQuarter', 'location': 'Heath, Texas', 'url': None, 'description': 'I do not consider it an insult, but rather a compliment to be called an agnostic. I do not pretend to know where many ignorant men are sure -- that is', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 15, 'created_at': 'Fri Jul 18 15:55:00 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/490183649430478849/PS_QIYuh_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/490183649430478849/PS_QIYuh_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Stock', 'indices': [0, 6]}, {'text': 'NSE', 'indices': [57, 61]}], 'trends': [], 'urls': [{'url': 'http://t.co/lMLbNornDt', 'expanded_url': 'http://bit.ly/1ldvgDD', 'display_url': 'bit.ly/1ldvgDD', 'indices': [62, 84]}], 'user_mentions': [], 'symbols': [{'text': 'OXY', 'indices': [37, 41]}, {'text': 'AAPL', 'indices': [42, 47]}, {'text': 'UB', 'indices': [48, 51]}, {'text': 'IBM', 'indices': [52, 56]}]}",False,False,False,medium,en,0.013986599,0.9275921,0.058421176
4,2014-07-18 22:23:16+00:00,490260542800408578,490260542800408576,@IncredibleTrade thinking $AAPL October calls looking good. Sector on fire and earnings this week +iPhone 6 in September,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,47247213.0,47247213.0,IncredibleTrade,"{'id': 2214818162, 'id_str': '2214818162', 'name': 'Trevor Galloway', 'screen_name': 'Weeb644', 'location': 'Orange county CA', 'url': None, 'description': 'If you talk about a ticker you ususlly have an agenda, myself included.', 'protected': False, 'verified': False, 'followers_count': 778, 'friends_count': 157, 'listed_count': 10, 'favourites_count': 9201, 'statuses_count': 7445, 'created_at': 'Mon Nov 25 23:18:34 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/479332694573076480/YghIjWaE_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/479332694573076480/YghIjWaE_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2214818162/1391661366', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [{'screen_name': 'IncredibleTrade', 'name': 'Mr.Incredible', 'id': 47247213, 'id_str': '47247213', 'indices': [0, 16]}], 'symbols': [{'text': 'AAPL', 'indices': [26, 31]}]}",False,False,False,medium,en,0.00428962,0.0738275,0.921883
5,2014-07-19 02:46:50+00:00,490326871532244992,490326871532244992,$CA Small-cap stocks making 52-wk highs $MRC $BXP $AAPL #liquidity http://t.co/Dvdxd61bPC,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2657014536, 'id_str': '2657014536', 'name': 'macie prado', 'screen_name': 'BrakeMacie', 'location': 'Stollings, West Virginia', 'url': None, 'description': 'NOT I � NOT ANYONE else, can travel that road for you, You must travel it for yourself. � Walt Whitman', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 31, 'created_at': 'Fri Jul 18 15:52:13 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/490182348093149184/7x3YKRzL_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/490182348093149184/7x3YKRzL_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'liquidity', 'indices': [56, 66]}], 'trends': [], 'urls': [{'url': 'http://t.co/Dvdxd61bPC', 'expanded_url': 'http://bit.ly/1sA4g9h', 'display_url': 'bit.ly/1sA4g9h', 'indices': [67, 89]}], 'user_mentions': [], 'symbols': [{'text': 'CA', 'indices': [0, 3]}, {'text': 'MRC', 'indices': [40, 44]}, {'text': 'BXP', 'indices': [45, 49]}, {'text': 'AAPL', 'indices': [50, 55]}]}",False,False,False,medium,en,0.009999384,0.57691556,0.41308513
6,2014-07-19 12:44:18+00:00,490477228950450176,490477228950450176,Awesome #Stock #Research $UHAL $FNF $RIG  $AAPL #economy http://t.co/M5UUfgpi1D,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2657062135, 'id_str': '2657062135', 'name': 'lonnie batson', 'screen_name': 'AjarArnold', 'location': 'Tarlton, Ohio', 'url': None, 'description': 'The whole object of travel is not to set foot on foreign land; it is at last to set foot on ones own country as a foreign land. � G.K. Chesterton', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 41, 'created_at': 'Fri Jul 18 15:58:08 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/490185135354941440/nH3v9OWw_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/490185135354941440/nH3v9OWw_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Stock', 'indices': [8, 14]}, {'text': 'Research', 'indices': [15, 24]}, {'text': 'economy', 'indices': [48, 56]}], 'trends': [], 'urls': [{'url': 'http://t.co/M5UUfgpi1D', 'expanded_url': 'http://bit.ly/1oUvUr7', 'display_url': 'bit.ly/1oUvUr7', 'indices': [57, 79]}], 'user_mentions': [], 'symbols': [{'text': 'UHAL', 'indices': [25, 30]}, {'text': 'FNF', 'indices': [31, 35]}, {'text': 'RIG', 'indices': [36, 40]}, {'text': 'AAPL', 'indices': [42, 47]}]}",False,False,False,medium,en,0.0025135044,0.018570133,0.9789163
7,2014-07-19 20:48:02+00:00,490598964429729793,490598964429729792,$AAPL: Apple boosts Elk Grove employment by 25% to at least 2500 http://t.co/30oWpSzL1v http://t.co/dJlWJgoEQr,"<a href=""http://applesupporter.blogspot.com"" rel=""nofollow"">Apple Supporter</a>",False,,,,,,"{'id': 2343493700, 'id_str': '2343493700', 'name': 'Apple Supporter', 'screen_name': 'iapplesupporter', 'location': '', 'url': None, 'description': 'Supports Apple and its stock', 'protected': False, 'verified': False, 'followers_count': 1, 'friends_count': 4, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 3021, 'created_at': 'Fri Feb 14 12:12:17 +0000 2014', 'utc_offset': -10800, 'time_zone': 'Atlantic Time (Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme15/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'A8C7F7', 'profile_sidebar_fill_color': 'C0DFEC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/489982008550907904/7xR7J5_2_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/489982008550907904/7xR7J5_2_normal.jpeg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/30oWpSzL1v', 'expanded_url': 'http://stockratingreport.com/i.php?http://www.bizjournals.com/sacramento/news/2014/07/18/apple-boosts-its-employment-in-elk-grove-25.html&t6t=AAPL', 'display_url': 'stockratingreport.com/i.php?http://w…', 'indices': [65, 87]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}], 'media': [{'id': 490598964220014593, 'id_str': '490598964220014593', 'indices': [88, 110], 'media_url': 'http://pbs.twimg.com/media/Bs71KJ2CMAEE-zX.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Bs71KJ2CMAEE-zX.jpg', 'url': 'http://t.co/dJlWJgoEQr', 'display_url': 'pic.twitter.com/dJlWJgoEQr', 'expanded_url': 'http://twitter.com/iapplesupporter/status/490598964429729793/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 4, 'h': 4, 'resize': 'fit'}, 'medium': {'w': 4, 'h': 4, 'resize': 'fit'}, 'thumb': {'w': 4, 'h': 4, 'resize': 'crop'}, 'large': {'w': 4, 'h': 4, 'resize': 'fit'}}}]}",False,False,False,medium,en,0.002532293,0.10478755,0.89268
8,2014-07-19 17:03:55+00:00,490542563619663872,490542563619663872,Small-cap stocks making 52-wk highs $LNKD $PAY $PFG $AAPL #moneymanagement RATE_LIMIT_EXCEEDED,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2659739838, 'id_str': '2659739838', 'name': 'cristi harness', 'screen_name': 'BradleyCristi', 'location': 'Mlton, Pennsylvania', 'url': None, 'description': 'There is no reason anyone would want a computer in their home. - Ken Olson, president, chairman and founder of Digital Equipment Corp., 1977', 'protected': False, 'verified': False, 'followers_count': 0, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2, 'created_at': 'Sat Jul 19 15:36:56 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/490535750199287809/WGmiDxiZ_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/490535750199287809/WGmiDxiZ_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'moneymanagement', 'indices': [58, 74]}], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'LNKD', 'indices': [36, 41]}, {'text': 'PAY', 'indices': [42, 46]}, {'text': 'PFG', 'indices': [47, 51]}, {'text': 'AAPL', 'indices': [52, 57]}]}",False,False,False,medium,en,0.009922137,0.39494112,0.59513676
9,2014-07-19 00:06:11+00:00,490286442640203776,490286442640203776,Todays movers to research $FTR $NSM $HPQ $AAPL #money http://t.co/Ptov84KpCq,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2652007620, 'id_str': '2652007620', 'name': 'Micheal Mcclure', 'screen_name': 'G44Sims', 'location': 'East Millstone, NJ', 'url': None, 'description': 'Movies can and do have tremendous influence in shaping young lives in the realm of entertainment towards the ideals and objectives of normal adulthood', 'protected': False, 'verified': False, 'followers_count': 2, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 82, 'created_at': 'Wed Jul 16 21:29:11 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/489563657299189760/367BSAKT_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/489563657299189760/367BSAKT_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'money', 'indices': [47, 53]}], 'trends': [], 'urls': [{'url': 'http://t.co/Ptov84KpCq', 'expanded_url': 'http://bit.ly/1ldy5oo', 'display_url': 'bit.ly/1ldy5oo', 'indices': [54, 76]}], 'user_mentions': [], 'symbols': [{'text': 'FTR', 'indices': [26, 30]}, {'text': 'NSM', 'indices': [31, 35]}, {'text': 'HPQ', 'indices': [36, 40]}, {'text': 'AAPL', 'indices': [41, 46]}]}",False,False,False,medium,en,0.0074208872,0.87927264,0.11330646
