,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,retweeted_status,negative,neutral,positive
0,2014-12-07 20:49:17+00:00,541695968047935489,541695968047935488,Former Apple Global Supply Manager Paul Devine sentenced to a year in prison… http://t.co/T2EBPhfnPw #9to5Mac $AAPL http://t.co/xcQuOJpfbo,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 461768237, 'id_str': '461768237', 'name': 'MacHash', 'screen_name': 'MacHashNews', 'location': 'Designed in California', 'url': 'http://machash.com/', 'description': 'Up to the minute Apple news. The best Mac and iOS rumors, apps and more in one feed. #Apple $AAPL From @MobileInfoCtr', 'protected': False, 'verified': False, 'followers_count': 1189, 'friends_count': 79, 'listed_count': 89, 'favourites_count': 6, 'statuses_count': 18556, 'created_at': 'Thu Jan 12 05:04:58 +0000 2012', 'utc_offset': -28800, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '999999', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/443011773/squares-twt.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/443011773/squares-twt.jpg', 'profile_background_tile': True, 'profile_link_color': '0785E0', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/460560202761109504/cDCqNA6s_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/461768237/1415379716', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': '9to5Mac', 'indices': [101, 109]}], 'trends': [], 'urls': [{'url': 'http://t.co/T2EBPhfnPw', 'expanded_url': 'http://dlvr.it/7ljMlm', 'display_url': 'dlvr.it/7ljMlm', 'indices': [78, 100]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [110, 115]}], 'media': [{'id': 541695967989227520, 'id_str': '541695967989227520', 'indices': [116, 138], 'media_url': 'http://pbs.twimg.com/media/B4R9nORCYAAh9xK.png', 'media_url_https': 'https://pbs.twimg.com/media/B4R9nORCYAAh9xK.png', 'url': 'http://t.co/xcQuOJpfbo', 'display_url': 'pic.twitter.com/xcQuOJpfbo', 'expanded_url': 'http://twitter.com/MacHashNews/status/541695968047935489/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 121, 'resize': 'fit'}, 'large': {'w': 650, 'h': 232, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 214, 'resize': 'fit'}}}]}","{'media': [{'id': 541695967989227520, 'id_str': '541695967989227520', 'indices': [116, 138], 'media_url': 'http://pbs.twimg.com/media/B4R9nORCYAAh9xK.png', 'media_url_https': 'https://pbs.twimg.com/media/B4R9nORCYAAh9xK.png', 'url': 'http://t.co/xcQuOJpfbo', 'display_url': 'pic.twitter.com/xcQuOJpfbo', 'expanded_url': 'http://twitter.com/MacHashNews/status/541695968047935489/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 121, 'resize': 'fit'}, 'large': {'w': 650, 'h': 232, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 214, 'resize': 'fit'}}}]}",False,False,False,medium,en,2014-12-07 20:49:17.664,,0.23023885,0.7251574,0.04460367
1,2014-12-07 09:47:16+00:00,541529366069403650,541529366069403648,Whats going on with $WDC $PCYC $SPG $AAPL Check out http://t.co/TOn50LNtCS,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2723820145, 'id_str': '2723820145', 'name': 'Candida Belanger', 'screen_name': 'AdviceCandida', 'location': 'Coderre, SK', 'url': None, 'description': 'Anything that is too stupid to be spoken is sung. - Voltaire', 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 0, 'listed_count': 1, 'favourites_count': 0, 'statuses_count': 547, 'created_at': 'Mon Aug 11 11:40:25 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/498805564835508224/0kGqwWtB_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/498805564835508224/0kGqwWtB_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/TOn50LNtCS', 'expanded_url': 'http://bit.ly/1IjoEBV', 'display_url': 'bit.ly/1IjoEBV', 'indices': [52, 74]}], 'user_mentions': [], 'symbols': [{'text': 'WDC', 'indices': [20, 24]}, {'text': 'PCYC', 'indices': [25, 30]}, {'text': 'SPG', 'indices': [31, 35]}, {'text': 'AAPL', 'indices': [36, 41]}]}",,False,False,False,medium,en,2014-12-07 09:47:16.657,,0.015074067,0.94751126,0.03741473
2,2014-12-07 04:14:16+00:00,541445563888054272,541445563888054272,Could be breaktout time on $TER $AMT $REGN  $AAPL Worth a look http://t.co/RRUl4BgCdq,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2749785824, 'id_str': '2749785824', 'name': 'Sanora Shoemaker', 'screen_name': '142Sanora', 'location': 'Birmingham, Michigan', 'url': None, 'description': 'Heavn hath no rage like love to hatred turnd, Nor Hell a fury, like a woman scornd. - William Congreve', 'protected': False, 'verified': False, 'followers_count': 198, 'friends_count': 596, 'listed_count': 4, 'favourites_count': 0, 'statuses_count': 936, 'created_at': 'Wed Aug 20 17:45:24 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/502175119930691584/L3FtxuNI_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/502175119930691584/L3FtxuNI_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/RRUl4BgCdq', 'expanded_url': 'http://bit.ly/1Iicmtj', 'display_url': 'bit.ly/1Iicmtj', 'indices': [63, 85]}], 'user_mentions': [], 'symbols': [{'text': 'TER', 'indices': [27, 31]}, {'text': 'AMT', 'indices': [32, 36]}, {'text': 'REGN', 'indices': [37, 42]}, {'text': 'AAPL', 'indices': [44, 49]}]}",,False,False,False,medium,en,2014-12-07 04:14:16.660,,0.0068841917,0.5773773,0.41573852
3,2014-12-07 17:31:52+00:00,541646286488109057,541646286488109056,"8/26 CEO Stanton Ross said $DGLY has been receiving takeover offers ""all the time"" target $50+ imo $CANF $RADA $AAPL http://t.co/mwUyCerV4N","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 287966215, 'id_str': '287966215', 'name': 'DailyStockPicks', 'screen_name': 'StockTradePicks', 'location': '', 'url': 'http://web.tmxmoney.com/quote.php?qm_symbol=sev', 'description': 'Finding the best small cap trades', 'protected': False, 'verified': False, 'followers_count': 181, 'friends_count': 41, 'listed_count': 7, 'favourites_count': 0, 'statuses_count': 9431, 'created_at': 'Tue Apr 26 00:45:37 +0000 2011', 'utc_offset': -18000, 'time_zone': 'Quito', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': False, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524623713363169280/EYj7voja_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524623713363169280/EYj7voja_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/287966215/1413915059', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/mwUyCerV4N', 'expanded_url': 'http://www.theflyonthewall.com/permalinks/entry.php/DGLYid2060704/DGLY-Digital-Ally-continues-recent-run-after-CEO-notes-takeover-offers', 'display_url': 'theflyonthewall.com/permalinks/ent…', 'indices': [117, 139]}], 'user_mentions': [], 'symbols': [{'text': 'DGLY', 'indices': [27, 32]}, {'text': 'CANF', 'indices': [99, 104]}, {'text': 'RADA', 'indices': [105, 110]}, {'text': 'AAPL', 'indices': [111, 116]}]}",,False,False,False,medium,en,2014-12-07 17:31:52.657,,0.00582024,0.5541826,0.43999714
4,2014-12-07 11:06:48+00:00,541549381296467969,541549381296467968,Regretting your investment in $MDR $WPO $GD $AAPL #overvalued http://t.co/ogFDh0iNZ6,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2723830657, 'id_str': '2723830657', 'name': 'Gabriel Overton', 'screen_name': 'naomi_overton', 'location': 'San Juan Capistrano, CA', 'url': None, 'description': 'Theres many a bestseller that could have been prevented by a good teacher. - Flannery OConnor', 'protected': False, 'verified': False, 'followers_count': 9, 'friends_count': 0, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 456, 'created_at': 'Mon Aug 11 11:47:45 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/498808530804023296/7AmFRP2y_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/498808530804023296/7AmFRP2y_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'overvalued', 'indices': [50, 61]}], 'trends': [], 'urls': [{'url': 'http://t.co/ogFDh0iNZ6', 'expanded_url': 'http://bit.ly/1A5tUmB', 'display_url': 'bit.ly/1A5tUmB', 'indices': [62, 84]}], 'user_mentions': [], 'symbols': [{'text': 'MDR', 'indices': [30, 34]}, {'text': 'WPO', 'indices': [35, 39]}, {'text': 'GD', 'indices': [40, 43]}, {'text': 'AAPL', 'indices': [44, 49]}]}",,False,False,False,medium,en,2014-12-07 11:06:48.659,,0.5952309,0.3786904,0.026078604
5,2014-12-07 10:12:58+00:00,541535833724321792,541535833724321792,RT @greatspoke: Stock Analyst Finds Best Options Strategies $AAPL $BABA $AMZN $FNMA http://t.co/5mkb4YwJbk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 2782425351, 'id_str': '2782425351', 'name': 'nicelcip', 'screen_name': 'nicelcip', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 3, 'friends_count': 129, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 628, 'created_at': 'Wed Sep 24 13:02:32 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/523040310268399616/b7-Y80aU_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/523040310268399616/b7-Y80aU_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2782425351/1413542048', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/5mkb4YwJbk', 'expanded_url': 'http://goo.gl/I25yRb', 'display_url': 'goo.gl/I25yRb', 'indices': [84, 106]}], 'user_mentions': [{'screen_name': 'greatspoke', 'name': 'Alex Valter', 'id': 1101409862, 'id_str': '1101409862', 'indices': [3, 14]}], 'symbols': [{'text': 'AAPL', 'indices': [60, 65]}, {'text': 'BABA', 'indices': [66, 71]}, {'text': 'AMZN', 'indices': [72, 77]}, {'text': 'FNMA', 'indices': [78, 83]}]}",,False,False,False,medium,en,2014-12-07 10:12:58.666,"{'created_at': 'Sun Dec 07 09:51:47 +0000 2014', 'id': 541530502499680256, 'id_str': '541530502499680256', 'text': 'Stock Analyst Finds Best Options Strategies $AAPL $BABA $AMZN $FNMA http://t.co/5mkb4YwJbk', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1101409862, 'id_str': '1101409862', 'name': 'Alex Valter', 'screen_name': 'greatspoke', 'location': 'USA', 'url': None, 'description': 'Right now, you can participate in a new unique social experiment', 'protected': False, 'verified': False, 'followers_count': 217832, 'friends_count': 26, 'listed_count': 70, 'favourites_count': 784, 'statuses_count': 9397, 'created_at': 'Fri Jan 18 16:32:01 +0000 2013', 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '9EB300', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1101409862/1401883721', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 90, 'favorite_count': 0, 'entities': {'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/5mkb4YwJbk', 'expanded_url': 'http://goo.gl/I25yRb', 'display_url': 'goo.gl/I25yRb', 'indices': [68, 90]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [44, 49]}, {'text': 'BABA', 'indices': [50, 55]}, {'text': 'AMZN', 'indices': [56, 61]}, {'text': 'FNMA', 'indices': [62, 67]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",0.0050573824,0.54425156,0.4506911
6,2014-12-07 10:19:54+00:00,541537578517004288,541537578517004288,RT @greatspoke: Stock Analyst Finds Best Options Strategies $AAPL $BABA $AMZN $FNMA http://t.co/5mkb4YwJbk,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 2781371003, 'id_str': '2781371003', 'name': 'viperem331', 'screen_name': 'viperem331', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 2, 'friends_count': 108, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 719, 'created_at': 'Tue Sep 23 14:58:25 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/516580201229082624/15gjr7mY_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/516580201229082624/15gjr7mY_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2781371003/1413539961', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/5mkb4YwJbk', 'expanded_url': 'http://goo.gl/I25yRb', 'display_url': 'goo.gl/I25yRb', 'indices': [84, 106]}], 'user_mentions': [{'screen_name': 'greatspoke', 'name': 'Alex Valter', 'id': 1101409862, 'id_str': '1101409862', 'indices': [3, 14]}], 'symbols': [{'text': 'AAPL', 'indices': [60, 65]}, {'text': 'BABA', 'indices': [66, 71]}, {'text': 'AMZN', 'indices': [72, 77]}, {'text': 'FNMA', 'indices': [78, 83]}]}",,False,False,False,medium,en,2014-12-07 10:19:54.657,"{'created_at': 'Sun Dec 07 09:51:47 +0000 2014', 'id': 541530502499680256, 'id_str': '541530502499680256', 'text': 'Stock Analyst Finds Best Options Strategies $AAPL $BABA $AMZN $FNMA http://t.co/5mkb4YwJbk', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1101409862, 'id_str': '1101409862', 'name': 'Alex Valter', 'screen_name': 'greatspoke', 'location': 'USA', 'url': None, 'description': 'Right now, you can participate in a new unique social experiment', 'protected': False, 'verified': False, 'followers_count': 217832, 'friends_count': 26, 'listed_count': 70, 'favourites_count': 784, 'statuses_count': 9397, 'created_at': 'Fri Jan 18 16:32:01 +0000 2013', 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '9EB300', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/474163702090846211/LRTo8EvN_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1101409862/1401883721', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 118, 'favorite_count': 0, 'entities': {'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/5mkb4YwJbk', 'expanded_url': 'http://goo.gl/I25yRb', 'display_url': 'goo.gl/I25yRb', 'indices': [68, 90]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [44, 49]}, {'text': 'BABA', 'indices': [50, 55]}, {'text': 'AMZN', 'indices': [56, 61]}, {'text': 'FNMA', 'indices': [62, 67]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",0.0050573824,0.54425156,0.4506911
7,2014-12-07 00:18:29+00:00,541386227086159875,541386227086159872,Are you Bearish on these #stocks $BRE $AON $PG $AAPL #newsletter http://t.co/wP1aSCW33o,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2749744032, 'id_str': '2749744032', 'name': 'Lyndsay Fitzsimmons', 'screen_name': 'poised73', 'location': 'Levis, Quebec', 'url': None, 'description': 'I destroy my enemies when I make them my friends. - Abraham Lincoln', 'protected': False, 'verified': False, 'followers_count': 193, 'friends_count': 632, 'listed_count': 4, 'favourites_count': 0, 'statuses_count': 1083, 'created_at': 'Wed Aug 20 17:39:23 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/502172636571389952/zuD9l5QG_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/502172636571389952/zuD9l5QG_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'stocks', 'indices': [25, 32]}, {'text': 'newsletter', 'indices': [53, 64]}], 'trends': [], 'urls': [{'url': 'http://t.co/wP1aSCW33o', 'expanded_url': 'http://bit.ly/1A4qbFZ', 'display_url': 'bit.ly/1A4qbFZ', 'indices': [65, 87]}], 'user_mentions': [], 'symbols': [{'text': 'BRE', 'indices': [33, 37]}, {'text': 'AON', 'indices': [38, 42]}, {'text': 'PG', 'indices': [43, 46]}, {'text': 'AAPL', 'indices': [47, 52]}]}",,False,False,False,medium,en,2014-12-07 00:18:29.664,,0.3901016,0.57828367,0.031614665
8,2014-12-06 23:08:16+00:00,541368556487589888,541368556487589888,Are you looking for more winners like $ACM $EBAY $EXR $AAPL #moneymanagement http://t.co/aA8GfmP2fZ,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2717670992, 'id_str': '2717670992', 'name': 'Maryellen Hall', 'screen_name': 'JayMaryellen', 'location': 'Harford, Pennsylvania', 'url': None, 'description': 'Sports serve society by providing vivid examples of excellence. - George F. Will', 'protected': False, 'verified': False, 'followers_count': 11, 'friends_count': 0, 'listed_count': 1, 'favourites_count': 0, 'statuses_count': 812, 'created_at': 'Fri Aug 08 18:14:00 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/497813434579161088/QLjagdsZ_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/497813434579161088/QLjagdsZ_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'moneymanagement', 'indices': [60, 76]}], 'trends': [], 'urls': [{'url': 'http://t.co/aA8GfmP2fZ', 'expanded_url': 'http://bit.ly/1G0AqNB', 'display_url': 'bit.ly/1G0AqNB', 'indices': [77, 99]}], 'user_mentions': [], 'symbols': [{'text': 'ACM', 'indices': [38, 42]}, {'text': 'EBAY', 'indices': [43, 48]}, {'text': 'EXR', 'indices': [49, 53]}, {'text': 'AAPL', 'indices': [54, 59]}]}",,False,False,False,medium,en,2014-12-06 23:08:16.665,,0.0036414368,0.30077347,0.695585
9,2014-12-06 23:15:33+00:00,541370389385854976,541370389385854976,Get Free research on $MOS $LO $AAPL $QLYS #Stock http://t.co/AS5XysHnbM,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",False,,,,,,"{'id': 2748213111, 'id_str': '2748213111', 'name': 'Genia Crist', 'screen_name': 'CristGenia', 'location': 'Ark, VA', 'url': None, 'description': 'Attention to health is lifes greatest hindrance. - Plato', 'protected': False, 'verified': False, 'followers_count': 210, 'friends_count': 624, 'listed_count': 3, 'favourites_count': 0, 'statuses_count': 567, 'created_at': 'Wed Aug 20 17:43:03 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/502174098114355200/ksJJGc36_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/502174098114355200/ksJJGc36_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Stock', 'indices': [42, 48]}], 'trends': [], 'urls': [{'url': 'http://t.co/AS5XysHnbM', 'expanded_url': 'http://bit.ly/1Ih1vA4', 'display_url': 'bit.ly/1Ih1vA4', 'indices': [49, 71]}], 'user_mentions': [], 'symbols': [{'text': 'MOS', 'indices': [21, 25]}, {'text': 'LO', 'indices': [26, 29]}, {'text': 'AAPL', 'indices': [30, 35]}, {'text': 'QLYS', 'indices': [36, 41]}]}",,False,False,False,medium,en,2014-12-06 23:15:33.662,,0.0065212166,0.54863846,0.44484022
