,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,extended_entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,retweeted_status,negative,neutral,positive
0,2015-03-28 20:07:09+00:00,581910417926201344,581910417926201344,Logging in now to live stock chat http://t.co/ndv5bWOOj4 $GOOG $AAPL $FB $EBAY #options #stocks #daytrading http://t.co/izkdEQ5ZJf,"<a href=""http://www.simplycast.com"" rel=""nofollow"">SimplyCast</a>",False,,,,,,"{'id': 20331665, 'id_str': '20331665', 'name': 'Stock Hobbit', 'screen_name': 'stockhobbit', 'location': 'NZ', 'url': 'http://www.OptionMillionaires.com', 'description': 'Busy, Busy Hobbit', 'protected': False, 'verified': False, 'followers_count': 4855, 'friends_count': 2228, 'listed_count': 46, 'favourites_count': 18, 'statuses_count': 7000, 'created_at': 'Sat Feb 07 20:39:54 +0000 2009', 'utc_offset': -21600, 'time_zone': 'Mountain Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '0FAE20', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/4384260/shire.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/4384260/shire.jpg', 'profile_background_tile': False, 'profile_link_color': '619EE5', 'profile_sidebar_border_color': '6FA951', 'profile_sidebar_fill_color': '0F571C', 'profile_text_color': 'E66F00', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/77084351/Bilbo_smoking_a_pipe_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/77084351/Bilbo_smoking_a_pipe_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/20331665/1420561132', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'options', 'indices': [79, 87]}, {'text': 'stocks', 'indices': [88, 95]}, {'text': 'daytrading', 'indices': [96, 107]}], 'trends': [], 'urls': [{'url': 'http://t.co/ndv5bWOOj4', 'expanded_url': 'http://www.optionmillionaires.com/', 'display_url': 'optionmillionaires.com', 'indices': [34, 56]}], 'user_mentions': [], 'symbols': [{'text': 'GOOG', 'indices': [57, 62]}, {'text': 'AAPL', 'indices': [63, 68]}, {'text': 'FB', 'indices': [69, 72]}, {'text': 'EBAY', 'indices': [73, 78]}], 'media': [{'id': 581910417729036288, 'id_str': '581910417729036288', 'indices': [108, 130], 'media_url': 'http://pbs.twimg.com/media/CBNccRvWoAAvLBn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CBNccRvWoAAvLBn.jpg', 'url': 'http://t.co/izkdEQ5ZJf', 'display_url': 'pic.twitter.com/izkdEQ5ZJf', 'expanded_url': 'http://twitter.com/stockhobbit/status/581910417926201344/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 449, 'h': 600, 'resize': 'fit'}, 'large': {'w': 449, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 454, 'resize': 'fit'}}}]}","{'media': [{'id': 581910417729036288, 'id_str': '581910417729036288', 'indices': [108, 130], 'media_url': 'http://pbs.twimg.com/media/CBNccRvWoAAvLBn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CBNccRvWoAAvLBn.jpg', 'url': 'http://t.co/izkdEQ5ZJf', 'display_url': 'pic.twitter.com/izkdEQ5ZJf', 'expanded_url': 'http://twitter.com/stockhobbit/status/581910417926201344/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 449, 'h': 600, 'resize': 'fit'}, 'large': {'w': 449, 'h': 600, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 454, 'resize': 'fit'}}}]}",False,False,False,low,en,2015-03-28 20:07:09.663,,0.0048099756,0.74366045,0.25152946
1,2015-03-28 20:10:12+00:00,581911185471057920,581911185471057920,"""@greensboro_nc: One useful iPhone apps is coming to Apple Watch – here's what http://t.co/9ANyeQKKPr #Apple • $AAPL http://t.co/UQD5H9pqGB""","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 535977623, 'id_str': '535977623', 'name': 'Linda Lee King', 'screen_name': 'LindaLeeKing', 'location': ' Redding, California ', 'url': 'http://www.lindaleeking.com', 'description': ""I'm an artist! Got to do my own thing! No one is safe from inhumanity, so be f!!king kind! PTSD forever yours. lindaleeking1950@gmail.com"", 'protected': False, 'verified': False, 'followers_count': 11213, 'friends_count': 10442, 'listed_count': 378, 'favourites_count': 58556, 'statuses_count': 102033, 'created_at': 'Sun Mar 25 04:10:56 +0000 2012', 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '190E1F', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/506289501707059200/rW44hODB.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/506289501707059200/rW44hODB.png', 'profile_background_tile': True, 'profile_link_color': '313F4C', 'profile_sidebar_border_color': '9AAD8E', 'profile_sidebar_fill_color': '728E83', 'profile_text_color': '496F78', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/547169702108086272/3e0O5GBm_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/547169702108086272/3e0O5GBm_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/535977623/1419025840', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Apple', 'indices': [102, 108]}], 'trends': [], 'urls': [{'url': 'http://t.co/9ANyeQKKPr', 'expanded_url': 'http://nc.gs/1I5mIuS', 'display_url': 'nc.gs/1I5mIuS', 'indices': [79, 101]}], 'user_mentions': [{'screen_name': 'greensboro_nc', 'name': '#SocialMedia NC', 'id': 28918980, 'id_str': '28918980', 'indices': [1, 15]}], 'symbols': [{'text': 'AAPL', 'indices': [111, 116]}], 'media': [{'id': 581910664232366080, 'id_str': '581910664232366080', 'indices': [117, 139], 'media_url': 'http://pbs.twimg.com/media/CBNcqoCU8AADKXC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CBNcqoCU8AADKXC.jpg', 'url': 'http://t.co/UQD5H9pqGB', 'display_url': 'pic.twitter.com/UQD5H9pqGB', 'expanded_url': 'http://twitter.com/greensboro_nc/status/581910664395956225/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 428, 'resize': 'fit'}, 'small': {'w': 340, 'h': 242, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 731, 'resize': 'fit'}}, 'source_status_id': 581910664395956225, 'source_status_id_str': '581910664395956225'}]}","{'media': [{'id': 581910664232366080, 'id_str': '581910664232366080', 'indices': [117, 139], 'media_url': 'http://pbs.twimg.com/media/CBNcqoCU8AADKXC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CBNcqoCU8AADKXC.jpg', 'url': 'http://t.co/UQD5H9pqGB', 'display_url': 'pic.twitter.com/UQD5H9pqGB', 'expanded_url': 'http://twitter.com/greensboro_nc/status/581910664395956225/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 600, 'h': 428, 'resize': 'fit'}, 'small': {'w': 340, 'h': 242, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 731, 'resize': 'fit'}}, 'source_status_id': 581910664395956225, 'source_status_id_str': '581910664395956225'}]}",False,False,False,low,en,2015-03-28 20:10:12.660,,0.002249499,0.2149569,0.78279364
2,2015-03-28 13:21:22+00:00,581808299185704960,581808299185704960,"Could also be an investment blog. ""Buy $AAPL"" would be the mantra. http://t.co/gOyJTWVTjR","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 3121639449, 'id_str': '3121639449', 'name': '$AAPL', 'screen_name': 'NewsAAPL', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 14, 'friends_count': 50, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2199, 'created_at': 'Fri Mar 27 16:30:16 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/581493662460301312/TgAl19_O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/581493662460301312/TgAl19_O_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/gOyJTWVTjR', 'expanded_url': 'http://ift.tt/1HSvqQk', 'display_url': 'ift.tt/1HSvqQk', 'indices': [67, 89]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [39, 44]}]}",,False,False,False,low,en,2015-03-28 13:21:22.658,,0.030436821,0.652267,0.31729612
3,2015-03-28 00:03:32+00:00,581607517874057216,581607517874057216,"Research Analysts' Upgrades for March, 27th (AAPL, AMSF, AXR, BCE, CHW, DRI, FAST, ISRG ... - TickerLens $AAPL #wlst http://t.co/l2vXrU2eYN","<a href=""http://www.majortopics.com"" rel=""nofollow"">Major Topics</a>",False,,,,,,"{'id': 3044159284, 'id_str': '3044159284', 'name': 'WLST.com', 'screen_name': 'wlstcom', 'location': 'digital', 'url': 'http://wlst.com', 'description': 'wall street breaking news, investing news, trading news ++free streaming news, trends, buzz', 'protected': False, 'verified': False, 'followers_count': 622, 'friends_count': 1574, 'listed_count': 118, 'favourites_count': 4, 'statuses_count': 27678, 'created_at': 'Wed Feb 18 01:26:31 +0000 2015', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'ABB8C2', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/569924896747438080/E4LyeJyN_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/569924896747438080/E4LyeJyN_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3044159284/1424715158', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'wlst', 'indices': [111, 116]}], 'trends': [], 'urls': [{'url': 'http://t.co/l2vXrU2eYN', 'expanded_url': 'http://tickerlens.com/2015/03/27/research-analysts-upgrades-for-march-27th-aapl-amsf-axr-bce-chw-dri-fast-isrg', 'display_url': 'tickerlens.com/2015/03/27/res…', 'indices': [117, 139]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [105, 110]}]}",,False,False,False,low,en,2015-03-28 00:03:32.663,,0.008662981,0.8667287,0.12460823
4,2015-03-28 13:11:37+00:00,581805845542924288,581805845542924288,Tech Talk $AAPL http://t.co/EFOOdZvEL2,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",False,,,,,,"{'id': 22264891, 'id_str': '22264891', 'name': 'tradingpoints', 'screen_name': 'tradingpoints', 'location': 'USA', 'url': 'http://thecontrariancorner.com', 'description': 'Quantitative Analysis of the Markets', 'protected': False, 'verified': False, 'followers_count': 12802, 'friends_count': 276, 'listed_count': 568, 'favourites_count': 2019, 'statuses_count': 45268, 'created_at': 'Sat Feb 28 15:32:25 +0000 2009', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '333333', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/538049605/flag.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/538049605/flag.jpg', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/566358368403484672/laqSNwO2_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/566358368403484672/laqSNwO2_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/22264891/1353348334', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/EFOOdZvEL2', 'expanded_url': 'http://stks.co/e1xrE', 'display_url': 'stks.co/e1xrE', 'indices': [16, 38]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [10, 15]}]}",,False,False,False,low,en,2015-03-28 13:11:37.664,,0.009682189,0.6602471,0.33007082
5,2015-03-28 02:21:38+00:00,581642271872802816,581642271872802816,How To Pre Order Apple Watch Ahead Of Its Release $AAPL $BBY | http://t.co/zTVwJBkKQG http://t.co/nfYhYBZcjX,"<a href=""http://hedgeaccordingly.com"" rel=""nofollow"">Hedgely1</a>",False,,,,,,"{'id': 820110584, 'id_str': '820110584', 'name': 'HedgeBz Top News', 'screen_name': 'Hedgely', 'location': '', 'url': None, 'description': 'Top Articles From http://Hedge.Bz | #6 on Top 50 Investing Blogs http://dailyreckoning.com/the-50-best-investing-blogs/', 'protected': False, 'verified': False, 'followers_count': 700, 'friends_count': 0, 'listed_count': 43, 'favourites_count': 315, 'statuses_count': 1975, 'created_at': 'Wed Sep 12 18:31:12 +0000 2012', 'utc_offset': -14400, 'time_zone': 'La Paz', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/813935420/c277d5a77add6c16d9b0247ddcd7c50c.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/813935420/c277d5a77add6c16d9b0247ddcd7c50c.jpeg', 'profile_background_tile': False, 'profile_link_color': '2753F2', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/573208384041664513/x2C0Hze3_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/573208384041664513/x2C0Hze3_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/820110584/1421475388', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/zTVwJBkKQG', 'expanded_url': 'http://hedge.bz/1I1uTs1', 'display_url': 'hedge.bz/1I1uTs1', 'indices': [63, 85]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [50, 55]}, {'text': 'BBY', 'indices': [56, 60]}], 'media': [{'id': 581642266512502784, 'id_str': '581642266512502784', 'indices': [86, 108], 'media_url': 'http://pbs.twimg.com/media/CBJoj0nUsAA584u.png', 'media_url_https': 'https://pbs.twimg.com/media/CBJoj0nUsAA584u.png', 'url': 'http://t.co/nfYhYBZcjX', 'display_url': 'pic.twitter.com/nfYhYBZcjX', 'expanded_url': 'http://twitter.com/Hedgely/status/581642271872802816/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 338, 'h': 269, 'resize': 'fit'}, 'medium': {'w': 338, 'h': 269, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 338, 'h': 269, 'resize': 'fit'}}}]}","{'media': [{'id': 581642266512502784, 'id_str': '581642266512502784', 'indices': [86, 108], 'media_url': 'http://pbs.twimg.com/media/CBJoj0nUsAA584u.png', 'media_url_https': 'https://pbs.twimg.com/media/CBJoj0nUsAA584u.png', 'url': 'http://t.co/nfYhYBZcjX', 'display_url': 'pic.twitter.com/nfYhYBZcjX', 'expanded_url': 'http://twitter.com/Hedgely/status/581642271872802816/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 338, 'h': 269, 'resize': 'fit'}, 'medium': {'w': 338, 'h': 269, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 338, 'h': 269, 'resize': 'fit'}}}]}",False,False,False,low,en,2015-03-28 02:21:38.662,,0.0039787535,0.747299,0.24872231
6,2015-03-28 19:37:09+00:00,581902868183060480,581902868183060480,http://t.co/Z9ez8uGMdH &lt;-- This Ebook can take your stock trading to the next level! Awesome advice! $MBLY $AAPL $JCP $TASR $GOOG,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>",False,,,,,,"{'id': 3035181277, 'id_str': '3035181277', 'name': 'James', 'screen_name': 'trading_ebooks', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 6, 'friends_count': 60, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2338, 'created_at': 'Sat Feb 21 20:05:56 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/569226668426801152/Si5hgL0a_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/569226668426801152/Si5hgL0a_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/Z9ez8uGMdH', 'expanded_url': 'http://goo.gl/nm5Iwl', 'display_url': 'goo.gl/nm5Iwl', 'indices': [0, 22]}], 'user_mentions': [], 'symbols': [{'text': 'MBLY', 'indices': [104, 109]}, {'text': 'AAPL', 'indices': [110, 115]}, {'text': 'JCP', 'indices': [116, 120]}, {'text': 'TASR', 'indices': [121, 126]}, {'text': 'GOOG', 'indices': [127, 132]}]}",,False,False,False,low,en,2015-03-28 19:37:09.664,,0.0020735373,0.016403805,0.98152286
7,2015-03-28 18:38:27+00:00,581888095840301056,581888095840301056,"Trade $AAPL #FREE Nightly Updates are #posted here on #Twitter, or you can visit the #Trade #AAPL FREE #website he… http://t.co/gOyJTWVTjR","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 3121639449, 'id_str': '3121639449', 'name': '$AAPL', 'screen_name': 'NewsAAPL', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 22, 'friends_count': 50, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2711, 'created_at': 'Fri Mar 27 16:30:16 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/581493662460301312/TgAl19_O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/581493662460301312/TgAl19_O_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'FREE', 'indices': [12, 17]}, {'text': 'posted', 'indices': [38, 45]}, {'text': 'Twitter', 'indices': [54, 62]}, {'text': 'Trade', 'indices': [85, 91]}, {'text': 'AAPL', 'indices': [92, 97]}, {'text': 'website', 'indices': [103, 111]}], 'trends': [], 'urls': [{'url': 'http://t.co/gOyJTWVTjR', 'expanded_url': 'http://ift.tt/1HSvqQk', 'display_url': 'ift.tt/1HSvqQk', 'indices': [116, 138]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [6, 11]}]}",,False,False,False,low,en,2015-03-28 18:38:27.663,,0.0036819812,0.8110714,0.18524677
8,2015-03-28 18:38:30+00:00,581888108414832640,581888108414832640,Hope I win this #iPad mini from ValueWalk! $AAPL http://t.co/iMjXjQ6SDx http://t.co/6uDFTovoGo http://t.co/gOyJTWVTjR,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 3121639449, 'id_str': '3121639449', 'name': '$AAPL', 'screen_name': 'NewsAAPL', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 22, 'friends_count': 50, 'listed_count': 0, 'favourites_count': 0, 'statuses_count': 2723, 'created_at': 'Fri Mar 27 16:30:16 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/581493662460301312/TgAl19_O_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/581493662460301312/TgAl19_O_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'iPad', 'indices': [16, 21]}], 'trends': [], 'urls': [{'url': 'http://t.co/iMjXjQ6SDx', 'expanded_url': 'http://www.valuewalk.com', 'display_url': 'valuewalk.com', 'indices': [49, 71]}, {'url': 'http://t.co/6uDFTovoGo', 'expanded_url': 'http://lockerdo.me/crhBW', 'display_url': 'lockerdo.me/crhBW', 'indices': [72, 94]}, {'url': 'http://t.co/gOyJTWVTjR', 'expanded_url': 'http://ift.tt/1HSvqQk', 'display_url': 'ift.tt/1HSvqQk', 'indices': [95, 117]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [43, 48]}]}",,False,False,False,low,en,2015-03-28 18:38:30.661,,0.0020201255,0.034065038,0.96391493
9,2015-03-28 15:12:53+00:00,581836363269414913,581836363269414912,"Team up! #Volvo says its open to $GOOG, $AAPL partnerships. http://t.co/Aqm22LFxkU","<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",False,,,,,,"{'id': 2263452746, 'id_str': '2263452746', 'name': 'ARK Indu Innovation', 'screen_name': 'ARKindu', 'location': 'New York, NY', 'url': 'http://www.ark-invest.com', 'description': ""ARK's Thematic Industrial Innovation Team. News and market insights on robots, alternative energy, electric vehicles, UAVs, 3D printing, and nanomaterials."", 'protected': False, 'verified': False, 'followers_count': 782, 'friends_count': 554, 'listed_count': 59, 'favourites_count': 3, 'statuses_count': 6215, 'created_at': 'Thu Dec 26 23:16:04 +0000 2013', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/456839064453267456/85KgFZ5b.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/456839064453267456/85KgFZ5b.jpeg', 'profile_background_tile': False, 'profile_link_color': '728472', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/507261749985157122/2KtZlTUT_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/507261749985157122/2KtZlTUT_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2263452746/1402609452', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Volvo', 'indices': [9, 15]}], 'trends': [], 'urls': [{'url': 'http://t.co/Aqm22LFxkU', 'expanded_url': 'http://bit.ly/1HZmpSd', 'display_url': 'bit.ly/1HZmpSd', 'indices': [60, 82]}], 'user_mentions': [], 'symbols': [{'text': 'GOOG', 'indices': [33, 38]}, {'text': 'AAPL', 'indices': [40, 45]}]}",,False,False,False,low,en,2015-03-28 15:12:53.657,,0.0022857874,0.17224425,0.8254701
