,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,extended_entities,negative,neutral,positive
0,2015-07-26 02:47:09+00:00,625135237224378368,625135237224378368,"Is ""Now That's What I Call Music"" is the original monthly music subscription service? $P $AAPL","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1583343733, 'id_str': '1583343733', 'name': 'Dave Goldman', 'screen_name': 'DGoldmanVol', 'location': '', 'url': None, 'description': 'Following RT Market News', 'protected': False, 'verified': False, 'followers_count': 55, 'friends_count': 416, 'listed_count': 0, 'favourites_count': 42, 'statuses_count': 154, 'created_at': 'Wed Jul 10 15:01:46 +0000 2013', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/595725197468180481/9ruB0neh_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/595725197468180481/9ruB0neh_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'P', 'indices': [86, 88]}, {'text': 'AAPL', 'indices': [89, 94]}]}",False,False,False,low,en,2015-07-26 02:47:09.662,,0.014059844,0.83964336,0.14629668
1,2015-07-26 08:26:28+00:00,625220629071933440,625220629071933440,".@Android will get @Fallout Shelter on August 14... will you play? #gaming $GOOG, $AAPL http://t.co/qvq843WRNn http://t.co/NC203yFQbD","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 183972338, 'id_str': '183972338', 'name': 'Cameron Wilmot', 'screen_name': 'camwilmot', 'location': 'Taipei, Taiwan', 'url': 'http://www.tweaktown.com', 'description': 'Founder and Managing Director of @TweakTown. An Aussie tweeting from Taiwan about life, thoughts and tech.', 'protected': False, 'verified': False, 'followers_count': 643, 'friends_count': 90, 'listed_count': 146, 'favourites_count': 350, 'statuses_count': 30760, 'created_at': 'Sat Aug 28 10:34:56 +0000 2010', 'utc_offset': 28800, 'time_zone': 'Taipei', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'B2DFDA', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/281440483/twitbacks_background.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/281440483/twitbacks_background.jpg', 'profile_background_tile': False, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'EEEEEE', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/578356511698776065/BIQvkJWB_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/578356511698776065/BIQvkJWB_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/183972338/1423760687', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'gaming', 'indices': [67, 74]}], 'trends': [], 'urls': [{'url': 'http://t.co/qvq843WRNn', 'expanded_url': 'http://www.tweaktown.com/news/46635/android-fallout-shelter-august-14-play/index.html', 'display_url': 'tweaktown.com/news/46635/and…', 'indices': [88, 110]}], 'user_mentions': [{'screen_name': 'Android', 'name': 'Android', 'id': 382267114, 'id_str': '382267114', 'indices': [1, 9]}, {'screen_name': 'Fallout', 'name': 'Fallout', 'id': 112511880, 'id_str': '112511880', 'indices': [19, 27]}], 'symbols': [{'text': 'GOOG', 'indices': [75, 80]}, {'text': 'AAPL', 'indices': [82, 87]}], 'media': [{'id': 625220628971257856, 'id_str': '625220628971257856', 'indices': [111, 133], 'media_url': 'http://pbs.twimg.com/media/CK062XgUAAA00zf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CK062XgUAAA00zf.jpg', 'url': 'http://t.co/NC203yFQbD', 'display_url': 'pic.twitter.com/NC203yFQbD', 'expanded_url': 'http://twitter.com/camwilmot/status/625220629071933440/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 575, 'resize': 'fit'}}}]}",False,False,False,low,en,2015-07-26 08:26:28.665,"{'media': [{'id': 625220628971257856, 'id_str': '625220628971257856', 'indices': [111, 133], 'media_url': 'http://pbs.twimg.com/media/CK062XgUAAA00zf.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CK062XgUAAA00zf.jpg', 'url': 'http://t.co/NC203yFQbD', 'display_url': 'pic.twitter.com/NC203yFQbD', 'expanded_url': 'http://twitter.com/camwilmot/status/625220629071933440/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 191, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 337, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 575, 'resize': 'fit'}}}]}",0.0050369427,0.7201826,0.27478045
2,2015-07-26 17:40:57+00:00,625360169354964992,625360169354964992,@jedimarkus77 that should pop $AAPL up tomorow.,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,6.25358595773694e+17,6.25358595773694e+17,317041794.0,317041794.0,jedimarkus77,"{'id': 246134345, 'id_str': '246134345', 'name': 'Gavin Martinsson', 'screen_name': 'GEQSense', 'location': 'SB, California', 'url': 'http://www.equitysense.com', 'description': 'I trade stocks, forex and futures. I co-founded Equity Sense. You should check it out, we give out free smiles.', 'protected': False, 'verified': False, 'followers_count': 2570, 'friends_count': 185, 'listed_count': 166, 'favourites_count': 2160, 'statuses_count': 111126, 'created_at': 'Wed Feb 02 05:53:20 +0000 2011', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '022330', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/838828796/5f1f724c10c3e170d8f85c657ad62b9b.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/838828796/5f1f724c10c3e170d8f85c657ad62b9b.jpeg', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/570802482788302848/GUz9CVqg_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/570802482788302848/GUz9CVqg_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/246134345/1352438794', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [{'screen_name': 'jedimarkus77', 'name': 'jedimarkus', 'id': 317041794, 'id_str': '317041794', 'indices': [0, 13]}], 'symbols': [{'text': 'AAPL', 'indices': [30, 35]}]}",False,False,False,low,en,2015-07-26 17:40:57.661,,0.010143726,0.2684473,0.7214089
3,2015-07-26 00:16:30+00:00,625097324889554945,625097324889554944,Buy These 2 All-American Growth Stocks $GBX $LGIH Also $AAPL $AMZN $NFLX $TSLA http://t.co/PoAnZfJcBf … … http://t.co/XG5hVFJGig,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 579, 'friends_count': 142, 'listed_count': 654, 'favourites_count': 0, 'statuses_count': 195043, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/PoAnZfJcBf', 'expanded_url': 'http://goo.gl/fsXm0V', 'display_url': 'goo.gl/fsXm0V', 'indices': [79, 101]}, {'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [106, 128]}], 'user_mentions': [], 'symbols': [{'text': 'GBX', 'indices': [39, 43]}, {'text': 'LGIH', 'indices': [44, 49]}, {'text': 'AAPL', 'indices': [55, 60]}, {'text': 'AMZN', 'indices': [61, 66]}, {'text': 'NFLX', 'indices': [67, 72]}, {'text': 'TSLA', 'indices': [73, 78]}]}",False,False,False,low,en,2015-07-26 00:16:30.657,,0.0072952365,0.5382511,0.4544535
4,2015-07-26 00:19:15+00:00,625098016970702849,625098016970702848,"After its first Profitable Quarter..
$AMZN now Has a P/E
EPS / Share price = 984
va $AAPL P/E of 14

#Hmmmm … … … … http://t.co/XG5hVFJGig","<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 580, 'friends_count': 142, 'listed_count': 654, 'favourites_count': 0, 'statuses_count': 195123, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'Hmmmm', 'indices': [101, 107]}], 'trends': [], 'urls': [{'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [116, 138]}], 'user_mentions': [], 'symbols': [{'text': 'AMZN', 'indices': [37, 42]}, {'text': 'AAPL', 'indices': [84, 89]}]}",False,False,False,low,en,2015-07-26 00:19:15.662,,0.017666962,0.643072,0.33926108
5,2015-07-26 16:01:04+00:00,625335032882794496,625335032882794496,bosocial: bosocial: launatoo82 : RT BoardCentral: Twitter Stock buzz: $AAPL $FB $IBM $TSLA $EURUSD (02:31 pm) … … … … … …,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 3341108853, 'id_str': '3341108853', 'name': 'zooey m', 'screen_name': 'm_zooey', 'location': '', 'url': 'http://bit.ly/affprogr', 'description': None, 'protected': False, 'verified': False, 'followers_count': 1082, 'friends_count': 1487, 'listed_count': 189, 'favourites_count': 24, 'statuses_count': 25149, 'created_at': 'Mon Jun 22 11:56:21 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/612969970595557376/5tCHyp65_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/612969970595557376/5tCHyp65_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3341108853/1434978570', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [70, 75]}, {'text': 'FB', 'indices': [76, 79]}, {'text': 'IBM', 'indices': [80, 84]}, {'text': 'TSLA', 'indices': [85, 90]}, {'text': 'EURUSD', 'indices': [91, 98]}]}",False,False,False,low,en,2015-07-26 16:01:04.659,,0.011513771,0.87750393,0.1109824
6,2015-07-26 16:01:12+00:00,625335066454048768,625335066454048768,m_zooey: bosocial: som50579: launatoo82 : RT BoardCentral: Twitter Stock buzz: $AAPL $FB $IBM $TSLA $EURUSD (02:31 pm) … … … … Great opport…,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 3341108853, 'id_str': '3341108853', 'name': 'zooey m', 'screen_name': 'm_zooey', 'location': '', 'url': 'http://bit.ly/affprogr', 'description': None, 'protected': False, 'verified': False, 'followers_count': 1082, 'friends_count': 1487, 'listed_count': 189, 'favourites_count': 24, 'statuses_count': 25176, 'created_at': 'Mon Jun 22 11:56:21 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme18/bg.gif', 'profile_background_tile': False, 'profile_link_color': '89C9FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/612969970595557376/5tCHyp65_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/612969970595557376/5tCHyp65_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3341108853/1434978570', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [79, 84]}, {'text': 'FB', 'indices': [85, 88]}, {'text': 'IBM', 'indices': [89, 93]}, {'text': 'TSLA', 'indices': [94, 99]}, {'text': 'EURUSD', 'indices': [100, 107]}]}",False,False,False,low,en,2015-07-26 16:01:12.663,,0.0048906985,0.2517556,0.7433537
7,2015-07-26 18:48:27+00:00,625377156307255297,625377156307255296,Interactive Chart -&gt;  http://t.co/oCVPfns0yU    $AAPL Cash from Operations is Growing. http://t.co/475KyjzmTx http://t.co/XG5hVFJGig,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 584, 'friends_count': 142, 'listed_count': 661, 'favourites_count': 0, 'statuses_count': 196960, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/oCVPfns0yU', 'expanded_url': 'http://bit.ly/1GJb3PR', 'display_url': 'bit.ly/1GJb3PR', 'indices': [25, 47]}, {'url': 'http://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [113, 135]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [51, 56]}], 'media': [{'id': 625376855663624192, 'id_str': '625376855663624192', 'indices': [90, 112], 'media_url': 'http://pbs.twimg.com/media/CK3I79SUwAA91E2.png', 'media_url_https': 'https://pbs.twimg.com/media/CK3I79SUwAA91E2.png', 'url': 'http://t.co/475KyjzmTx', 'display_url': 'pic.twitter.com/475KyjzmTx', 'expanded_url': 'http://twitter.com/CMLviz/status/625376856271777792/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 251, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 990, 'h': 732, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 443, 'resize': 'fit'}}, 'source_status_id': 625376856271777792, 'source_status_id_str': '625376856271777792'}]}",False,False,False,low,en,2015-07-26 18:48:27.666,"{'media': [{'id': 625376855663624192, 'id_str': '625376855663624192', 'indices': [90, 112], 'media_url': 'http://pbs.twimg.com/media/CK3I79SUwAA91E2.png', 'media_url_https': 'https://pbs.twimg.com/media/CK3I79SUwAA91E2.png', 'url': 'http://t.co/475KyjzmTx', 'display_url': 'pic.twitter.com/475KyjzmTx', 'expanded_url': 'http://twitter.com/CMLviz/status/625376856271777792/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 340, 'h': 251, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 990, 'h': 732, 'resize': 'fit'}, 'medium': {'w': 600, 'h': 443, 'resize': 'fit'}}, 'source_status_id': 625376856271777792, 'source_status_id_str': '625376856271777792'}]}",0.0024286422,0.16917072,0.8284006
8,2015-07-26 20:30:12+00:00,625402762495275009,625402762495275008,Learn. Practice. Profit. Is there any other way? http://t.co/ZIGMFCAqXS &lt;------ $AAPL $NFLX $GOOGL $EURUSD #WTI FREE 1-yr subscription!,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,,,,,"{'id': 952328491, 'id_str': '952328491', 'name': 'Mike Lim', 'screen_name': 'MEQSense', 'location': 'Seattle, WA', 'url': 'http://www.equitysense.com', 'description': 'Co-founder and CEO -  Equity Sense. Engineer. Stocks. Options. Forex. Futures Trader. Join us http://www.equitysense.com!', 'protected': False, 'verified': False, 'followers_count': 360, 'friends_count': 24, 'listed_count': 21, 'favourites_count': 14, 'statuses_count': 4525, 'created_at': 'Fri Nov 16 20:00:12 +0000 2012', 'utc_offset': -25200, 'time_zone': 'Arizona', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/713330609/aab5f1ecb4cbd351a6673e14a6f2b305.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/713330609/aab5f1ecb4cbd351a6673e14a6f2b305.jpeg', 'profile_background_tile': False, 'profile_link_color': '6CBCD9', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/2857556539/955166d025646f9eb6496c2c8a795376_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/2857556539/955166d025646f9eb6496c2c8a795376_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/952328491/1353096715', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'WTI', 'indices': [110, 114]}], 'trends': [], 'urls': [{'url': 'http://t.co/ZIGMFCAqXS', 'expanded_url': 'http://bit.ly/1d2EaGe', 'display_url': 'bit.ly/1d2EaGe', 'indices': [49, 71]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [83, 88]}, {'text': 'NFLX', 'indices': [89, 94]}, {'text': 'GOOGL', 'indices': [95, 101]}, {'text': 'EURUSD', 'indices': [102, 109]}]}",False,False,False,low,en,2015-07-26 20:30:12.657,,0.007858931,0.30687827,0.6852628
9,2015-07-26 15:48:21+00:00,625331832633094145,625331832633094144,bosocial : RT BoardCentral: Twitter Stock buzz: $AAPL $FB $IBM $TSLA $EURUSD (02:31 pm) #s… … http://t.co/Csk7miIhta,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': '', 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 583, 'friends_count': 142, 'listed_count': 661, 'favourites_count': 0, 'statuses_count': 196645, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 's', 'indices': [88, 90]}], 'trends': [], 'urls': [{'url': 'http://t.co/Csk7miIhta', 'expanded_url': 'http://bosocial.com', 'display_url': 'bosocial.com', 'indices': [94, 116]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [48, 53]}, {'text': 'FB', 'indices': [54, 57]}, {'text': 'IBM', 'indices': [58, 62]}, {'text': 'TSLA', 'indices': [63, 68]}, {'text': 'EURUSD', 'indices': [69, 76]}]}",False,False,False,low,en,2015-07-26 15:48:21.660,,0.011150306,0.9010157,0.08783394
