,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,retweeted_status,negative,neutral,positive
0,2015-08-08 18:12:11+00:00,630079071741833216,630079071741833216,"Our Stock Picks Have Gained 3,600% In 10 Months! New Picks Coming: http://t.co/RHgGaQ198H $IBM $GOOG $AAPL","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 3243387344, 'id_str': '3243387344', 'name': 'Paul Henry', 'screen_name': 'MoneyMarketzz', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 13026, 'friends_count': 0, 'listed_count': 34, 'favourites_count': 0, 'statuses_count': 54986, 'created_at': 'Fri Jun 12 15:13:59 +0000 2015', 'utc_offset': -25200, 'time_zone': 'Pacific Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/609378706293821441/PgsP93Yo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/609378706293821441/PgsP93Yo_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/RHgGaQ198H', 'expanded_url': 'http://bit.ly/1OOMiY9', 'display_url': 'bit.ly/1OOMiY9', 'indices': [67, 89]}], 'user_mentions': [], 'symbols': [{'text': 'IBM', 'indices': [90, 94]}, {'text': 'GOOG', 'indices': [95, 100]}, {'text': 'AAPL', 'indices': [101, 106]}]}",False,False,False,low,en,2015-08-08 18:12:11.663,,0.0021733926,0.04463415,0.95319235
1,2015-08-08 02:44:18+00:00,629845562251169792,629845562251169792,"Lo que esta pasando con $AAPL, lo anticipo Roberto “Nostradamus” Ruarte @Roberto_Ruarte. Ver desde minuto 1:26:35 https://t.co/994QFx6bNr","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",False,,,,,,"{'id': 43636912, 'id_str': '43636912', 'name': 'PatoNet \uf8ff', 'screen_name': 'patonet', 'location': 'Still on Earth', 'url': 'http://vimeo.com/user24603572/videos', 'description': 'Futures Intraday Trader. Swing Trading using Options *Mis comentarios no son recomendaciones de Compra o Venta* Just Paper Trading', 'protected': False, 'verified': False, 'followers_count': 2354, 'friends_count': 1166, 'listed_count': 120, 'favourites_count': 1919, 'statuses_count': 30094, 'created_at': 'Sun May 31 03:55:30 +0000 2009', 'utc_offset': -18000, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000113552425/7ac3e71cc01ed985eb2b92cec226a701.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000113552425/7ac3e71cc01ed985eb2b92cec226a701.jpeg', 'profile_background_tile': True, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/419100439443808258/-XOCaLWQ_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/419100439443808258/-XOCaLWQ_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/43636912/1376853872', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'https://t.co/994QFx6bNr', 'expanded_url': 'https://vimeo.com/134915434', 'display_url': 'vimeo.com/134915434', 'indices': [114, 137]}], 'user_mentions': [{'screen_name': 'roberto_ruarte', 'name': 'Roberto A. Ruarte', 'id': 3070073066, 'id_str': '3070073066', 'indices': [72, 87]}], 'symbols': [{'text': 'AAPL', 'indices': [24, 29]}]}",False,False,False,low,pt,2015-08-08 02:44:18.662,,0.016384834,0.9017731,0.08184212
2,2015-08-08 05:47:09+00:00,629891577939296256,629891577939296256,"$NXTD Financials Updated Saturday, August 8, 2015 01:42:57 AM $AAPL $IHSI $NGCG $HCTI http://t.co/U9Zc1j8nVA","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 386787305, 'id_str': '386787305', 'name': 'Investors Hangout', 'screen_name': 'IHPosts', 'location': 'Las Vegas', 'url': 'http://InvestorsHangout.com', 'description': 'NYSE, NASDAQ, AMEX, OTCBB, Pink Sheet, Penny Stocks, Stock Message Boards, Stock Forum, Investment Board, Investment Forum, Stock Charts, Stock Quotes', 'protected': False, 'verified': False, 'followers_count': 3086, 'friends_count': 2025, 'listed_count': 172, 'favourites_count': 1, 'statuses_count': 325609, 'created_at': 'Fri Oct 07 22:17:55 +0000 2011', 'utc_offset': -14400, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1873655866/IHsmall_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1873655866/IHsmall_normal.jpg', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/U9Zc1j8nVA', 'expanded_url': 'http://dlvr.it/Bn7CqP', 'display_url': 'dlvr.it/Bn7CqP', 'indices': [86, 108]}], 'user_mentions': [], 'symbols': [{'text': 'NXTD', 'indices': [0, 5]}, {'text': 'AAPL', 'indices': [62, 67]}, {'text': 'IHSI', 'indices': [68, 73]}, {'text': 'NGCG', 'indices': [74, 79]}, {'text': 'HCTI', 'indices': [80, 85]}]}",False,False,False,low,en,2015-08-08 05:47:09.657,,0.01596833,0.9193847,0.06464687
3,2015-08-07 22:30:34+00:00,629781708162777089,629781708162777088,"RT @PipsToDollars: $AAPL $DIS #BIOTECH down BIG this week.
There are only 2 other stocks left that have't fallen:  $NFLX $AMZN 
 http://t.c…","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,,,,,"{'id': 1377472224, 'id_str': '1377472224', 'name': 'J. Wes', 'screen_name': 'fireman3099', 'location': 'TX', 'url': None, 'description': 'FireFighter and Stock/Option Trader....Love it!!', 'protected': False, 'verified': False, 'followers_count': 125, 'friends_count': 70, 'listed_count': 35, 'favourites_count': 506, 'statuses_count': 5897, 'created_at': 'Wed Apr 24 16:50:30 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/489904975292547074/5YrmTAGl_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/489904975292547074/5YrmTAGl_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1377472224/1427314518', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [{'text': 'BIOTECH', 'indices': [30, 38]}], 'trends': [], 'urls': [{'url': 'http://t.co/hb6Xz1ZqCe', 'expanded_url': 'http://cnb.cx/1DAq4si', 'display_url': 'cnb.cx/1DAq4si', 'indices': [139, 140]}], 'user_mentions': [{'screen_name': 'PipsToDollars', 'name': 'Leilani Pips™', 'id': 37469211, 'id_str': '37469211', 'indices': [3, 17]}], 'symbols': [{'text': 'AAPL', 'indices': [19, 24]}, {'text': 'DIS', 'indices': [25, 29]}, {'text': 'NFLX', 'indices': [115, 120]}, {'text': 'AMZN', 'indices': [121, 126]}]}",False,False,False,low,en,2015-08-07 22:30:34.661,"{'created_at': 'Fri Aug 07 20:35:08 +0000 2015', 'id': 629752659298226176, 'id_str': '629752659298226176', 'text': ""$AAPL $DIS #BIOTECH down BIG this week.\nThere are only 2 other stocks left that have't fallen:  $NFLX $AMZN \n http://t.co/hb6Xz1ZqCe"", 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 37469211, 'id_str': '37469211', 'name': 'Leilani Pips™', 'screen_name': 'PipsToDollars', 'location': 'E-Mail:Pipstodollars@gmail.com', 'url': 'https://www.facebook.com/pipstodollars', 'description': 'Queen of MOMO. Founder of PIPS TO DOLLARS RESEARCH PROJECT™ --PIPS OPTIONS ROOM™ --Trading Basics™ Live@ http://bit.ly/PIPSRADIO.', 'protected': False, 'verified': False, 'followers_count': 6202, 'friends_count': 391, 'listed_count': 213, 'favourites_count': 35080, 'statuses_count': 26213, 'created_at': 'Sun May 03 18:26:13 +0000 2009', 'utc_offset': -36000, 'time_zone': 'Hawaii', 'geo_enabled': True, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/599606369155567616/5wJDXQyF_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/599606369155567616/5wJDXQyF_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/37469211/1434957718', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'retweet_count': 2, 'favorite_count': 4, 'entities': {'hashtags': [{'text': 'BIOTECH', 'indices': [11, 19]}], 'trends': [], 'urls': [{'url': 'http://t.co/hb6Xz1ZqCe', 'expanded_url': 'http://cnb.cx/1DAq4si', 'display_url': 'cnb.cx/1DAq4si', 'indices': [110, 132]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}, {'text': 'DIS', 'indices': [6, 10]}, {'text': 'NFLX', 'indices': [96, 101]}, {'text': 'AMZN', 'indices': [102, 107]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",0.5239646,0.4279882,0.04804726
4,2015-08-08 10:00:00+00:00,629955209737990144,629955209737990144,@HarrisonHughes_ @Thomusthetank See my last price target for the week of 08/10 on $AAPL $SPX $FB $TWTR on http://t.co/w9DZSE8kDc it's free,"<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,268342589.0,268342589.0,HarrisonHughes_,"{'id': 3181768002, 'id_str': '3181768002', 'name': 'TradingIdeas', 'screen_name': 'Tradingteeps', 'location': '', 'url': None, 'description': 'Full time equity trader. I provide a wide range of trading ideas. Wake up kick ass repeat ! Trade are my own opinion #stocks #trading #investing #economic', 'protected': False, 'verified': False, 'followers_count': 1550, 'friends_count': 1767, 'listed_count': 14, 'favourites_count': 117, 'statuses_count': 1436, 'created_at': 'Fri May 01 14:28:29 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3181768002/1430599456', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/w9DZSE8kDc', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [106, 128]}], 'user_mentions': [{'screen_name': 'HarrisonHughes_', 'name': 'Harrison Hughes', 'id': 268342589, 'id_str': '268342589', 'indices': [0, 16]}, {'screen_name': 'Thomusthetank', 'name': 'Thomus', 'id': 243753692, 'id_str': '243753692', 'indices': [17, 31]}], 'symbols': [{'text': 'AAPL', 'indices': [82, 87]}, {'text': 'SPX', 'indices': [88, 92]}, {'text': 'FB', 'indices': [93, 96]}, {'text': 'TWTR', 'indices': [97, 102]}]}",False,False,False,low,en,2015-08-08 10:00:00.660,,0.009860689,0.6995633,0.29057592
5,2015-08-08 10:02:11+00:00,629955759183372288,629955759183372288,@ClaMante @aditzjordison See my last price target for the week of 08/10 on $AAPL $SPX $FB $TWTR on http://t.co/w9DZSE8kDc it's free,"<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,201221109.0,201221109.0,ClaMante,"{'id': 3181768002, 'id_str': '3181768002', 'name': 'TradingIdeas', 'screen_name': 'Tradingteeps', 'location': '', 'url': None, 'description': 'Full time equity trader. I provide a wide range of trading ideas. Wake up kick ass repeat ! Trade are my own opinion #stocks #trading #investing #economic', 'protected': False, 'verified': False, 'followers_count': 1550, 'friends_count': 1767, 'listed_count': 15, 'favourites_count': 117, 'statuses_count': 1488, 'created_at': 'Fri May 01 14:28:29 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3181768002/1430599456', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/w9DZSE8kDc', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [99, 121]}], 'user_mentions': [{'screen_name': 'ClaMante', 'name': 'FuturesTraderCM', 'id': 201221109, 'id_str': '201221109', 'indices': [0, 9]}, {'screen_name': 'aditzjordison', 'name': 'Alfian Aditya', 'id': 297134627, 'id_str': '297134627', 'indices': [10, 24]}], 'symbols': [{'text': 'AAPL', 'indices': [75, 80]}, {'text': 'SPX', 'indices': [81, 85]}, {'text': 'FB', 'indices': [86, 89]}, {'text': 'TWTR', 'indices': [90, 95]}]}",False,False,False,low,en,2015-08-08 10:02:11.658,,0.009860689,0.6995633,0.29057592
6,2015-08-08 08:26:37+00:00,629931709060878336,629931709060878336,"$FBEC Recent News Updated Saturday, August 8, 2015 03:44:19 AM $AEXE $SUTI $AAPL $BMIX http://t.co/sXf7gWywhV","<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",False,,,,,,"{'id': 2579477766, 'id_str': '2579477766', 'name': 'Investors Hangout', 'screen_name': 'IHPosts2', 'location': '', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 13221, 'friends_count': 472, 'listed_count': 136, 'favourites_count': 0, 'statuses_count': 302659, 'created_at': 'Sat Jun 21 00:11:54 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/480141663583477760/H21c7Bur_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/480141663583477760/H21c7Bur_normal.png', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/sXf7gWywhV', 'expanded_url': 'http://dlvr.it/BnBG51', 'display_url': 'dlvr.it/BnBG51', 'indices': [87, 109]}], 'user_mentions': [], 'symbols': [{'text': 'FBEC', 'indices': [0, 5]}, {'text': 'AEXE', 'indices': [63, 68]}, {'text': 'SUTI', 'indices': [69, 74]}, {'text': 'AAPL', 'indices': [75, 80]}, {'text': 'BMIX', 'indices': [81, 86]}]}",False,False,False,low,en,2015-08-08 08:26:37.662,,0.00986758,0.89310515,0.097027175
7,2015-08-08 21:46:28+00:00,630132997916897280,630132997916897280,@Barbatos__ @rosemontenegro @GreenTraderTax See my last price target for $FB $AAPL $TWTR $GOOG on http://t.co/w9DZSE8kDc it's free,"<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,71342078.0,71342078.0,Barbatos__,"{'id': 3181768002, 'id_str': '3181768002', 'name': 'TradingIdeas', 'screen_name': 'Tradingteeps', 'location': '', 'url': None, 'description': 'Full time equity trader. I provide a wide range of trading ideas. Wake up kick ass repeat ! Trade are my own opinion #stocks #trading #investing #economic', 'protected': False, 'verified': False, 'followers_count': 1554, 'friends_count': 1767, 'listed_count': 15, 'favourites_count': 117, 'statuses_count': 1553, 'created_at': 'Fri May 01 14:28:29 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3181768002/1430599456', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/w9DZSE8kDc', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [98, 120]}], 'user_mentions': [{'screen_name': 'Barbatos__', 'name': 'Charles Duprey', 'id': 71342078, 'id_str': '71342078', 'indices': [0, 11]}, {'screen_name': 'rosemontenegro', 'name': 'Rose Montenegro', 'id': 32705889, 'id_str': '32705889', 'indices': [12, 27]}, {'screen_name': 'GreenTraderTax', 'name': 'Robert A. Green CPA', 'id': 67644498, 'id_str': '67644498', 'indices': [28, 43]}], 'symbols': [{'text': 'FB', 'indices': [73, 76]}, {'text': 'AAPL', 'indices': [77, 82]}, {'text': 'TWTR', 'indices': [83, 88]}, {'text': 'GOOG', 'indices': [89, 94]}]}",False,False,False,low,en,2015-08-08 21:46:28.665,,0.012198181,0.6017143,0.3860874
8,2015-08-08 21:46:35+00:00,630133027256012800,630133027256012800,@AzucarEsEnergia @diariofxonline @celiabennett See my last price target for $FB $AAPL $TWTR $GOOG on http://t.co/w9DZSE8kDc it's free,"<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,330344544.0,330344544.0,AzucarEsEnergia,"{'id': 3181768002, 'id_str': '3181768002', 'name': 'TradingIdeas', 'screen_name': 'Tradingteeps', 'location': '', 'url': None, 'description': 'Full time equity trader. I provide a wide range of trading ideas. Wake up kick ass repeat ! Trade are my own opinion #stocks #trading #investing #economic', 'protected': False, 'verified': False, 'followers_count': 1554, 'friends_count': 1767, 'listed_count': 15, 'favourites_count': 117, 'statuses_count': 1556, 'created_at': 'Fri May 01 14:28:29 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3181768002/1430599456', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/w9DZSE8kDc', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [101, 123]}], 'user_mentions': [{'screen_name': 'AzucarEsEnergia', 'name': 'AzucarEnergiaNatural', 'id': 330344544, 'id_str': '330344544', 'indices': [0, 16]}, {'screen_name': 'diariofxonline', 'name': 'Diario Fx Online', 'id': 247097169, 'id_str': '247097169', 'indices': [17, 32]}, {'screen_name': 'celiabennett', 'name': 'Celia Bennett', 'id': 35842814, 'id_str': '35842814', 'indices': [33, 46]}], 'symbols': [{'text': 'FB', 'indices': [76, 79]}, {'text': 'AAPL', 'indices': [80, 85]}, {'text': 'TWTR', 'indices': [86, 91]}, {'text': 'GOOG', 'indices': [92, 97]}]}",False,False,False,low,en,2015-08-08 21:46:35.660,,0.012198181,0.6017143,0.3860874
9,2015-08-08 21:46:37+00:00,630133035648843776,630133035648843776,@Kingitz @ValWipTweets @Eminyilmaz65 @gilad_success See my last price target for $FB $AAPL $TWTR $GOOG on http://t.co/w9DZSE8kDc it's free,"<a href=""http://www.socialbro.com"" rel=""nofollow"">SocialBro</a>",False,,,53526475.0,53526475.0,Kingitz,"{'id': 3181768002, 'id_str': '3181768002', 'name': 'TradingIdeas', 'screen_name': 'Tradingteeps', 'location': '', 'url': None, 'description': 'Full time equity trader. I provide a wide range of trading ideas. Wake up kick ass repeat ! Trade are my own opinion #stocks #trading #investing #economic', 'protected': False, 'verified': False, 'followers_count': 1554, 'friends_count': 1767, 'listed_count': 15, 'favourites_count': 117, 'statuses_count': 1557, 'created_at': 'Fri May 01 14:28:29 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/594146861675618304/whsoM4NA_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3181768002/1430599456', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,0,0,"{'hashtags': [], 'trends': [], 'urls': [{'url': 'http://t.co/w9DZSE8kDc', 'expanded_url': 'http://investwall.com', 'display_url': 'investwall.com', 'indices': [106, 128]}], 'user_mentions': [{'screen_name': 'Kingitz', 'name': 'K Train ', 'id': 53526475, 'id_str': '53526475', 'indices': [0, 8]}, {'screen_name': 'ValWipTweets', 'name': 'Val Woodhouse', 'id': 81873686, 'id_str': '81873686', 'indices': [9, 22]}, {'screen_name': 'Eminyilmaz65', 'name': 'Emin Yilmaz', 'id': 413384111, 'id_str': '413384111', 'indices': [23, 36]}, {'screen_name': 'gilad_success', 'name': 'Gili', 'id': 22251795, 'id_str': '22251795', 'indices': [37, 51]}], 'symbols': [{'text': 'FB', 'indices': [81, 84]}, {'text': 'AAPL', 'indices': [85, 90]}, {'text': 'TWTR', 'indices': [91, 96]}, {'text': 'GOOG', 'indices': [97, 102]}]}",False,False,False,low,en,2015-08-08 21:46:37.661,,0.012197129,0.6223204,0.3654825
