,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,timestamp_ms,extended_entities,retweeted_status,negative,neutral,positive
0,2015-11-10 10:07:45+00:00,664021619472486400,664021619472486400,RT satish_kumar21: These assets are seeing a jump in tweets $AAPL $DAX $EURUSD $GOOGL $Nikkei … … … … … … … … … … … https://t.co/6GtxeYO85j,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 237251225, 'id_str': '237251225', 'name': 'SATISH KUMAR', 'screen_name': 'satish_kumar21', 'location': 'INDIA', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 42, 'friends_count': 5, 'listed_count': 61, 'favourites_count': 1, 'statuses_count': 61710, 'created_at': 'Wed Jan 12 12:30:03 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1214326721/photo-11501536_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1214326721/photo-11501536_normal.jpg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/6GtxeYO85j', 'expanded_url': 'http://ift.tt/1clQiSw', 'display_url': 'ift.tt/1clQiSw', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [60, 65]}, {'text': 'DAX', 'indices': [66, 70]}, {'text': 'EURUSD', 'indices': [71, 78]}, {'text': 'GOOGL', 'indices': [79, 85]}, {'text': 'Nikkei', 'indices': [86, 93]}]}",False,False,0.0,low,en,2015-11-10 10:07:45.664,,,0.00579489,0.4659671,0.5282381
1,2015-11-10 05:49:06+00:00,663956528047775744,663956528047775744,RT satish_kumar21: These assets are seeing a jump in tweets $AAPL $DAX $EURUSD $GOOGL $Nikkei … … … … … … … … … … … https://t.co/XG5hVFJGig,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 2863026998, 'id_str': '2863026998', 'name': 'binaryoptionsocial', 'screen_name': 'bosocial', 'location': None, 'url': 'http://binaryoptionsocial.com/', 'description': None, 'protected': False, 'verified': False, 'followers_count': 566, 'friends_count': 141, 'listed_count': 762, 'favourites_count': 0, 'statuses_count': 330391, 'created_at': 'Sat Oct 18 16:36:31 +0000 2014', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FFFFFF', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '41609C', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/524657567956340736/sqOO30VG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2863026998/1413922739', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/XG5hVFJGig', 'expanded_url': 'http://ift.tt/1IAgbuw', 'display_url': 'ift.tt/1IAgbuw', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [60, 65]}, {'text': 'DAX', 'indices': [66, 70]}, {'text': 'EURUSD', 'indices': [71, 78]}, {'text': 'GOOGL', 'indices': [79, 85]}, {'text': 'Nikkei', 'indices': [86, 93]}]}",False,False,0.0,low,en,2015-11-10 05:49:06.659,,,0.00579489,0.4659671,0.5282381
2,2015-11-10 21:14:59+00:00,664189534213677058,664189534213677056,"Con le indiscrezioni fatte girare dalla Svizzera, oggi molto male le azioni Apple $AAPL quotate alla borsa di NYC: -3,18%","<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",False,,,,,,"{'id': 41901541, 'id_str': '41901541', 'name': 'setteB.IT', 'screen_name': 'setteBIT', 'location': 'Italy, EU', 'url': 'http://www.setteb.it', 'description': ""Try not to be so negative all the time. Why don't you offer a little… constructive criticism?\r\n\r\nApple didn't respond to a request for comment"", 'protected': False, 'verified': False, 'followers_count': 1330, 'friends_count': 0, 'listed_count': 98, 'favourites_count': 0, 'statuses_count': 43626, 'created_at': 'Fri May 22 21:08:37 +0000 2009', 'utc_offset': 3600, 'time_zone': 'Rome', 'geo_enabled': True, 'lang': 'it', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '014025', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/17604433/1920x1200sfondosettebit.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/17604433/1920x1200sfondosettebit.jpg', 'profile_background_tile': False, 'profile_link_color': '014025', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'B6B6B6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/454208188380762112/044yb9yI_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/454208188380762112/044yb9yI_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/41901541/1397126955', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [82, 87]}]}",False,False,,low,it,2015-11-10 21:14:59.658,,,0.17547677,0.76152354,0.06299965
3,2015-11-10 11:00:02+00:00,664034776987377664,664034776987377664,RT SeekingAlpha: Apple: Has Tim Cook Lost Focus? https://t.co/qRWTkXnUUY $P $AAPL,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",False,,,,,,"{'id': 9555372, 'id_str': '9555372', 'name': 'China Invest', 'screen_name': 'ChinaInvest', 'location': 'Hong Kong', 'url': 'http://www.China-Investment-Journal.com/', 'description': 'An investor in Hong Kong focusing in China stocks.', 'protected': False, 'verified': False, 'followers_count': 7480, 'friends_count': 5627, 'listed_count': 227, 'favourites_count': 0, 'statuses_count': 67111, 'created_at': 'Sat Oct 20 03:17:35 +0000 2007', 'utc_offset': 28800, 'time_zone': 'Hong Kong', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'EBEBEB', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/11937436/china_flag.jpg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/11937436/china_flag.jpg', 'profile_background_tile': False, 'profile_link_color': '990000', 'profile_sidebar_border_color': 'DFDFDF', 'profile_sidebar_fill_color': 'F3F3F3', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/651812546626744320/Hhb0m11J_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/651812546626744320/Hhb0m11J_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/9555372/1444239063', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/qRWTkXnUUY', 'expanded_url': 'http://seekingalpha.com/article/3668956-apple-has-tim-cook-lost-focus?source=feed_f', 'display_url': 'seekingalpha.com/article/366895…', 'indices': [49, 72]}], 'user_mentions': [], 'symbols': [{'text': 'P', 'indices': [73, 75]}, {'text': 'AAPL', 'indices': [76, 81]}]}",False,False,0.0,low,en,2015-11-10 11:00:02.660,,,0.15845843,0.8034501,0.038091358
4,2015-11-10 12:54:41+00:00,664063629600251904,664063629600251904,Apple Is Buying Back Shares Like There's No Tomorrow https://t.co/P1kKVYbj3C $AAPL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,"{'id': 1651371318, 'id_str': '1651371318', 'name': 'Naveen Bisht', 'screen_name': 'Naveen_4KTA', 'location': 'San Francisco Bay Area', 'url': 'http://www.4KTA.com', 'description': '#High-Tech #Entrepreneur, #CoFounder, AURISS #TECHNOLOGIES, CM, TiE Silicon Valley - Fostering #Entrepreneurship #Globally - http://www.tiecon.org', 'protected': False, 'verified': False, 'followers_count': 33899, 'friends_count': 1226, 'listed_count': 245, 'favourites_count': 133, 'statuses_count': 12407, 'created_at': 'Tue Aug 06 22:31:33 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'ACDED6', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000176906924/I2wMxADE.jpeg', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000176906924/I2wMxADE.jpeg', 'profile_background_tile': True, 'profile_link_color': '038543', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'F6F6F6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000706348958/3882f05c41c31435fbf5cef9ffcfbd57_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000706348958/3882f05c41c31435fbf5cef9ffcfbd57_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1651371318/1393314184', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/P1kKVYbj3C', 'expanded_url': 'http://m.seekingalpha.com/article/3667686?source=ansh', 'display_url': 'm.seekingalpha.com/article/366768…', 'indices': [53, 76]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [77, 82]}]}",False,False,0.0,low,en,2015-11-10 12:54:41.659,,,0.011200439,0.3290119,0.6597878
5,2015-11-10 03:26:46+00:00,663920708716732416,663920708716732416,"""What is: Apple?"" $AAPL https://t.co/V7rJBEcXzB","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,,,,,"{'id': 4185693733, 'id_str': '4185693733', 'name': 'Jeopardy! Stocks', 'screen_name': 'JeopardyStocks', 'location': 'Obvious Parody', 'url': None, 'description': 'jeopardystocks@gmail.com', 'protected': False, 'verified': False, 'followers_count': 67, 'friends_count': 0, 'listed_count': 3, 'favourites_count': 0, 'statuses_count': 7, 'created_at': 'Tue Nov 10 02:32:24 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/663916500965834752/0KuxyCuJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/663916500965834752/0KuxyCuJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4185693733/1447123097', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [18, 23]}], 'media': [{'id': 663920708200845312, 'id_str': '663920708200845312', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/CTa4XdNWUAAR7nJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CTa4XdNWUAAR7nJ.jpg', 'url': 'https://t.co/V7rJBEcXzB', 'display_url': 'pic.twitter.com/V7rJBEcXzB', 'expanded_url': 'http://twitter.com/JeopardyStocks/status/663920708716732416/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 389, 'h': 253, 'resize': 'fit'}, 'medium': {'w': 389, 'h': 253, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 221, 'resize': 'fit'}}}]}",False,False,0.0,low,en,2015-11-10 03:26:46.665,"{'media': [{'id': 663920708200845312, 'id_str': '663920708200845312', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/CTa4XdNWUAAR7nJ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CTa4XdNWUAAR7nJ.jpg', 'url': 'https://t.co/V7rJBEcXzB', 'display_url': 'pic.twitter.com/V7rJBEcXzB', 'expanded_url': 'http://twitter.com/JeopardyStocks/status/663920708716732416/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 389, 'h': 253, 'resize': 'fit'}, 'medium': {'w': 389, 'h': 253, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 221, 'resize': 'fit'}}}]}",,0.011528527,0.8328465,0.15562484
6,2015-11-10 00:59:23+00:00,663883618452918273,663883618452918272,Is $AAPL undervalued at a PE of 13.0x? Take a look: https://t.co/A0ACBR7ZkC https://t.co/6X40Hi92va,"<a href=""https://simplywall.st/"" rel=""nofollow"">Warren The Bot</a>",False,,,,,,"{'id': 3068966814, 'id_str': '3068966814', 'name': 'Warren of Wall St', 'screen_name': 'WarrenofWallSt', 'location': 'Wall St', 'url': 'http://simplywall.st', 'description': 'Warren is the @SimplyWallSt mascot who helps you find great long term investment ideas.', 'protected': False, 'verified': False, 'followers_count': 183, 'friends_count': 436, 'listed_count': 6, 'favourites_count': 7, 'statuses_count': 4369, 'created_at': 'Mon Mar 09 03:20:44 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': 'CCCC33', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/574776716918304768/ls6DIBVI_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/574776716918304768/ls6DIBVI_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/3068966814/1425874146', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/A0ACBR7ZkC', 'expanded_url': 'https://simplywall.st/NasdaqGS:AAPL?utm_source=top100&utm_medium=twitter&utm_content=2&utm_campaign=PE_gauge', 'display_url': 'simplywall.st/NasdaqGS:AAPL?…', 'indices': [52, 75]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [3, 8]}], 'media': [{'id': 663883617865768960, 'id_str': '663883617865768960', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/CTaWog8XIAAVXyo.png', 'media_url_https': 'https://pbs.twimg.com/media/CTaWog8XIAAVXyo.png', 'url': 'https://t.co/6X40Hi92va', 'display_url': 'pic.twitter.com/6X40Hi92va', 'expanded_url': 'http://twitter.com/WarrenofWallSt/status/663883618452918273/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 432, 'h': 394, 'resize': 'fit'}, 'large': {'w': 432, 'h': 394, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 310, 'resize': 'fit'}}}]}",False,False,0.0,low,en,2015-11-10 00:59:23.657,"{'media': [{'id': 663883617865768960, 'id_str': '663883617865768960', 'indices': [76, 99], 'media_url': 'http://pbs.twimg.com/media/CTaWog8XIAAVXyo.png', 'media_url_https': 'https://pbs.twimg.com/media/CTaWog8XIAAVXyo.png', 'url': 'https://t.co/6X40Hi92va', 'display_url': 'pic.twitter.com/6X40Hi92va', 'expanded_url': 'http://twitter.com/WarrenofWallSt/status/663883618452918273/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 432, 'h': 394, 'resize': 'fit'}, 'large': {'w': 432, 'h': 394, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 340, 'h': 310, 'resize': 'fit'}}}]}",,0.14945018,0.76646376,0.08408606
7,2015-11-10 04:19:42+00:00,663934029813690368,663934029813690368,"You don't buy $AAPL products, you rent them. Year old 6+ 128GB sold for $710 on eBay. It cost me $12 per month: approx wut NFLIX costs.","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,,,,,"{'id': 2268009500, 'id_str': '2268009500', 'name': 'Matt Lew', 'screen_name': 'mattlew82', 'location': 'Dallas', 'url': None, 'description': 'Deloitte Senior Manager, \uf8ff Fanboy, Car Enthusiast, Fitness Fanatic, Sneakerhead, Blogger, Financial Analyst...thoughts and opinions are my own.', 'protected': False, 'verified': False, 'followers_count': 97, 'friends_count': 38, 'listed_count': 12, 'favourites_count': 34, 'statuses_count': 792, 'created_at': 'Sun Dec 29 23:08:05 +0000 2013', 'utc_offset': -21600, 'time_zone': 'Central Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/610628274348109825/jPwhZTj2_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/610628274348109825/jPwhZTj2_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2268009500/1423883588', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [14, 19]}]}",False,False,,low,en,2015-11-10 04:19:42.662,,,0.49762484,0.4698799,0.032495223
8,2015-11-10 15:01:07+00:00,664095447598936064,664095447598936064,$AAPL - 2 Fun Facts About Apple Inc. and Its Revenue Growth This Quarter https://t.co/H32cdsM6LY,"<a href=""http://www.advfn.com"" rel=""nofollow"">ADVFN News Alert</a>",False,,,,,,"{'id': 377296719, 'id_str': '377296719', 'name': 'Kevin Orukel', 'screen_name': 'traderkev8', 'location': 'london', 'url': None, 'description': None, 'protected': False, 'verified': False, 'followers_count': 90, 'friends_count': 137, 'listed_count': 6, 'favourites_count': 138, 'statuses_count': 21334, 'created_at': 'Wed Sep 21 10:41:53 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000148242591/55dadcf757cadd1aa3239e9ed9dccea2_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000148242591/55dadcf757cadd1aa3239e9ed9dccea2_normal.jpeg', 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [], 'urls': [{'url': 'https://t.co/H32cdsM6LY', 'expanded_url': 'http://uk.advfn.com/news/TMF/2015/article/69248242?xref=newsalerttweet&adw=1126416', 'display_url': 'uk.advfn.com/news/TMF/2015/…', 'indices': [73, 96]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [0, 5]}]}",False,False,0.0,low,en,2015-11-10 15:01:07.661,,,0.0019770819,0.05746235,0.9405606
9,2015-11-10 02:07:40+00:00,663900802554179585,663900802554179584,RT @SeekingAlpha: REITs And Defensiveness: Activist Investing Daily https://t.co/wHsZG4MC3X $AAPL #APPLE $CDK $CHK $LNG $MGM $RIG $ADSK,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",False,,,,,,"{'id': 3207435724, 'id_str': '3207435724', 'name': 'Apple News Outlet', 'screen_name': 'AppleNewsOutlet', 'location': 'Canada', 'url': 'http://www.financialiceberg.com/apple_news_outlet.html', 'description': None, 'protected': False, 'verified': False, 'followers_count': 99, 'friends_count': 22, 'listed_count': 86, 'favourites_count': 0, 'statuses_count': 16468, 'created_at': 'Sat Apr 25 19:28:27 +0000 2015', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/592051165082300416/3RiXINIX_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/592051165082300416/3RiXINIX_normal.png', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,"{'hashtags': [{'text': 'APPLE', 'indices': [98, 104]}], 'urls': [{'url': 'https://t.co/wHsZG4MC3X', 'expanded_url': 'http://seekingalpha.com/article/3669276-reits-and-defensiveness-activist-investing-daily?source=feed_f', 'display_url': 'seekingalpha.com/article/366927…', 'indices': [68, 91]}], 'user_mentions': [{'screen_name': 'SeekingAlpha', 'name': 'Seeking Alpha', 'id': 23059499, 'id_str': '23059499', 'indices': [3, 16]}], 'symbols': [{'text': 'AAPL', 'indices': [92, 97]}, {'text': 'CDK', 'indices': [105, 109]}, {'text': 'CHK', 'indices': [110, 114]}, {'text': 'LNG', 'indices': [115, 119]}, {'text': 'MGM', 'indices': [120, 124]}, {'text': 'RIG', 'indices': [125, 129]}, {'text': 'ADSK', 'indices': [130, 135]}]}",False,False,0.0,low,en,2015-11-10 02:07:40.666,,"{'created_at': 'Tue Nov 10 02:02:44 +0000 2015', 'id': 663899560503177216, 'id_str': '663899560503177216', 'text': 'REITs And Defensiveness: Activist Investing Daily https://t.co/wHsZG4MC3X $AAPL #APPLE $CDK $CHK $LNG $MGM $RIG $ADSK', 'source': '<a href=""http://seekingalpha.com"" rel=""nofollow"">Seeking Alpha</a>', 'truncated': False, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 23059499, 'id_str': '23059499', 'name': 'Seeking Alpha', 'screen_name': 'SeekingAlpha', 'location': None, 'url': 'http://SeekingAlpha.com', 'description': 'Contributor articles from Seeking Alpha, #1 in crowdsourced equity research. See all SA Twitter feeds at https://twitter.com/SeekingAlpha/following', 'protected': False, 'verified': False, 'followers_count': 80380, 'friends_count': 223, 'listed_count': 2815, 'favourites_count': 15, 'statuses_count': 356706, 'created_at': 'Fri Mar 06 12:52:56 +0000 2009', 'utc_offset': -18000, 'time_zone': 'Eastern Time (US & Canada)', 'geo_enabled': False, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'D9D9D9', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png', 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/436400133916225536/dxS1wkvd.png', 'profile_background_tile': False, 'profile_link_color': '4A0C0D', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/534299535552421888/eHacq8EQ_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/534299535552421888/eHacq8EQ_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/23059499/1398763809', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1, 'favorite_count': 0, 'entities': {'hashtags': [{'text': 'APPLE', 'indices': [80, 86]}], 'urls': [{'url': 'https://t.co/wHsZG4MC3X', 'expanded_url': 'http://seekingalpha.com/article/3669276-reits-and-defensiveness-activist-investing-daily?source=feed_f', 'display_url': 'seekingalpha.com/article/366927…', 'indices': [50, 73]}], 'user_mentions': [], 'symbols': [{'text': 'AAPL', 'indices': [74, 79]}, {'text': 'CDK', 'indices': [87, 91]}, {'text': 'CHK', 'indices': [92, 96]}, {'text': 'LNG', 'indices': [97, 101]}, {'text': 'MGM', 'indices': [102, 106]}, {'text': 'RIG', 'indices': [107, 111]}, {'text': 'ADSK', 'indices': [112, 117]}]}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",0.008782259,0.87123287,0.1199848
