,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,845401114619072513,845401114619072513,2017-03-24 22:25:07 UTC,2017-03-24,22:25:07,0,972651,mashable,Mashable,,"Tesla's solar roof tiles will be available for order next month, says Elon Musk  https://t.co/ANv9OkUcgA",en,[],['http://on.mash.to/2nNsYr2'],[],2,62,104,[],[],https://twitter.com/mashable/status/845401114619072513,False,,0,,,,,,,,[],,,,,0.0034552184,0.66316974,0.333375
1,845395952718565377,845395952718565377,2017-03-24 22:04:36 UTC,2017-03-24,22:04:36,0,34713362,business,Bloomberg,,Tesla will take orders for its solar roof in April  https://t.co/wBJbC9bU1H  https://t.co/txVcRy0RW7,en,[],['http://bloom.bg/2nQRZlh'],['https://pbs.twimg.com/media/C7tzIy2XUAAjIix.jpg'],2,104,121,[],[],https://twitter.com/business/status/845395952718565377,False,,1,https://pbs.twimg.com/media/C7tzIy2XUAAjIix.jpg,,,,,,,[],,,,,0.0036931662,0.87341607,0.12289092
2,845379308877172736,845379308877172736,2017-03-24 20:58:28 UTC,2017-03-24,20:58:28,0,16896485,inc,Inc.,,Tesla Will Take Your Solar Roof Orders in April  https://t.co/SzujJiaLOP,en,[],['http://on.inc.com/2nkRONH'],[],4,45,68,[],[],https://twitter.com/Inc/status/845379308877172736,False,,0,,,,,,,,[],,,,,0.0054500056,0.9088055,0.08574443
3,845372047714893825,845372047714893825,2017-03-24 20:29:37 UTC,2017-03-24,20:29:37,0,14372486,engadget,Engadget,,Tesla starts taking solar roof orders next month  https://t.co/BlwT11oxJD  https://t.co/nYuM139dHS,en,[],['http://engt.co/2nlo2se'],['https://pbs.twimg.com/media/C7tdZYjWsAAbMHo.jpg'],3,58,90,[],[],https://twitter.com/engadget/status/845372047714893825,False,,1,https://pbs.twimg.com/media/C7tdZYjWsAAbMHo.jpg,,,,,,,[],,,,,0.0043670684,0.8877115,0.10792151
4,845370197867466753,845370197867466753,2017-03-24 20:22:16 UTC,2017-03-24,20:22:16,0,972651,mashable,Mashable,,Elon Musk just told some rando on Twitter when Tesla's new solar tiles are available  https://t.co/xuk6ToxIoM,en,[],['http://on.mash.to/2nQThNq'],[],2,27,58,[],[],https://twitter.com/mashable/status/845370197867466753,False,,0,,,,,,,,[],,,,,0.17998415,0.73642665,0.08358915
5,845365688562831360,845365688562831360,2017-03-24 20:04:20 UTC,2017-03-24,20:04:20,0,2148233600,electrekco,Electrek.co,,"Tesla Model 3's user interface is designed with self-driving in mind, Elon Musk says no head-up display  https://t.co/DKAvl1YUiO  https://t.co/ToG2BdKkb5",en,[],['https://electrek.co/2017/03/24/tesla-model-3-self-driving-head-up-display-elon-musk/'],['https://pbs.twimg.com/media/C7tXkgQXwAUvvpN.jpg'],13,38,88,[],[],https://twitter.com/ElectrekCo/status/845365688562831360,False,,1,https://pbs.twimg.com/media/C7tXkgQXwAUvvpN.jpg,,,,,,,[],,,,,0.017139148,0.76909626,0.21376465
6,845360343375212544,845360343375212544,2017-03-24 19:43:06 UTC,2017-03-24,19:43:06,0,36443100,jordanetid,jordan buckley,,These Tesla accident avoiding sensors are the real deal! My friends got one and I've been trying to drive him off the road for 10 minutes,en,[],[],[],0,10,73,[],[],https://twitter.com/JordanETID/status/845360343375212544,False,,0,,,,,,,,[],,,,,0.103559874,0.24613301,0.6503071
7,845342886396936192,845342886396936192,2017-03-24 18:33:44 UTC,2017-03-24,18:33:44,0,275686563,verge,The Verge,,Elon Musk hints that the Tesla Model 3 will have more range than the Chevy Bolt  https://t.co/WjQAgYsyTC  https://t.co/lCOBU2Ixvy,en,[],['http://www.theverge.com/2017/3/24/15052770/tesla-model-3-elon-musk-tweet-range-chevy-bolt?utm_campaign=theverge&utm_content=chorus&utm_medium=social&utm_source=twitter'],['https://pbs.twimg.com/media/C7tC39iW4AA0stx.jpg'],4,41,121,[],[],https://twitter.com/verge/status/845342886396936192,False,,1,https://pbs.twimg.com/media/C7tC39iW4AA0stx.jpg,,,,,,,[],,,,,0.0044622817,0.5798189,0.41571888
8,845340966936563712,845340966936563712,2017-03-24 18:26:06 UTC,2017-03-24,18:26:06,0,2148233600,electrekco,Electrek.co,,"Tesla Model 3's wheelbase allows for a battery pack up to 75 kWh, says Elon Musk  https://t.co/0jxeHL8hpx  https://t.co/CuGcCzIgVl",en,[],['https://electrek.co/2017/03/24/tesla-model-3-battery-pack-75-kwh-elon-musk/'],['https://pbs.twimg.com/media/C7tBHqBW0AA18Y9.jpg'],1,41,125,[],[],https://twitter.com/ElectrekCo/status/845340966936563712,False,,1,https://pbs.twimg.com/media/C7tBHqBW0AA18Y9.jpg,,,,,,,[],,,,,0.0033423016,0.36052528,0.6361325
9,845334910957162496,845334910957162496,2017-03-24 18:02:02 UTC,2017-03-24,18:02:02,0,164425558,jonerlichman,Jon Erlichman,,Valuation - March 2017:  Ford:  $46 billion Tesla: $43 billion  Valuation - March 2011:  Ford: $52 billion  Tesla:  $2 billion,en,[],[],[],3,148,166,[],[],https://twitter.com/JonErlichman/status/845334910957162496,False,,0,,,,,,,,[],,,,,0.058980223,0.8543731,0.08664664
10,845313703721488384,845313703721488384,2017-03-24 16:37:46 UTC,2017-03-24,16:37:46,0,2148233600,electrekco,Electrek.co,,"Tesla to start taking orders for ‘solar roof tiles’ next month, says Elon Musk  https://t.co/QDzjeLCrnm  https://t.co/83ueKT9t8k",en,[],['https://electrek.co/2017/03/24/tesla-solar-roof-orders-elon-musk/'],['https://pbs.twimg.com/media/C7soUZzW4AImcFH.jpg'],2,50,122,[],[],https://twitter.com/ElectrekCo/status/845313703721488384,False,,1,https://pbs.twimg.com/media/C7soUZzW4AImcFH.jpg,,,,,,,[],,,,,0.004589958,0.8354496,0.15996048
11,845306638840074242,845306638840074242,2017-03-24 16:09:42 UTC,2017-03-24,16:09:42,0,816653,techcrunch,TechCrunch,,Tesla's solar roof tiles will be available to order starting in April  https://t.co/BViXDViQeZ by @etherington  https://t.co/ROTRbuJLsB,en,"[{'screen_name': 'etherington', 'name': 'darrell etherington', 'id': '15425183'}]",['http://tcrn.ch/2nQ6cPF'],['https://pbs.twimg.com/media/C7sh5_4XgAAPI0P.jpg'],4,134,195,[],[],https://twitter.com/TechCrunch/status/845306638840074242,False,,1,https://pbs.twimg.com/media/C7sh5_4XgAAPI0P.jpg,,,,,,,[],,,,,0.0033608784,0.7649174,0.23172173
12,845297940772065280,845297940772065280,2017-03-24 15:35:08 UTC,2017-03-24,15:35:08,0,38253449,fredericlambert,Fred Lambert,,Tesla Model 3's final design has a much sharper fascia than the prototype  https://t.co/ZrgRMOzECG  https://t.co/E3wslEpKLH,en,[],['https://electrek.co/2017/03/24/tesla-model-3-release-candidate-drive-elon-musk/'],['https://pbs.twimg.com/media/C7sZwvZXwAApSRd.jpg'],24,45,173,[],[],https://twitter.com/FredericLambert/status/845297940772065280,False,,1,https://pbs.twimg.com/media/C7sZwvZXwAApSRd.jpg,,,,,,,[],,,,,0.006297857,0.35878557,0.6349164
13,845294570237767682,845294570237767682,2017-03-24 15:21:45 UTC,2017-03-24,15:21:45,0,522668323,mika_ojala,Mika Ojala,,"@elonmusk look at this beauty, I have two Porsches and one Ferrari and one Jeep,,never used them since I bought the Tesla 👍🏻😃  https://t.co/03tplKY8Jy",en,[],[],['https://pbs.twimg.com/media/C7sW3cYW0AE5L3a.jpg'],29,50,495,[],[],https://twitter.com/mika_ojala/status/845294570237767682,False,,1,https://pbs.twimg.com/media/C7sW3cYW0AE5L3a.jpg,,,,,,,[],,,,,0.007793677,0.05934985,0.9328564
14,845290502312243200,845290502312243200,2017-03-24 15:05:35 UTC,2017-03-24,15:05:35,0,131988806,arctechinc,James Locke,,@elonmusk we believe so much in Tesla and its goals we have a 100D Model S and 90D Model X and love both. Thank you!  https://t.co/NRGhbMMHu2,en,[],[],['https://pbs.twimg.com/media/C7sTMW6VwAAzf9I.jpg'],30,126,1378,[],[],https://twitter.com/arctechinc/status/845290502312243200,False,,1,https://pbs.twimg.com/media/C7sTMW6VwAAzf9I.jpg,,,,,,,[],,,,,0.002671025,0.0094796,0.9878493
15,845290268047880192,845290268047880192,2017-03-24 15:04:39 UTC,2017-03-24,15:04:39,0,387238835,herifin_teki,Yusuf,,@elonmusk My lil monster Tesla Model X is the best car I've ever used. Thank you Elon. ❤️,en,[],[],[],25,54,972,[],[],https://twitter.com/Herifin_teki/status/845290268047880192,False,,0,,,,,,,,[],,,,,0.0039410265,0.007968469,0.9880904
16,845289047639642112,845279423238590464,2017-03-24 14:59:48 UTC,2017-03-24,14:59:48,0,2407507850,juanmlemao,J,,@elonmusk can’t wait to see a Tesla Semi truck beat sports cars at 0-60.,en,[],[],[],1,1,98,[],[],https://twitter.com/juanmlemao/status/845289047639642112,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.014591822,0.11606593,0.8693422
17,845288884917489666,845288884917489666,2017-03-24 14:59:09 UTC,2017-03-24,14:59:09,0,277194420,ricardotwumasi,Ricardo Twumasi 🇺🇦,,@elonmusk My Tesla Model S is the best car I've ever had  https://t.co/OBkDjOPrUo,en,[],[],['https://pbs.twimg.com/media/C7sRvyHXkAAXuhg.jpg'],23,89,1222,[],[],https://twitter.com/RicardoTwumasi/status/845288884917489666,False,,1,https://pbs.twimg.com/media/C7sRvyHXkAAXuhg.jpg,,,,,,,[],,,,,0.0035135453,0.009279077,0.98720753
18,845286821923864576,845286821923864576,2017-03-24 14:50:57 UTC,2017-03-24,14:50:57,0,816653,techcrunch,TechCrunch,,"Tesla Model 3 is 'just a smaller, more affordable' Model S, says Elon Musk  https://t.co/qQTDXyPic9 by @etherington  https://t.co/Ff70Lzkxvg",en,"[{'screen_name': 'etherington', 'name': 'darrell etherington', 'id': '15425183'}]",['http://tcrn.ch/2nkhZE8'],['https://pbs.twimg.com/media/C7sP4esXUAAK5sY.jpg'],2,45,98,[],[],https://twitter.com/TechCrunch/status/845286821923864576,False,,1,https://pbs.twimg.com/media/C7sP4esXUAAK5sY.jpg,,,,,,,[],,,,,0.00521245,0.49255627,0.5022314
19,845282934546350080,845279423238590464,2017-03-24 14:35:30 UTC,2017-03-24,14:35:30,0,44196397,elonmusk,Elon Musk,,"@Skate_a_book Yes. Model S will always be the fastest Tesla until next gen Roadster, which is a few years away.",en,[],[],[],22,37,452,[],[],https://twitter.com/elonmusk/status/845282934546350080,False,,0,,,,,,,,"[{'screen_name': 'Skate_a_book', 'name': 'Geoff Coffelt', 'id': '313110657'}]",,,,,0.005530746,0.1523052,0.842164
20,845282778887401472,845280754871418880,2017-03-24 14:34:53 UTC,2017-03-24,14:34:53,0,10245892,turd_ferguson,Betrayin's all part of piratin',,"@elonmusk And with all of Tesla's incredible safety features, it can certainly be considered SAFE S3X.",en,[],[],[],3,8,117,[],[],https://twitter.com/Turd_Ferguson/status/845282778887401472,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.006104523,0.0872165,0.9066789
21,845281211626864641,845279423238590464,2017-03-24 14:28:40 UTC,2017-03-24,14:28:40,0,44196397,elonmusk,Elon Musk,,@luciojr All Tesla cars built since Oct last year will be capable of self-driving as software improves,en,[],[],[],10,25,268,[],[],https://twitter.com/elonmusk/status/845281211626864641,False,,0,,,,,,,,"[{'screen_name': 'LucioJr', 'name': 'Lucio Jr', 'id': '1084614664074477568'}]",,,,,0.00575747,0.36565745,0.6285852
22,845278449811939328,845278449811939328,2017-03-24 14:17:41 UTC,2017-03-24,14:17:41,0,44196397,elonmusk,Elon Musk,,"Am noticing that many people think Model 3 is the ""next version"" of a Tesla, like iPhone 2 vs 3. This is not true.",en,[],[],[],458,1204,6891,[],[],https://twitter.com/elonmusk/status/845278449811939328,False,,0,,,,,,,,[],,,,,0.41124308,0.53931,0.049446873
23,845222895651639296,845222895651639296,2017-03-24 10:36:56 UTC,2017-03-24,10:36:56,0,1077971,bobbyllew,Robert Llewellyn,,Shooting the Tesla Model X for #FullyCharged  https://t.co/PMR8KZlSfQ,en,[],[],['https://pbs.twimg.com/media/C7rVu9IW4AEvzFF.jpg'],18,13,120,['fullycharged'],[],https://twitter.com/bobbyllew/status/845222895651639296,False,,1,https://pbs.twimg.com/media/C7rVu9IW4AEvzFF.jpg,,,,,,,[],,,,,0.0037462253,0.8065769,0.1896768
24,845205948897673216,845205948897673216,2017-03-24 09:29:36 UTC,2017-03-24,09:29:36,0,2148233600,electrekco,Electrek.co,,"'Tesla has freed the electric car from its granola image', says Daimler CEO  https://t.co/TrfbFPd2t0  https://t.co/8MeSvABhBC",en,[],['https://electrek.co/2017/03/24/tesla-electric-car-granola-image-daimler-ceo/'],['https://pbs.twimg.com/media/C7rGT_nX0AQWydO.jpg'],2,41,80,[],[],https://twitter.com/ElectrekCo/status/845205948897673216,False,,1,https://pbs.twimg.com/media/C7rGT_nX0AQWydO.jpg,,,,,,,[],,,,,0.006244122,0.61402607,0.37972987
25,845183604648947712,845183604648947712,2017-03-24 08:00:48 UTC,2017-03-24,08:00:48,0,1076205240,car_porns,Car Porn™,,Glossy black Tesla ????  https://t.co/D1eilRNhdr,en,[],[],['https://pbs.twimg.com/media/B2fC55ICEAAcZez.jpg'],0,85,142,[],[],https://twitter.com/Car_Porns/status/845183604648947712,False,,1,https://pbs.twimg.com/media/B2fC55ICEAAcZez.jpg,,,,,,,[],,,,,0.16435088,0.77558696,0.060062088
