,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,0,1108154219335290880,1108154219335290880,2019-03-19 23:52:09 UTC,2019-03-19,23:52:09,0,934345032265371648,4n5_0824,ஐshinஐ,,おハンチェ🎶 今日はTESLA&amp;Nudge with IZANAMI ✨ 本日着弾予定の物が数点( *´︶`*) 楽しみで仕方ないｗｗｗ さぁ、今日も1日頑張ろう🎵  それでは本日も皆様ご安全に👍  #VAPE #ハンチェ #IZANAMI #VAPE好きな人と繋がりたい  https://t.co/rS5EJofeJt,ja,[],[],['https://pbs.twimg.com/media/D2D0YrGVYAAS500.jpg'],1,4,61,"['vape', 'ハンチェ', 'izanami', 'vape好きな人と繋がりたい']",[],https://twitter.com/4N5_0824/status/1108154219335290880,False,,1,https://pbs.twimg.com/media/D2D0YrGVYAAS500.jpg,,,,,,,[],,,,,0.00681533,0.8265554,0.16662942
1,1,1108148898412023810,1108148898412023810,2019-03-19 23:31:00 UTC,2019-03-19,23:31:00,0,701725963,nowthisnews,NowThis,,"Elon Musk unveiled Tesla’s newest vehicle, an electric car with a top speed of up to 150 mph  https://t.co/DZEX1om5eD",en,[],[],[],6,35,108,[],[],https://twitter.com/nowthisnews/status/1108148898412023810,False,,1,https://pbs.twimg.com/amplify_video_thumb/1107755744265408512/img/SBXsxfcK9KzU0XH1.jpg,,,,,,,[],,,,,0.0019976855,0.14996915,0.8480332
2,2,1108148155831459845,1108148155831459845,2019-03-19 23:28:03 UTC,2019-03-19,23:28:03,0,950471510266871810,kulpability,“Mary”,,.@elonmusk why isn’t @Tesla suing the SEC for failing to enforce its social media policy? There are literally thousands of materially misleading tweets and headlines from short sellers that could be used as evidence. $TSLA,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],5,22,165,[],['tsla'],https://twitter.com/kulpability/status/1108148155831459845,False,,0,,,,,,,,[],,,,,0.8394341,0.15230334,0.008262594
3,3,1108146730925735936,1108146730925735936,2019-03-19 23:22:23 UTC,2019-03-19,23:22:23,0,3063324590,wk057,Jason Hughes,,"Recently passed 100,000 #EV miles #OffGrid and #Solar powered (conservatively estimated based on charger power usage while off-grid). #100kMilesOffGrid  https://t.co/DkpCghvHd1  (Bunch more EV miles driven, but on trips with superchargers and such.) ⚡️🚗 #ElectricFuture @Tesla  https://t.co/hcwPJlfnLT",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['http://wk057.solar'],['https://pbs.twimg.com/media/D2DtSh0WoAMyRaC.jpg'],14,19,156,"['ev', 'offgrid', 'solar', '100kmilesoffgrid', 'electricfuture']",[],https://twitter.com/wk057/status/1108146730925735936,False,,1,https://pbs.twimg.com/media/D2DtSh0WoAMyRaC.jpg,,,,,,,[],,,,,0.0030438302,0.29191068,0.70504546
4,4,1108143379219660800,1108143379219660800,2019-03-19 23:09:04 UTC,2019-03-19,23:09:04,0,16896485,inc,Inc.,,"""When it comes to innovation, Tesla under Musk is the exact opposite of Apple under Cook.""  https://t.co/pP4SkVnc7x",en,[],['http://on.inc.com/yAYpxjQ'],[],5,29,89,[],[],https://twitter.com/Inc/status/1108143379219660800,False,,0,,,,,,,,[],,,,,0.28627586,0.5847378,0.12898631
5,5,1108140614946824193,1108140614946824193,2019-03-19 22:58:05 UTC,2019-03-19,22:58:05,0,710089213455298562,chrisjoneslee,Launch Pad 3,,Another family probably saved by their Tesla Model 3. T boned at an intersection. All of the energy of the impact was placed at the drivers door. The driver was transported to the hospital and will recover. His family was shaken.  https://t.co/2nACowiw1H,en,[],[],"['https://pbs.twimg.com/media/D2DoAIHW0AcsgQh.jpg', 'https://pbs.twimg.com/media/D2DoAkDXcAYOlBW.jpg']",5,20,73,[],[],https://twitter.com/ChrisjonesLee/status/1108140614946824193,False,,1,https://pbs.twimg.com/media/D2DoAIHW0AcsgQh.jpg,,,,,,,[],,,,,0.3549618,0.5718168,0.073221415
6,6,1108137785116884992,1108137785116884992,2019-03-19 22:46:50 UTC,2019-03-19,22:46:50,0,1689516060,vincent13031925,vincentyu.eth,,Congratulation to @Lizexi1992 already received the Tesla Model 3 recently in China 🇨🇳. And here is the clip via his weibo account.  $TSLA #Tesla #China #Model3 #TeslaChina #特斯拉 #中国  https://t.co/HRB2zDV5SI,en,"[{'screen_name': 'lizexi1992', 'name': '李大锤同学', 'id': '1484887705'}]",[],[],9,26,199,"['tesla', 'china', 'model3', 'teslachina', '特斯拉', '中国']",['tsla'],https://twitter.com/vincent13031925/status/1108137785116884992,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1108137014782681088/pu/img/O6aSZ8vieuvpQvZt.jpg,,,,,,,[],,,,,0.0012585879,0.03416982,0.96457154
7,7,1108135243532390400,1108053541787258886,2019-03-19 22:36:44 UTC,2019-03-19,22:36:44,0,989986448295235586,teslatino,"TesLatino 🚀 Rafael - Lover, not a hater.",,@YahooFinance @Pras_S Wrong. I’ve driven the Jaguar iPace. I went on a ride in the Model Y at the reveal last Thursday. I own a Model 3. The Model Y IS better than the iPace. I ordered the Y. I actually want other brands to equal or surpass @Tesla but it hasn’t happened yet. We need them to succeed.,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],3,7,84,[],[],https://twitter.com/TesLatino/status/1108135243532390400,False,,0,,,,,,,,"[{'screen_name': 'YahooFinance', 'name': 'Yahoo Finance', 'id': '19546277'}, {'screen_name': 'Pras_S', 'name': 'Pras Subramanian', 'id': '28381768'}]",,,,,0.041713703,0.3973494,0.56093705
8,8,1108132977274433536,1108132977274433536,2019-03-19 22:27:44 UTC,2019-03-19,22:27:44,0,162481234,loxieeloxx,Loxy,,"After owning 4-cylinder hatchbacks my entire life, I took the plunge and bought a @Tesla. This is the best car I've ever owned! 120-mile daily commute has never been more relaxing! Thank you @elonmusk @Tesla #Tesla #Model3 #Customized #VintageFuture  https://t.co/aXHtBdt8w0",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/D2DhD8QXQAEQKn6.jpg'],417,631,13249,"['tesla', 'model3', 'customized', 'vintagefuture']",[],https://twitter.com/LoxieeLoxx/status/1108132977274433536,False,,1,https://pbs.twimg.com/media/D2DhD8QXQAEQKn6.jpg,,,,,,,[],,,,,0.003344508,0.010629753,0.98602563
9,9,1108129033995370497,1107955561965015040,2019-03-19 22:12:04 UTC,2019-03-19,22:12:04,0,704835627183788032,model3owners,Trev Page,,@28delayslater @GreenCarReports Tesla is going to sell a bajillion Model Ys. It ticks all the right boxes in my opinion.,en,[],[],[],7,1,69,[],[],https://twitter.com/Model3Owners/status/1108129033995370497,False,,0,,,,,,,,"[{'screen_name': '28delayslater', 'name': '🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦', 'id': '998140573008695296'}, {'screen_name': 'GreenCarReports', 'name': 'Green Car Reports', 'id': '22080515'}]",,,,,0.0077238567,0.12962607,0.8626499
