,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,973325601594470400,973325601594470400,2018-03-12 22:31:21 UTC,2018-03-12,22:31:21,0,4767021,kimbal,𝙺𝚒𝚖𝚋𝚊𝚕 𝙼𝚞𝚜𝚔 🤠,,This was the day in December when I decided to give away my personal Tesla Model 3 to raise money for American kids @biggreen #noregrets #kidsdeserveit There’s a few weeks left to enter:  https://t.co/3m01vTcfBm 🚙⚡️🌱🇺🇸  https://t.co/tKaufiZrmb,en,"[{'screen_name': 'biggreen', 'name': 'big green', 'id': '338534212'}]",['http://Omaze.com/Tesla'],['https://pbs.twimg.com/media/DYHyeAqVoAA6HF5.jpg'],25,50,388,"['noregrets', 'kidsdeserveit']",[],https://twitter.com/kimbal/status/973325601594470400,False,,1,https://pbs.twimg.com/media/DYHyeAqVoAA6HF5.jpg,,,,,,,[],,,,,0.0035433823,0.18807672,0.80838
1,973322594366754826,973322594366754826,2018-03-12 22:19:24 UTC,2018-03-12,22:19:24,0,28785486,abc,ABC News,,"The first test flights to Mars could be ready as soon as the first half of next year, Tesla and SpaceX founder Elon Musk said, but there’s a “good chance you will die.”  https://t.co/KQ48FRyi0J  https://t.co/fEy6YP5sqA",en,[],['http://abcn.ws/2Gk8dd8'],['https://pbs.twimg.com/media/DYHvvY2XkAAvueF.jpg'],26,62,144,[],[],https://twitter.com/ABC/status/973322594366754826,False,,1,https://pbs.twimg.com/media/DYHvvY2XkAAvueF.jpg,,,,,,,[],,,,,0.3058103,0.5966619,0.09752774
2,973317443367022592,973317443367022592,2018-03-12 21:58:56 UTC,2018-03-12,21:58:56,0,195009699,bonnienorman,Bonnie Norman 🌻,,"Who knew this little electric car would have such a positive impact on my life?   Seven  years. Tons of interesting friends, front row seat watching history being made at #Tesla. Time at #SpaceX. Behind the scenes @NASA.  https://t.co/CVpPDRnGvX",en,"[{'screen_name': 'nasa', 'name': 'nasa', 'id': '11348282'}]",[],['https://pbs.twimg.com/media/DYHq_1-UQAAzv1s.jpg'],4,5,110,"['tesla', 'spacex']",[],https://twitter.com/bonnienorman/status/973317443367022592,False,,1,https://pbs.twimg.com/media/DYHq_1-UQAAzv1s.jpg,,,,,,,[],,,,,0.0023484093,0.013387986,0.98426366
3,973310471360086016,973310471360086016,2018-03-12 21:31:14 UTC,2018-03-12,21:31:14,0,2148233600,electrekco,Electrek.co,,Watch Tesla Semi electric truck accelerate with a trailer like it’s made of feathers  https://t.co/F9yPpSZbqL  https://t.co/8SrA9HyQOI,en,[],['https://electrek.co/2018/03/12/tesla-semi-electric-truck-accelerate-trailer/'],['https://pbs.twimg.com/tweet_video_thumb/DYHkpxNW4AA3igt.jpg'],85,856,5418,[],[],https://twitter.com/ElectrekCo/status/973310471360086016,False,,1,https://pbs.twimg.com/tweet_video_thumb/DYHkpxNW4AA3igt.jpg,,,,,,,[],,,,,0.028311888,0.73031485,0.2413732
4,973293900759678976,973293900759678976,2018-03-12 20:25:23 UTC,2018-03-12,20:25:23,0,1471313300,peterktodd,Peter Todd,,Movie recommendation: The Prestige.  Why? Because when you realize that both narrators have an incentive to lie to each other - and know that latter life Tesla was a kook or even fraud - understanding the plot becomes a lovely exercise in adversarial thinking.,en,[],[],[],17,16,129,[],[],https://twitter.com/peterktodd/status/973293900759678976,False,,0,,,,,,,,[],,,,,0.09580536,0.43425563,0.4699389
5,973292063235170304,973292063235170304,2018-03-12 20:18:05 UTC,2018-03-12,20:18:05,0,3157166135,mertcnkrtas,Mert,,Ne güzel söylemiş Nikola Tesla ne seninle ne de sensiz,tr,[],[],[],0,1,112,[],[],https://twitter.com/MertcnKrtas/status/973292063235170304,False,,0,,,,,,,,[],,,,,0.03459636,0.81949943,0.14590421
6,973287182625529856,973287182625529856,2018-03-12 19:58:41 UTC,2018-03-12,19:58:41,0,5676102,shanselman,Scott Hanselman 🇺🇦,,Tesla Model 3 sighting (this is the affordable Tesla) in Portland  https://t.co/18yarF1dEX,en,[],[],"['https://pbs.twimg.com/media/DYHPhznU8AAlV-8.jpg', 'https://pbs.twimg.com/media/DYHPhzzUMAQ5qYG.jpg']",15,6,97,[],[],https://twitter.com/shanselman/status/973287182625529856,False,,1,https://pbs.twimg.com/media/DYHPhznU8AAlV-8.jpg,,,,,,,[],,,,,0.0032243335,0.3981015,0.5986742
7,973273440106045442,973273440106045442,2018-03-12 19:04:05 UTC,2018-03-12,19:04:05,0,310298288,ecoinventos,EcoInventos,,La nueva batería de Tesla podría sacar tu casa de la red eléctrica comercial.   https://t.co/xqacairFXg,es,[],['https://ecoinventos.com/la-nueva-bateria-de-tesla-podria-sacar-tu-casa-de-la-red-electrica-comercial/'],[],2,100,116,[],[],https://twitter.com/EcoInventos/status/973273440106045442,False,,0,,,,,,,,[],,,,,0.023816407,0.87170935,0.104474336
8,973249268680097793,973249268680097793,2018-03-12 17:28:02 UTC,2018-03-12,17:28:02,0,2148233600,electrekco,Electrek.co,,Closer look at Tesla’s new custom Model S mobile service vehicle  https://t.co/cQhFk13HPC  https://t.co/iqloHABVpw,en,[],['https://wp.me/p3P83g-_h2y'],['https://pbs.twimg.com/media/DYGtDSjVAAAR2y9.jpg'],4,31,131,[],[],https://twitter.com/ElectrekCo/status/973249268680097793,False,,1,https://pbs.twimg.com/media/DYGtDSjVAAAR2y9.jpg,,,,,,,[],,,,,0.0037113798,0.8900855,0.10620316
9,973226933994643456,973225194058854401,2018-03-12 15:59:17 UTC,2018-03-12,15:59:17,0,2823003912,gravesmeredith,meredith graves,,lord grant me the confidence of a mediocre white 'rocker' who drives a tesla while bragging about recording on analog equipment and not having a cell phone,en,[],[],[],9,26,231,[],[],https://twitter.com/gravesmeredith/status/973226933994643456,False,,0,,,,,,,,[],,,,,0.56847745,0.35766348,0.073859066
10,973209816725417984,973209816725417984,2018-03-12 14:51:16 UTC,2018-03-12,14:51:16,0,18200793,teslamotorsclub,Tesla Motors Club,,Check out this tattoo of Starman cruising through space in @elonmusk's Roadster  https://t.co/aW26h3E1ZB #Tesla #SpaceX  https://t.co/jS10dmrKDf,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",['https://teslamotorsclub.com/blog/2018/03/12/tmc-member-gets-a-starman-and-roadster-tattoo/'],['https://pbs.twimg.com/media/DYGJC8mVQAAhuCW.jpg'],3,6,95,"['tesla', 'spacex']",[],https://twitter.com/TeslaMotorsClub/status/973209816725417984,False,,1,https://pbs.twimg.com/media/DYGJC8mVQAAhuCW.jpg,,,,,,,[],,,,,0.0035023445,0.6120619,0.38443583
11,973136708052094976,973136708052094976,2018-03-12 10:00:45 UTC,2018-03-12,10:00:45,0,2148233600,electrekco,Electrek.co,,Tesla Model 3 production picks up again after a 4-day stoppage to update the lines  https://t.co/g9cLqN3omR  https://t.co/IIxeX2Azfx,en,[],['https://wp.me/p3P83g-guh'],['https://pbs.twimg.com/media/DYFGrYUU0AAUfE8.jpg'],0,30,148,[],[],https://twitter.com/ElectrekCo/status/973136708052094976,False,,1,https://pbs.twimg.com/media/DYFGrYUU0AAUfE8.jpg,,,,,,,[],,,,,0.004348355,0.6942066,0.30144525
12,973136402346074113,973136402346074113,2018-03-12 09:59:32 UTC,2018-03-12,09:59:32,0,1180289125,m4chinist,Raskolnikov,,Nefretiniz elektriğe dönüştürülebilseydi bütün dünyayı aydınlatmaya yeterdi..  Nikola Tesla  https://t.co/Jlgdd94rcz,tr,[],[],['https://pbs.twimg.com/media/DYFGYAxXcAE5XKH.jpg'],2,17,107,[],[],https://twitter.com/m4chinist/status/973136402346074113,False,,1,https://pbs.twimg.com/media/DYFGYAxXcAE5XKH.jpg,,,,,,,[],,,,,0.024823315,0.854695,0.12048161
13,973123843723153408,973123843723153408,2018-03-12 09:09:38 UTC,2018-03-12,09:09:38,0,40316065,wbrettwilson,* W. Brett Wilson *,,Have you explained how your party mucked up the #ONTARIO power market completely with misguided subsidies (you still helping my buddies buy @Tesla’s??) and panick-attack based electricity rebates borrowing from the #NextGen?    And you want to do more?  No - just quit...  https://t.co/3fRBBoIBBX,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://twitter.com/kathleen_wynne/status/972901099224125440'],[],24,59,187,"['ontario', 'nextgen']",[],https://twitter.com/WBrettWilson/status/973123843723153408,False,https://twitter.com/kathleen_wynne/status/972901099224125440,0,,,,,,,,[],,,,,0.9271219,0.067692265,0.005185826
14,973102177425281024,973102177425281024,2018-03-12 07:43:33 UTC,2018-03-12,07:43:33,0,1308211178,teslarati,TESLARATI,,Tesla halted Model 3 production line in February to focus on automation -  https://t.co/cIB60m8nsM  https://t.co/gHkGDWwIoq,en,[],['https://www.teslarati.com/tesla-halts-model-3-production-february/'],['https://pbs.twimg.com/media/DYEnRfAW4AAzMJb.jpg'],2,27,166,[],[],https://twitter.com/Teslarati/status/973102177425281024,False,,1,https://pbs.twimg.com/media/DYEnRfAW4AAzMJb.jpg,,,,,,,[],,,,,0.34541762,0.63184994,0.022732409
