,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,1160694927384371207,1149491163952345088,2019-08-11 23:30:10 UTC,2019-08-11,23:30:10,0,1002616999267262465,troyteslike,Troy Teslike,,"My estimate for Tesla deliveries in Q3 2019 is now 91K, based on data from my survey and EU &amp; NY registrations in July and other research. I'll update this again on 11 Sep when we have the Aug numbers, and then on 30 Sep when I calculate my final estimate.  https://t.co/yBoxDboJgE",en,[],[],['https://pbs.twimg.com/media/EBud4jKXsAMnOrq.png'],27,8,73,[],[],https://twitter.com/TroyTeslike/status/1160694927384371207,False,,1,https://pbs.twimg.com/media/EBud4jKXsAMnOrq.png,,,,,,,[],,,,,0.009851909,0.8893118,0.10083641
1,1160692222997647360,1160692222997647360,2019-08-11 23:19:25 UTC,2019-08-11,23:19:25,0,1074073695939813377,mymodl3,mymodl3,,"With white being the current standard color, how about a gorgeous white Model 3 with some new shoes! Konig Ampliforms 19X9.5”et 25 front, 19X10.5 et 23” rear in Dark Metallic Graphite #365Model3 Photo #223 Credit to Konigwheelsusa on Instagram.  #Tesla #Model3 #TeslaModel3  https://t.co/0PwpsIuRUe",en,[],[],['https://pbs.twimg.com/media/EBubbAGU4AA4xA2.jpg'],14,11,176,"['365model3', 'tesla', 'model3', 'teslamodel3']",[],https://twitter.com/mymodl3/status/1160692222997647360,False,,1,https://pbs.twimg.com/media/EBubbAGU4AA4xA2.jpg,,,,,,,[],,,,,0.004819308,0.13770856,0.85747206
2,1160688779713290240,1160688779713290240,2019-08-11 23:05:44 UTC,2019-08-11,23:05:44,0,1030464902681518081,hillaryfan420,Hillary Fan,,"I love how literally no one I follow believes the Epstein suicide story, including such highly specific groups as the Tesla Short-seller Guys",en,[],[],[],4,12,89,[],[],https://twitter.com/HillaryFan420/status/1160688779713290240,False,https://twitter.com/TESLAcharts/status/1160666775832469505,0,,,,,,,,[],,,,,0.5039363,0.35220024,0.14386335
3,1160680704386228226,1160680704386228226,2019-08-11 22:33:38 UTC,2019-08-11,22:33:38,0,747532501485236224,ceo_plus_ch,"Roger Rusch, ceo plus (Leadership, Teamwork, EVs)",,"Jack Richard: „So my claim is that #Tesla makes the BEST automotive vehicle on the planet, barring none, in all respects, including SAFETY. It is just the best car ever built. And I would challenge anyone to demonstrate even partially that this is not so.“  https://t.co/AM1dROIYjH",en,[],['http://evtv.me/2019/08/the-tesla-conspiracy-or-am-i-a-dead-whistleblower/'],[],4,15,65,['tesla'],[],https://twitter.com/ceo_plus_ch/status/1160680704386228226,False,,0,,,,,,,,[],,,,,0.02068059,0.14450185,0.83481747
4,1160680651340886019,1160680651340886019,2019-08-11 22:33:26 UTC,2019-08-11,22:33:26,0,272804164,shortyyguy,SHORTY,,Test drove a @Tesla Model 3 for the first time today w/ @NickPolom @discomaniashley  I’ve fallen deeper love! Those cars are a work of art! 😍,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],7,4,181,[],[],https://twitter.com/shortyyguy/status/1160680651340886019,False,,0,,,,,,,,[],,,,,0.0024082582,0.0114726955,0.9861191
5,1160677980454248450,1160677487010910208,2019-08-11 22:22:49 UTC,2019-08-11,22:22:49,0,998140573008695296,28delayslater,🇺🇦 🦊 Earl of FrunkPuppy 🇺🇦,,@tesla_truth You aren’t getting paid because they are still around. Finish the job Jobs  https://t.co/H8MlW3XIFz,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/EBuOd5EWkAUvGYL.jpg'],3,0,56,[],[],https://twitter.com/28delayslater/status/1160677980454248450,False,,1,https://pbs.twimg.com/tweet_video_thumb/EBuOd5EWkAUvGYL.jpg,,,,,,,"[{'screen_name': 'tesla_truth', 'name': 'Steve Jobs Ghost 👻', 'id': '1067553335970955264'}]",,,,,0.5629063,0.39892593,0.038167853
6,1160673631074213888,1160673631074213888,2019-08-11 22:05:32 UTC,2019-08-11,22:05:32,0,135676285,hypervocal,hypervocal,,"TRENDING: Tesla CEO Elon Musk said he supports Democratic presidential candidate Andrew Yang, calling universal basic income 'Obviously needed'  https://t.co/biPuewhiEb  https://t.co/OnA302uTH6",en,[],['http://bit.ly/31vDNht'],['https://pbs.twimg.com/media/EBuKhCXWwAAmX4I.jpg'],5,32,166,[],[],https://twitter.com/hypervocal/status/1160673631074213888,False,,1,https://pbs.twimg.com/media/EBuKhCXWwAAmX4I.jpg,,,,,,,[],,,,,0.0036764725,0.3694539,0.62686974
7,1160672239894667264,1160672239894667264,2019-08-11 22:00:00 UTC,2019-08-11,22:00:00,0,19712106,telegraphtech,Telegraph Technology Intelligence,,In tomorrow's Telegraph: Tesla drivers in UK claim they wait months for parts   https://t.co/oJGzmh2RB3,en,[],['https://www.telegraph.co.uk/technology/2019/08/11/tesla-drivers-uk-claim-wait-months-parts/'],[],13,20,74,[],[],https://twitter.com/TelegraphTech/status/1160672239894667264,False,,0,,,,,,,,[],,,,,0.19562897,0.7614779,0.04289302
8,1160670701713387520,1160670701713387520,2019-08-11 21:53:54 UTC,2019-08-11,21:53:54,0,355438142,wes_chu,Wesley Chu,,When two of your stans get along...  Tesla's Elon Musk endorses Andrew Yang for president in 2020 election  https://t.co/SBH7O5RCE7,en,[],['http://www.businessinsider.com/tesla-ceo-elon-musk-2020-election-endorsement-andrew-yang-president-2019-8'],[],3,32,241,[],[],https://twitter.com/wes_chu/status/1160670701713387520,False,,0,,,,,,,,[],,,,,0.0036413793,0.42913705,0.5672217
9,1160670493629747200,1160670493629747200,2019-08-11 21:53:04 UTC,2019-08-11,21:53:04,0,967929328053862400,wadeandersonpt,wade,,Got to meet another Tesla Twitter friend in real life. Thanks Jenn @Jennerator211 for hanging out with me this morning! Video soon of us terrorizing the streets of Bellingham 😂  https://t.co/QDys3OQgiY,en,"[{'screen_name': 'jennerator211', 'name': '⚡jennerator⚡ fate ❤ irony', 'id': '23502725'}]",[],['https://pbs.twimg.com/media/EBuHmnLU0AA6n4F.jpg'],7,3,119,[],[],https://twitter.com/WadeAndersonPT/status/1160670493629747200,False,,1,https://pbs.twimg.com/media/EBuHmnLU0AA6n4F.jpg,,,,,,,[],,,,,0.0025897464,0.03529799,0.96211237
10,1160669868699660292,1160635072145477634,2019-08-11 21:50:35 UTC,2019-08-11,21:50:35,0,203531740,glenntongue,Glenn Tongue,,@elonmusk @GrizzlyAustin @Tesla It appears many of us have better memories than you.  https://t.co/EV3xQt3t1m,en,[],['http://ow.ly/kZnk50dN9id'],[],7,7,82,[],[],https://twitter.com/glenntongue/status/1160669868699660292,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'GrizzlyAustin', 'name': 'Austin Greeley', 'id': '574529448'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.041133232,0.25561297,0.7032538
11,1160668483882901504,1160668483882901504,2019-08-11 21:45:05 UTC,2019-08-11,21:45:05,0,33846113,dennis_p,Dennis Pascual,,Lots of @Tesla #Roadster at the 10th Annual #RoadsterRoundup today.  Members of @TeslaClubLA @OCTeslaClub and @TeslaMotorsClub forum...  Largest gathering of Roadsters in a long while...  Some drove as far as San Diego and Arizona!  https://t.co/ogCe54xtyn,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'teslaclubla', 'name': 'teslaclubla', 'id': '3012789296'}, {'screen_name': 'octeslaclub', 'name': 'tesla owners club of orange county', 'id': '719606938829471744'}, {'screen_name': 'teslamotorsclub', 'name': 'tesla motors club', 'id': '18200793'}]",['https://www.flickr.com/gp/8245538@N06/C81mHJ'],[],7,14,108,"['roadster', 'roadsterroundup']",[],https://twitter.com/dennis_p/status/1160668483882901504,False,,0,,,,,,,,[],,,,,0.0019092414,0.060837545,0.937253
12,1160668242056101889,1160668242056101889,2019-08-11 21:44:07 UTC,2019-08-11,21:44:07,0,1689516060,vincent13031925,vincentyu.eth,,Had my Tesla Solar Panels project assessment on August 2nd.   Just received message about my project installation scheduled for August 14th.   WOW! Impressive!!   $TSLA #Tesla #Solar  https://t.co/mLaCEtsOcX,en,[],[],['https://pbs.twimg.com/media/EBuFnJlUEAAts7E.jpg'],5,4,77,"['tesla', 'solar']",['tsla'],https://twitter.com/vincent13031925/status/1160668242056101889,False,https://twitter.com/vincent13031925/status/1157292351338897409,1,https://pbs.twimg.com/media/EBuFnJlUEAAts7E.jpg,,,,,,,[],,,,,0.001963214,0.020501234,0.9775356
13,1160665063591575552,1160665063591575552,2019-08-11 21:31:29 UTC,2019-08-11,21:31:29,0,1016059981907386368,teslaownerssv,Tesla Owners Silicon Valley,,"I've never seen so much demand, Fwaud and Bankwupt cars together @elonmusk @Tesla  https://t.co/WsqN6EDwYH",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],10,17,265,[],[],https://twitter.com/teslaownersSV/status/1160665063591575552,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1160665006041518080/pu/img/nUSvzR59BAmE8EFw.jpg,,,,,,,[],,,,,0.029979942,0.44416124,0.5258589
14,1160657775145316352,1160657775145316352,2019-08-11 21:02:32 UTC,2019-08-11,21:02:32,0,25805073,dezzymarch,Dezzy,,Promote your friends stuff. Tell people about them. So they can buy you a Tesla when they get rich.,en,[],[],[],2,11,112,[],[],https://twitter.com/dezzymarch/status/1160657775145316352,False,,0,,,,,,,,[],,,,,0.012485523,0.2278571,0.7596574
15,1160657181705945089,1160657181705945089,2019-08-11 21:00:10 UTC,2019-08-11,21:00:10,0,1308211178,teslarati,TESLARATI,,Tesla Smart Summon takes on speed bumps and shadows in run up to V10 release  https://t.co/p212ofJFfj,en,[],['https://www.teslarati.com/tesla-smart-summon-takes-on-speed-bumps-and-shadows-in-run-up-to-v10-release/'],[],9,38,418,[],[],https://twitter.com/Teslarati/status/1160657181705945089,False,,0,,,,,,,,[],,,,,0.042579412,0.8798912,0.0775293
16,1160650068178944001,1160650068178944001,2019-08-11 20:31:54 UTC,2019-08-11,20:31:54,0,223510398,tecnonautatv,Tecnonauta,,DESCUBRIMOS NUEVO MODELO DE TESLA!!!!!!! Cruzando Europa en Autopilot  Ver vídeo -  https://t.co/gNcaRbJd4Z  https://t.co/YqgO3wFFwc,es,[],['https://youtu.be/TDyWKWJUolg'],['https://pbs.twimg.com/media/EBt1FEuXoAE541T.jpg'],65,75,904,[],[],https://twitter.com/TecnonautaTV/status/1160650068178944001,False,,1,https://pbs.twimg.com/media/EBt1FEuXoAE541T.jpg,,,,,,,[],,,,,0.011509494,0.5816725,0.40681797
17,1160647990270468098,1160647990270468098,2019-08-11 20:23:39 UTC,2019-08-11,20:23:39,0,979727088545648640,gambits,ATK,,Let’s goooo!  Thanks @psalm for the referral  Now the waiting game..   #tesla  https://t.co/PzhArEpmFo,en,"[{'screen_name': 'psalm', 'name': 'psalm', 'id': '3215958129'}]",[],"['https://pbs.twimg.com/media/EBtzLAoXsAIjD0O.jpg', 'https://pbs.twimg.com/media/EBtzLOTWwAASEJl.jpg']",3,3,75,['tesla'],[],https://twitter.com/gambits/status/1160647990270468098,False,,1,https://pbs.twimg.com/media/EBtzLAoXsAIjD0O.jpg,,,,,,,[],,,,,0.001329586,0.015110856,0.98355937
18,1160646955061526528,1160646955061526528,2019-08-11 20:19:32 UTC,2019-08-11,20:19:32,0,1689516060,vincent13031925,vincentyu.eth,,"I have no more excitement about my iPhone software update, but looking forward to my Tesla OTA software updates~~ EVERYDAY!!  #Tesla #OTA",en,[],[],[],15,8,217,"['tesla', 'ota']",[],https://twitter.com/vincent13031925/status/1160646955061526528,False,,0,,,,,,,,[],,,,,0.0047484413,0.031856388,0.96339524
19,1160643614587928576,1160635070333374464,2019-08-11 20:06:16 UTC,2019-08-11,20:06:16,0,953942310626177024,0six3,0Six,,@Erdayastronaut @liammack0 @elonmusk Hans Zimmer designed the acceleration sound for a BMW concept car. sounds amazing!! would be cool if tesla had sounds created by @therealmikedean,en,"[{'screen_name': 'therealmikedean', 'name': 'mike dean! #mwa', 'id': '29359583'}]",[],[],0,5,75,[],[],https://twitter.com/0Six3/status/1160643614587928576,False,,0,,,,,,,,"[{'screen_name': 'Erdayastronaut', 'name': 'Everyday Astronaut', 'id': '3167257102'}, {'screen_name': 'liammack0', 'name': 'Liam Mack', 'id': '2227351156'}, {'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}]",,,,,0.002638316,0.019432148,0.9779295
