,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,939633587158114304,939633587158114304,2017-12-09 23:11:19 UTC,2017-12-09,23:11:19,0,426738834,guaje7villa,David Villa,,Un placer conocerte @gigifernandez y poder unir fuerzas para ayudar a Puerto Rico. 🇵🇷 #PowerPuertoRico .  @VIKTRESocial @Tesla @Foundation_PR  https://t.co/9pktdrZoGm,es,"[{'screen_name': 'gigifernandez', 'name': 'gigi fernandez', 'id': '1459297397004111872'}, {'screen_name': 'viktresocial', 'name': 'viktre', 'id': '3379352003'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'foundation_pr', 'name': 'foundation for puerto rico', 'id': '1267420088'}]",['https://twitter.com/gigifernandez/status/939586334905262081'],[],0,42,316,['powerpuertorico'],[],https://twitter.com/Guaje7Villa/status/939633587158114304,False,0,0,,,,,,,,[],,,,,0.008178692,0.7226067,0.26921466
1,939622843163258880,939622843163258880,2017-12-09 22:28:37 UTC,2017-12-09,22:28:37,0,21597318,rossperu,Ross Hornby,,What. The. Fuck? Just got recommended this Top Gear vid about the Tesla Model S - released yesterday…filmed on exactly the same track we filmed ours  They’re onto us guys!   https://t.co/TYTqHt6obC,en,[],['https://www.youtube.com/watch?v=mHhZ9jk-DrU'],[],8,12,516,[],[],https://twitter.com/Rossperu/status/939622843163258880,False,,0,,,,,,,,[],,,,,0.40029347,0.37926406,0.22044234
2,939622143847026688,939622143847026688,2017-12-09 22:25:51 UTC,2017-12-09,22:25:51,0,3305107636,o613523,hello,,"After eshy said 3 6 9 are keys to the universe, I tried looking into Tesla's theory and ...this looks a lot like smeraldo????????  https://t.co/FwqXmEw1zu",en,[],[],['https://pbs.twimg.com/media/DQo1W2LX0AAEVxE.jpg'],3,64,97,[],[],https://twitter.com/O613523/status/939622143847026688,False,,1,https://pbs.twimg.com/media/DQo1W2LX0AAEVxE.jpg,,,,,,,[],,,,,0.037511624,0.8547102,0.10777822
3,939617974054354944,939617974054354944,2017-12-09 22:09:16 UTC,2017-12-09,22:09:16,0,57678315,mbagirl00,MBAgirl00,,"Gorgeous blue Model 3 spotted today in Hermosa Beach, CA - owned by a SpaceX employee - got it on 12/06/17 @Tesla @TheTeslaShow @Teslarati @Model3Owners  https://t.co/L1YwY1ShLc",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'theteslashow', 'name': 'the tesla show', 'id': '718920389603135488'}, {'screen_name': 'teslarati', 'name': 'teslarati', 'id': '1308211178'}, {'screen_name': 'model3owners', 'name': 'trev page', 'id': '704835627183788032'}]",[],"['https://pbs.twimg.com/media/DQoxj9vVwAAck9E.jpg', 'https://pbs.twimg.com/media/DQoxj9zVQAAm4lA.jpg', 'https://pbs.twimg.com/media/DQoxj9xU8AAzB0R.jpg']",7,11,107,[],[],https://twitter.com/MBAgirl00/status/939617974054354944,False,,1,https://pbs.twimg.com/media/DQoxj9vVwAAck9E.jpg,,,,,,,[],,,,,0.0015773099,0.030340217,0.9680825
4,939606603720003584,939606603720003584,2017-12-09 21:24:06 UTC,2017-12-09,21:24:06,0,28631611,puertoricopur,Puerto Rico 🇵🇷,,Tesla Just Started Six More Battery Projects in Puerto Rico  https://t.co/mNEevST7AB,en,[],['https://www.inverse.com/article/39084-tesla-just-started-six-more-battery-projects-in-puerto-rico'],[],24,245,540,[],[],https://twitter.com/PuertoRicoPUR/status/939606603720003584,False,,0,,,,,,,,[],,,,,0.0032320516,0.6797543,0.31701356
5,939595702484766720,939591951015469057,2017-12-09 20:40:46 UTC,2017-12-09,20:40:46,0,872683897,keemstar,KEEM 🍿,,Thank you for all the donations! We have now closed the patreon because we sold our invention to Tesla for 3 billion.   Don’t be upset tho cus we sent you all a Coffee Mug.,en,[],[],[],25,48,1115,[],[],https://twitter.com/KEEMSTAR/status/939595702484766720,False,,0,,,,,,,,[],,,,,0.06330522,0.30640984,0.630285
6,939573830040932354,939573830040932354,2017-12-09 19:13:52 UTC,2017-12-09,19:13:52,0,150998975,craigfrost_,Craig Frost,,Check out tonight’s CRAZY @hat_films video and see if a Tesla is faster than a Superbike! This one took a lot of time and effort to make but it’s a fun one! Really happy with how it turned out!  https://t.co/aDfDrKWg1q  https://t.co/jl2gPbQK1a,en,"[{'screen_name': 'hat_films', 'name': 'hat films 🎩', 'id': '144556500'}]",['https://youtu.be/cZ0XACnjT6A'],['https://pbs.twimg.com/media/DQoJaboX0AEKCvt.jpg'],5,10,237,[],[],https://twitter.com/CraigFrost_/status/939573830040932354,False,,1,https://pbs.twimg.com/media/DQoJaboX0AEKCvt.jpg,,,,,,,[],,,,,0.0034861462,0.015335985,0.9811779
7,939567997550759937,939567997550759937,2017-12-09 18:50:41 UTC,2017-12-09,18:50:41,0,18200793,teslamotorsclub,Tesla Motors Club,,Sysco Reserved 50 Tesla Semis  https://t.co/3KS4KUj6Cn #Tesla #TeslaSemi  https://t.co/r7B65mPT5h,cs,[],['https://teslamotorsclub.com/blog/2017/12/09/sysco-reserved-50-tesla-semis/'],['https://pbs.twimg.com/media/DQoDzf4WsAAuSF9.jpg'],3,29,160,"['tesla', 'teslasemi']",[],https://twitter.com/TeslaMotorsClub/status/939567997550759937,False,,1,https://pbs.twimg.com/media/DQoDzf4WsAAuSF9.jpg,,,,,,,[],,,,,0.009766328,0.8990467,0.091187045
8,939547583273455617,939547583273455617,2017-12-09 17:29:34 UTC,2017-12-09,17:29:34,0,25053299,fortunemagazine,FORTUNE,,"Sysco preorders 50 Tesla Semis, strengthening the case for a trucking revolution  https://t.co/ygSIZ1ocL8",en,[],['http://for.tn/2BRVnPT'],[],5,52,101,[],[],https://twitter.com/FortuneMagazine/status/939547583273455617,False,,0,,,,,,,,[],,,,,0.0042842557,0.3624843,0.6332313
9,939535530823507970,939535530823507970,2017-12-09 16:41:40 UTC,2017-12-09,16:41:40,0,3992637442,technicalguruji,Gaurav Chaudhary,,"Tech Talks #369 - Tesla AI Chip, Facebook Video Tools, Bitcoin Hack, Samsung Discount  https://t.co/fQ6nFaig4j via @YouTubeIndia",en,"[{'screen_name': 'youtubeindia', 'name': 'youtube india', 'id': '180380465'}]",['https://youtu.be/G_a8xw-JY7A'],[],28,35,710,[],[],https://twitter.com/TechnicalGuruji/status/939535530823507970,False,,0,,,,,,,,[],,,,,0.00679645,0.8372568,0.15594676
10,939525059936489473,939525059936489473,2017-12-09 16:00:04 UTC,2017-12-09,16:00:04,0,2564597449,elonmusknewsorg,Elon Musk News,,Tesla Semi receives large order of 50 electric trucks from Sysco  https://t.co/JmSRsJhNiJ,en,[],['https://electrek.co/2017/12/08/tesla-semi-order-electric-trucks-sysco/'],[],4,54,135,[],[],https://twitter.com/ElonMuskNewsOrg/status/939525059936489473,False,,0,,,,,,,,[],,,,,0.007936441,0.80374694,0.18831664
11,939519380060327939,939519380060327939,2017-12-09 15:37:30 UTC,2017-12-09,15:37:30,0,2148233600,electrekco,Electrek.co,,Tesla has now 2 Model 3 test vehicles up in Montreal  https://t.co/X7XhwWFLcz  https://t.co/KWNADnWqRe,en,[],['https://electrek.co/2017/12/09/tesla-model-3-test-vehicles-montreal/'],['https://pbs.twimg.com/media/DQnX5CsXUAELf5g.jpg'],5,31,158,[],[],https://twitter.com/ElectrekCo/status/939519380060327939,False,,1,https://pbs.twimg.com/media/DQnX5CsXUAELf5g.jpg,,,,,,,[],,,,,0.0032497554,0.7899682,0.2067821
