,Unnamed: 0,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,0,1249485335009972225,1249485335009972225,2020-04-12 23:51:32 UTC,2020-04-12,23:51:32,0,1100520274200416256,tesmanian_com,Tesmanian.com,,Tesla Direct Sales Model Brings Unlimited Possibilities Vs Traditional Car Dealership System  https://t.co/49nnw8h00U  https://t.co/AdYIAZs9o6,en,[],['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-direct-sales-model-brings-unlimited-possibilities-vs-traditional-car-dealership-system?utm_source=dlvr.it&utm_medium=twitter'],['https://pbs.twimg.com/media/EVcQSmdU0AAEIRQ.jpg'],2,15,80,[],[],https://twitter.com/Tesmanian_com/status/1249485335009972225,False,,1,https://pbs.twimg.com/media/EVcQSmdU0AAEIRQ.jpg,,,,,,,[],,,,,0.006339632,0.48217785,0.5114823
1,1,1249481772812906498,1249481772812906498,2020-04-12 23:37:23 UTC,2020-04-12,23:37:23,0,959471389282578432,evafoxu,Eva Fox 狐🦊❤️🇺🇦,,"For many years, dealers struggled with Tesla’s direct sales, but the situation with COVID-19 forces them to admit that @elonmusk’s approach is excellent ✨   #Tesla @Tesla ❤️  https://t.co/r0EGC4TmLu",en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",['https://www.tesmanian.com/blogs/tesmanian-blog/tesla-direct-sales-model-brings-unlimited-possibilities-vs-traditional-car-dealership-system'],[],2,16,73,['tesla'],[],https://twitter.com/EvaFoxU/status/1249481772812906498,False,,0,,,,,,,,[],,,,,0.02130366,0.12832129,0.850375
2,2,1249474198889611264,1249474198889611264,2020-04-12 23:07:17 UTC,2020-04-12,23:07:17,0,14162718,marc_benton,Marc Benton,,What is going on here? #ModelY #Tesla 😬🤫🤐  https://t.co/bpb9EAepc8,en,[],[],"['https://pbs.twimg.com/media/EVcGKNEVAAAzUJ8.jpg', 'https://pbs.twimg.com/media/EVcGKS-UwAAPYZP.jpg', 'https://pbs.twimg.com/media/EVcGKRXVAAA4iJR.jpg', 'https://pbs.twimg.com/media/EVcGKOvUEAEJGGe.jpg']",26,9,78,"['modely', 'tesla']",[],https://twitter.com/marc_benton/status/1249474198889611264,False,,1,https://pbs.twimg.com/media/EVcGKNEVAAAzUJ8.jpg,,,,,,,[],,,,,0.52860016,0.43878174,0.0326182
3,3,1249473437023772674,1113638952458579969,2020-04-12 23:04:16 UTC,2020-04-12,23:04:16,0,129235915,freshjiva,Mayur मयूर Thaker ठाकर,,"@elonmusk @PPathole @LivingTesla @Tesla Hi Elon. Some constructive criticism: when it comes to FSD, don’t preannounce timelines. Just keep working hard and steadily drop incremental updates. Then one day, boom - drop the bomb. Keep the aggressive goals internal, and public goals conservative. Thx 🙏🏽",en,[],[],[],6,0,69,[],[],https://twitter.com/freshjiva/status/1249473437023772674,False,,0,,,,,,,,"[{'screen_name': 'elonmusk', 'name': 'Elon Musk', 'id': '44196397'}, {'screen_name': 'PPathole', 'name': 'Pranay Pathole', 'id': '1291945442'}, {'screen_name': 'Tesla', 'name': 'Tesla', 'id': '13298072'}]",,,,,0.09879213,0.5991449,0.30206293
4,4,1249467275201122306,1249467275201122306,2020-04-12 22:39:47 UTC,2020-04-12,22:39:47,0,2148233600,electrekco,Electrek.co,,"Tesla's robotaxi plan is still on for this year - pending regulatory approval, says Elon Musk  https://t.co/wfW2h4vrWF by @fredericlambert",en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['https://electrek.co/2020/04/12/tesla-robotaxi-plan-2020-pending-regulatory-approval/'],[],39,71,375,[],[],https://twitter.com/ElectrekCo/status/1249467275201122306,False,,0,,,,,,,,[],,,,,0.005752975,0.76514715,0.22909991
5,5,1249457912109338624,1249457912109338624,2020-04-12 22:02:34 UTC,2020-04-12,22:02:34,0,1034292613875023872,phibetakitten,The Girl With the Mozart Tattoo,,"Our Model 3 (HW3 + 2020.12.5) just drove using Nav on Autopilot from Kettleman City to Monrovia CA with 0 human interventions. That’s ~185 miles, including Grapevine &amp; multiple freeway interchanges, much of last hour in rain. Just amazing. Thank you @Tesla @elonmusk @karpathy",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'karpathy', 'name': 'andrej karpathy', 'id': '33836629'}]",[],[],10,26,285,[],[],https://twitter.com/phibetakitten/status/1249457912109338624,False,,0,,,,,,,,[],,,,,0.0033779412,0.05953667,0.9370855
6,6,1249451802459766785,1249451802459766785,2020-04-12 21:38:18 UTC,2020-04-12,21:38:18,0,1010609933858099200,tsla4life,TSLA4LIFE,,Has anyone else noticed that 2020.12.5 brought school zone reading? #tesla #softwareupdate  https://t.co/EYkP0PNdtu,en,[],[],['https://pbs.twimg.com/media/EVbxyRjXkAA53xk.jpg'],5,7,79,"['tesla', 'softwareupdate']",[],https://twitter.com/TSLA4LIFE/status/1249451802459766785,False,,1,https://pbs.twimg.com/media/EVbxyRjXkAA53xk.jpg,,,,,,,[],,,,,0.031976998,0.8993741,0.068648994
7,7,1249449828829941760,1249449828829941760,2020-04-12 21:30:27 UTC,2020-04-12,21:30:27,0,1061504849420836865,tesla_raj,Tesla Raj,,The Tesla sub-trunk is a life hack!  https://t.co/TimOIlUTHC,en,[],[],['https://pbs.twimg.com/media/EVbv_urU0AAMfVQ.jpg'],13,3,131,[],[],https://twitter.com/tesla_raj/status/1249449828829941760,False,,1,https://pbs.twimg.com/media/EVbv_urU0AAMfVQ.jpg,,,,,,,[],,,,,0.022947263,0.17033334,0.8067194
8,8,1249442635913277442,1249442635913277442,2020-04-12 21:01:52 UTC,2020-04-12,21:01:52,0,1083875526379556864,hypercharts,HyperCharts 📊,,Tesla Q1 2020  US market share. $tsla  📊 👉  https://t.co/rN2byTHVaa  https://t.co/miMjthFZHF,en,[],['https://hypercharts.co/tsla/market-share'],"['https://pbs.twimg.com/media/EVbpcNwWoAMi-Zb.jpg', 'https://pbs.twimg.com/media/EVbpcOGWsAUQfpW.jpg', 'https://pbs.twimg.com/media/EVbpcOTXgAAuvX5.jpg']",9,31,168,[],['tsla'],https://twitter.com/hypercharts/status/1249442635913277442,False,,1,https://pbs.twimg.com/media/EVbpcNwWoAMi-Zb.jpg,,,,,,,[],,,,,0.0066660815,0.8714919,0.12184201
9,9,1249442549221052416,1249442549221052416,2020-04-12 21:01:31 UTC,2020-04-12,21:01:31,0,1169348503975317504,driveteslaca,Drive Tesla 🇨🇦,,Is this the first stripped and caged #Tesla #Model 3 Performance build?  https://t.co/7FQ8A9KqNR,en,[],[],"['https://pbs.twimg.com/media/EVbpXR4UcAATngt.jpg', 'https://pbs.twimg.com/media/EVbpXR9UMAAtogU.jpg', 'https://pbs.twimg.com/media/EVbpXR7U0AEmqlh.jpg']",7,8,109,"['tesla', 'model']",[],https://twitter.com/DriveTeslaca/status/1249442549221052416,False,,1,https://pbs.twimg.com/media/EVbpXR4UcAATngt.jpg,,,,,,,[],,,,,0.030318776,0.94237125,0.027309839
