,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,1213246411178795008,1213246411178795008,2020-01-03 23:51:00 UTC,2020-01-03,23:51:00,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,SpaceX security drives a Tesla  https://t.co/8ITKzGUwVF,en,[],[],['https://pbs.twimg.com/media/ENZRLHhU8AEsIoL.jpg'],10,8,139,[],[],https://twitter.com/thirdrowtesla/status/1213246411178795008,False,,1,https://pbs.twimg.com/media/ENZRLHhU8AEsIoL.jpg,,,,,,,[],,,,,0.00964692,0.8432576,0.14709555
1,1213244425918275584,1213244425918275584,2020-01-03 23:43:06 UTC,2020-01-03,23:43:06,0,1689516060,vincent13031925,vincentyu.eth,,Checkout the Tesla Solar Glass Roof   https://t.co/oTk7xmkAFd  https://t.co/4RnUB6l0eL,en,[],['https://www.tesla.com/solarroof'],"['https://pbs.twimg.com/media/ENZPW5bUcAAWTfY.jpg', 'https://pbs.twimg.com/media/ENZPW5aUcAEewTu.jpg', 'https://pbs.twimg.com/media/ENZPW5bUEAAKGfn.jpg', 'https://pbs.twimg.com/media/ENZPW7OU4AAB5GX.jpg']",19,37,337,[],[],https://twitter.com/vincent13031925/status/1213244425918275584,False,,1,https://pbs.twimg.com/media/ENZPW5bUcAAWTfY.jpg,,,,,,,[],,,,,0.0050036656,0.72296244,0.27203375
2,1213242694543147009,1213242694543147009,2020-01-03 23:36:13 UTC,2020-01-03,23:36:13,0,17182121,wadeanderson,Wade Anderson,,"I'm usually pretty open and many of you know some of my challenges recently, just wanted to say how much I appreciate everyone of the ""Tesla fam"" I've met and how supportive everyone is to each other! Makes a difference!",en,[],[],[],14,5,126,[],[],https://twitter.com/wadeanderson/status/1213242694543147009,False,,0,,,,,,,,[],,,,,0.00741805,0.032181546,0.96040034
3,1213241160145211393,1213241160145211393,2020-01-03 23:30:08 UTC,2020-01-03,23:30:08,0,2148233600,electrekco,Electrek.co,,"Chevy Bolt sales decline for second straight year, a warning for Tesla competitors  https://t.co/dGsfkl3W5V by @bradberman",en,"[{'screen_name': 'bradberman', 'name': 'bradley berman', 'id': '19567403'}]",['https://electrek.co/2020/01/03/chevy-bolt-sales-decline-for-second-straight-year-a-warning-for-tesla-competitors/'],[],17,28,194,[],[],https://twitter.com/ElectrekCo/status/1213241160145211393,False,,0,,,,,,,,[],,,,,0.3790763,0.5923319,0.0285918
4,1213237373380767744,1213237373380767744,2020-01-03 23:15:05 UTC,2020-01-03,23:15:05,0,33884545,cnnee,CNN en Español,,"Tesla vendió 112.000 autos el último trimestre de 2019 y un total de 367.500 en el año, informó la compañía el viernes. Con esa cifra, la compañía de Elon Musk cumplió con el pronóstico que algunos analistas creían que estaba en peligro de alcanzar.  https://t.co/8hfNZJXjOP",es,[],['https://cnn.it/2tppMWS'],[],0,43,142,[],[],https://twitter.com/CNNEE/status/1213237373380767744,False,,0,,,,,,,,[],,,,,0.02464328,0.86077887,0.11457796
5,1213235008980152320,1213235008980152320,2020-01-03 23:05:41 UTC,2020-01-03,23:05:41,0,985686123123949568,kristennetten,•K10•♥️🕊🇺🇦 🦊,,@thirdrowtesla 3 —&gt; Tesla✨  https://t.co/jgnDn8oHRp,tr,[],[],['https://pbs.twimg.com/media/ENZGzrRUUAADEBL.jpg'],5,5,66,[],[],https://twitter.com/Kristennetten/status/1213235008980152320,False,,1,https://pbs.twimg.com/media/ENZGzrRUUAADEBL.jpg,,,,,,,[],,,,,0.0039176624,0.5998368,0.39624563
6,1213233549031006209,1213233549031006209,2020-01-03 22:59:53 UTC,2020-01-03,22:59:53,0,1139310453987745792,thirdrowtesla,Third Row Tesla Podcast,,Check out the Solarglass roof at your nearest Tesla store  https://t.co/5qR5iB4X9k,en,[],[],['https://pbs.twimg.com/media/ENZFe0GUEAAwMox.jpg'],5,9,94,[],[],https://twitter.com/thirdrowtesla/status/1213233549031006209,False,,1,https://pbs.twimg.com/media/ENZFe0GUEAAwMox.jpg,,,,,,,[],,,,,0.005391869,0.83970624,0.15490183
7,1213232133134848000,1213232133134848000,2020-01-03 22:54:15 UTC,2020-01-03,22:54:15,0,34713362,business,Bloomberg,,Tesla's Model 3 is the only electric vehicle doing serious volume in the U.S.  https://t.co/IVUlx3xhbV,en,[],['https://trib.al/OW37tbn'],[],1,30,88,[],[],https://twitter.com/business/status/1213232133134848000,False,,0,,,,,,,,[],,,,,0.0033158807,0.26975176,0.72693217
8,1213226619218751488,1213226619218751488,2020-01-03 22:32:21 UTC,2020-01-03,22:32:21,0,35293052,scottwww,Scott Wainner,,"I don't know if the auto industry will survive the EV evolution. They're retooling (as they should be), but they don't yet have solid EV products that consumers want to buy. Tesla may end up being the largest auto maker when the dust settles.  https://t.co/pfdu17vsZn",en,[],['https://www.nytimes.com/2019/12/31/business/electric-cars-germany-economy.html'],[],26,40,197,[],[],https://twitter.com/scottwww/status/1213226619218751488,False,,0,,,,,,,,[],,,,,0.5410234,0.41622645,0.04275008
9,1213224462402772992,1213224462402772992,2020-01-03 22:23:47 UTC,2020-01-03,22:23:47,0,1016059981907386368,teslaownerssv,Tesla Owners Silicon Valley,,"Tesla has new glass technology for noise reduction, temperature control, and more  https://t.co/qRXU9VZ6eQ",en,[],['https://flip.it/lQ8UPl'],[],4,39,183,[],[],https://twitter.com/teslaownersSV/status/1213224462402772992,False,,0,,,,,,,,[],,,,,0.0045925938,0.48359835,0.51180905
10,1213224308715204613,1213224308715204613,2020-01-03 22:23:10 UTC,2020-01-03,22:23:10,0,704061863127027714,thecafeela,☕️ ELA 🇺🇦,,If you ever thought about getting a Tesla I think now is a really good time 🙏🏻🌿⭐🏞️🍇🍎🍒✨ bless  @elonmusk @tesla  https://t.co/13ctB6ogbL,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],12,7,120,[],[],https://twitter.com/TheCafeEla/status/1213224308715204613,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1213224020889325568/pu/img/HjIuIcBVnrMqAQS2.jpg,,,,,,,[],,,,,0.0026342857,0.02275623,0.97460943
11,1213218592520646657,1213218592520646657,2020-01-03 22:00:27 UTC,2020-01-03,22:00:27,0,1308211178,teslarati,TESLARATI,,"Tesla's China Gigafactory will be the game-changer of 2020, predicts analyst  https://t.co/o6nf3t67yK",en,[],['https://www.teslarati.com/tesla-china-tsla-game-changer-for-2020'],[],3,60,508,[],[],https://twitter.com/Teslarati/status/1213218592520646657,False,,0,,,,,,,,[],,,,,0.0040378263,0.17539546,0.82056665
12,1213218360781000704,1213218360781000704,2020-01-03 21:59:32 UTC,2020-01-03,21:59:32,0,959168599519764480,ray4tesla,Ray4Tesla⚡️🚘☀️🔋,,"My 2020 Tesla delivery prediction is 650k including 500k from Fremont &amp; 150k from #GF3. When Fremont plant was under NUMMI which I visited many yrs ago, the designed annual mfg capacity was 500k. It’s attainable for Tesla. If that happens, it’ll be 76.8% YoY growth.",en,[],[],[],29,12,131,['gf3'],[],https://twitter.com/ray4tesla/status/1213218360781000704,False,,0,,,,,,,,[],,,,,0.008408149,0.29552934,0.69606245
13,1213218218749284352,1213218218749284352,2020-01-03 21:58:58 UTC,2020-01-03,21:58:58,0,349249475,gerberkawasaki,Ross Gerber,,Tesla short sellers have lost $900 mil in the first 2 trading days of the year.  According to S3. Long share owners have made billions. $tsla for the long term.,en,[],[],[],22,75,714,[],['tsla'],https://twitter.com/GerberKawasaki/status/1213218218749284352,False,,0,,,,,,,,[],,,,,0.37924612,0.52589357,0.09486025
14,1213217992131141634,1213217992131141634,2020-01-03 21:58:04 UTC,2020-01-03,21:58:04,0,2278922576,cdeciencia,Martí Montferrer,,"Hoy conducía por Barcelona mientras pensaba en compararme un coche eléctrico. Entonces, he visto un tesla. 3 minutos después, otro. Nunca había visto ninguno en esta ciudad. El siguiente paso lógico es que descubra que Elon Musk es mi tío lejano. Os mantendré actualizados",es,[],[],[],51,61,2105,[],[],https://twitter.com/CdeCiencia/status/1213217992131141634,False,,0,,,,,,,,[],,,,,0.07377487,0.82501066,0.10121442
