,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,984219115131842560,984219115131842560,2018-04-11 23:58:17 UTC,2018-04-11,23:58:17,0,18055351,snazzyq,Quinn Nelson,,Unpopular opinion: Tesla Model X is very ugly,en,[],[],[],35,4,148,[],[],https://twitter.com/SnazzyQ/status/984219115131842560,False,,0,,,,,,,,[],,,,,0.86066496,0.12687895,0.012456256
1,984208326920634368,984208326920634368,2018-04-11 23:15:25 UTC,2018-04-11,23:15:25,0,1308211178,teslarati,TESLARATI,,Tesla to begin Model Y production at Fremont factory in November 2019 [report] -  https://t.co/YIv4Ksl4b0  https://t.co/E5uG4lScqA,en,[],['https://www.teslarati.com/tesla-model-y-production-november-2019-fremont/'],"['https://pbs.twimg.com/media/DaicQQDWAAAc3PX.jpg', 'https://pbs.twimg.com/media/DaicQU-WsAAhtM5.jpg']",14,59,250,[],[],https://twitter.com/Teslarati/status/984208326920634368,False,,1,https://pbs.twimg.com/media/DaicQQDWAAAc3PX.jpg,,,,,,,[],,,,,0.00401767,0.9204295,0.07555293
2,984203846258839552,984203846258839552,2018-04-11 22:57:37 UTC,2018-04-11,22:57:37,0,704835627183788032,model3owners,Trev Page,,Tesla is now doing their own real time traffic guidance using their own fleet. Firmware 2018.14 Not quite Waze but a step in a different direction  https://t.co/ngVDUvwy7q,en,[],[],['https://pbs.twimg.com/media/DaiYLFFU8AEtba2.jpg'],21,39,279,[],[],https://twitter.com/Model3Owners/status/984203846258839552,False,,1,https://pbs.twimg.com/media/DaiYLFFU8AEtba2.jpg,,,,,,,[],,,,,0.010914189,0.7934482,0.19563752
3,984196627513708544,984196627513708544,2018-04-11 22:28:56 UTC,2018-04-11,22:28:56,0,2436389418,swiftonsecurity,SwiftOnSecurity,,If you remote wipe the phone you use to unlock the door of your Tesla have you locked your car in your keys. 🤔,en,[],[],[],19,230,1074,[],[],https://twitter.com/SwiftOnSecurity/status/984196627513708544,False,,0,,,,,,,,[],,,,,0.036511373,0.9198306,0.04365784
4,984196114709729284,984196114709729284,2018-04-11 22:26:53 UTC,2018-04-11,22:26:53,0,210839744,drift0r,Drift0r,,My @Tesla got banged up today. @JWoDesigns had an accident on the way home and did a number on the front right panel. What concerns me is that the little piece of metal is aluminum which I think may be part of the frame. Praying that the frame is ok.  https://t.co/sxjrUBeCrV,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'jwodesigns', 'name': 'jwo', 'id': '630713358'}]",[],"['https://pbs.twimg.com/media/DaiRH88VQAAJ_Vp.jpg', 'https://pbs.twimg.com/media/DaiRIg-U8AEMufM.jpg', 'https://pbs.twimg.com/media/DaiRI3iU0AAFN7Q.jpg', 'https://pbs.twimg.com/media/DaiRJR8VAAA5QEz.jpg']",44,0,144,[],[],https://twitter.com/Drift0r/status/984196114709729284,False,,1,https://pbs.twimg.com/media/DaiRH88VQAAJ_Vp.jpg,,,,,,,[],,,,,0.8472725,0.14300385,0.009723652
5,984186502895849472,984186502895849472,2018-04-11 21:48:42 UTC,2018-04-11,21:48:42,0,18856867,zerohedge,zerohedge,,"Tesla Production Delays ’Worse Than I Thought,’ Musk Tells CBS",en,[],[],[],20,69,135,[],[],https://twitter.com/zerohedge/status/984186502895849472,False,,0,,,,,,,,[],,,,,0.81873083,0.17310195,0.008167317
6,984172704558301184,984172704558301184,2018-04-11 20:53:52 UTC,2018-04-11,20:53:52,0,2148233600,electrekco,Electrek.co,,Tesla stops ‘refurbishing’ its used cars ahead of big influx of leased vehicles coming back  https://t.co/pCgaZd3kvZ by @fredericlambert  https://t.co/6kGQxgAHsT,en,"[{'screen_name': 'fredericlambert', 'name': 'fred lambert', 'id': '38253449'}]",['http://electrek.co/2018/04/11/tesla-stops-refurbishing-used-cars/'],['https://pbs.twimg.com/media/Dah724CUQAASE31.jpg'],4,24,80,[],[],https://twitter.com/ElectrekCo/status/984172704558301184,False,,1,https://pbs.twimg.com/media/Dah724CUQAASE31.jpg,,,,,,,[],,,,,0.07346892,0.890978,0.03555311
7,984157588291014657,984157588291014657,2018-04-11 19:53:48 UTC,2018-04-11,19:53:48,0,2148233600,electrekco,Electrek.co,,"Tesla is reportedly targeting Model Y production in November 2019, supply chain sources say  https://t.co/MWLv8j17mQ  https://t.co/BZlPVGC4pg",en,[],['http://electrek.co/2018/04/11/tesla-reportedly-targets-november-2019-model-y-production/'],['https://pbs.twimg.com/media/DahuHAdVQAAP6XF.jpg'],8,58,269,[],[],https://twitter.com/ElectrekCo/status/984157588291014657,False,,1,https://pbs.twimg.com/media/DahuHAdVQAAP6XF.jpg,,,,,,,[],,,,,0.0048939288,0.8893998,0.10570643
8,984154409868423172,984154409868423172,2018-04-11 19:41:10 UTC,2018-04-11,19:41:10,0,207166482,kazi_tibi,Platipus Griša 8,,"realno, sad mi baš dođe drago da smo zadržali proizvodnju smederevca, jery kad sutra pukne treći svecki rat smederevac ima da bude najtraženiji a ne auto tesla ili java programer JEPSE ELONE MASKU!",und,[],[],[],1,2,108,[],[],https://twitter.com/kazi_tibi/status/984154409868423172,False,,0,,,,,,,,[],,,,,0.6475243,0.3180965,0.034379277
9,984150971734511616,984150971734511616,2018-04-11 19:27:30 UTC,2018-04-11,19:27:30,0,2746667072,at09_trader,AT09,,Tesla Model S Tesla Model 3 Tesla Model X Tesla Model Y  S3XY -  Well played @elonmusk,ca,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],[],3,16,93,[],[],https://twitter.com/AT09_Trader/status/984150971734511616,False,,0,,,,,,,,[],,,,,0.0035189895,0.11495613,0.881525
