,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,negative,neutral,positive
0,1272313266010648576,1272313266010648576,2020-06-14 23:41:35 UTC,2020-06-14,23:41:35,0,253373616,pclark15,paulclark.eth,,"If you can only have one Tesla for the rest of your life, which one and why?",en,[],[],[],107,28,198,[],[],https://twitter.com/pclark15/status/1272313266010648576,False,,0,,,,,,,,[],,,,,0.067781396,0.80723363,0.12498491
1,1272311349494849537,1272311349494849537,2020-06-14 23:33:58 UTC,2020-06-14,23:33:58,0,17060015,cleantechnica,CleanTechnica,,Tesla Model Y Review From Owner Of Full Tesla S-3-X-Y Lineup  https://t.co/ePC4Igw7O9,en,[],['https://cleantechnica.com/2020/06/14/tesla-model-y-review-from-owner-of-full-tesla-s-3-x-y-lineup/'],[],8,33,357,[],[],https://twitter.com/cleantechnica/status/1272311349494849537,False,,0,,,,,,,,[],,,,,0.0056224763,0.89023393,0.10414373
2,1272310498025967623,1272305206521405440,2020-06-14 23:30:35 UTC,2020-06-14,23:30:35,0,244675457,anti_social_med,flawed human,,@new_branches shoutout @Tesla,en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],[],0,0,86,[],[],https://twitter.com/anti_social_med/status/1272310498025967623,False,,0,,,,,,,,"[{'screen_name': 'new_branches', 'name': 'New Branches', 'id': '806643290745475073'}]",,,,,0.009216807,0.7266168,0.26416624
3,1272302801788588032,1272302801788588032,2020-06-14 23:00:00 UTC,2020-06-14,23:00:00,0,113771891,historyla,History Latinoamérica,,"Algunos de los hoteles de Nueva York están conectados por túneles subterráneos ¿pudo Tesla experimentar 10 metros bajo ese suelo? ¿sus archivos perdidos, podrían en realidad estar escondidos en ese lugar?  https://t.co/Nnw6ou3nQz",es,[],[],[],0,69,169,[],[],https://twitter.com/HistoryLA/status/1272302801788588032,False,,1,https://pbs.twimg.com/media/EaQ4WSSXYAImOlI.jpg,,,,,,,[],,,,,0.046509996,0.8870025,0.06648747
4,1272289043754225664,1272289043754225664,2020-06-14 22:05:20 UTC,2020-06-14,22:05:20,0,251375636,kuh__lil,Doc Ahk,,"“Khalil jus has a million dollar smile that will brighten your day” - Michelle Obama   “Honestly, I got the idea for Tesla from Khalil” - Elon Musty   “Khalil fine as hell and sing way better than Trey and his songs” - Lori Harvey  https://t.co/r2rMCA33YB",en,[],[],"['https://pbs.twimg.com/media/EagUI-bWAAAmR64.jpg', 'https://pbs.twimg.com/media/EagUI-ZWoAI72s_.jpg']",5,33,97,[],[],https://twitter.com/Kuh__Lil/status/1272289043754225664,False,,1,https://pbs.twimg.com/media/EagUI-bWAAAmR64.jpg,,,,,,,[],,,,,0.007106443,0.06860154,0.924292
5,1272277575474327555,1272277575474327555,2020-06-14 21:19:46 UTC,2020-06-14,21:19:46,0,834842291852414976,celebekk,asena,,"Pek çok kişi dış dünyanın seyrine o denli kapılmıştır ki, kendi içinde olup bitenlerden tamamen habersizdir. -Nikola Tesla",tr,[],[],[],0,0,77,[],[],https://twitter.com/celebekk/status/1272277575474327555,False,,0,,,,,,,,[],,,,,0.050437517,0.85718155,0.09238097
6,1272275116697587712,1272275116697587712,2020-06-14 21:10:00 UTC,2020-06-14,21:10:00,0,992633006,webtekno,Webtekno,,"Tesla Roadster, SpaceX Motoruyla Baş Döndürücü Bir Hızlanmaya Kavuşabilir  ➤  https://t.co/odHjzqDnrX  https://t.co/XHYXbe93za",tr,[],['https://bit.ly/2AzYvVC'],['https://pbs.twimg.com/media/Eaf8n0sXYAEEE12.jpg'],5,5,231,[],[],https://twitter.com/webtekno/status/1272275116697587712,False,,1,https://pbs.twimg.com/media/Eaf8n0sXYAEEE12.jpg,,,,,,,[],,,,,0.016065609,0.9260349,0.057899434
7,1272275085915828232,1272275085915828232,2020-06-14 21:09:52 UTC,2020-06-14,21:09:52,0,7111232,disinformatico,Paolo Attivissimo,,"@elonmusk I just bought a Model S. Contrary to the email Tesla sent me, it had rear wheels too! :-)  https://t.co/yg5xHP9Oub",en,[],[],['https://pbs.twimg.com/media/EagHFYgXQAAhoL-.png'],15,3,168,[],[],https://twitter.com/disinformatico/status/1272275085915828232,False,,1,https://pbs.twimg.com/media/EagHFYgXQAAhoL-.png,,,,,,,[],,,,,0.005444813,0.1761074,0.8184477
8,1272271242507280386,1272271242507280386,2020-06-14 20:54:36 UTC,2020-06-14,20:54:36,0,17060015,cleantechnica,CleanTechnica,,Tesla Model S Delivery Event Is 8 Years Old (Video)  https://t.co/lVG3wrfGze,en,[],['https://cleantechnica.com/2020/06/14/tesla-model-s-delivery-event-is-8-years-old-video/'],[],13,74,1041,[],[],https://twitter.com/cleantechnica/status/1272271242507280386,False,,0,,,,,,,,[],,,,,0.0052651684,0.84536576,0.1493691
9,1272268222440636416,1272268222440636416,2020-06-14 20:42:36 UTC,2020-06-14,20:42:36,0,706694847,master_ov,MasterOv,,"100 @Tesla Cars Referred, Sold &amp; Delivered! 🎉 Thank you everyone who ordered after watching the channel, it means a lot! (🤞we win the Roadster! THINK OF THE CONTENT!)  https://t.co/bgfk1vAUSV",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}]",[],['https://pbs.twimg.com/media/EagAk2WXsAEIXfI.jpg'],10,3,138,[],[],https://twitter.com/master_ov/status/1272268222440636416,False,,1,https://pbs.twimg.com/media/EagAk2WXsAEIXfI.jpg,,,,,,,[],,,,,0.002125554,0.0110257,0.98684883
